,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.277003245396528,0,0.107382463623031,-0.0978076650409803,0.250576776126143,0.344730546328945,0.109513769765948,-0.231031585724155,0.0335132621179938,0.189782164818786,-0.31247500248701,0.0493357131298567,0,0.0218955469109838,0,0,0
ETH,0.484396998901104,0,0,0,0,0.740982274176135,0.212127031719708,0,-0.220273952151323,0,0,-0.295887548718218,0.0489090858714148,0,0,0,0,0
XRP,-0.398361911225921,-0.196365154598084,0,0,0.605931281464967,0,0.100296443256577,0.248414769480071,0.141750098780882,-0.349333294854718,0.1926390833403,-0.147204997924156,0.142070052586977,-0.167847858883042,0.131528693899341,0,0,0.355134972857686
DASH,-0.215145688352183,0.0382861807399833,-0.0329705338917133,0,-0.316392948406795,0,0,0.103863977593688,0.246233684578262,0,-0.0635561098085018,0.06192781023171,0,0,0.573073810828085,0,0,0
LTC,0.225605567774609,0,-0.0781370216188383,0.0279449810018155,0,0.141095602370831,0.156325202619625,-0.10967889724814,0.0547414787352818,0,0.0305547679477881,-0.0537594291914708,-0.0550433325585326,0.0167428236777944,0,0,0,0.0676416033529221
XMR,0.0307472796768671,0.345234349434623,0,-0.0400258252081673,0.140322821413482,0,0,0.313469892565404,0.15644929488713,0,0,-0.0963632400327435,0,0,-0.554805946449888,0,0,0
ETC,0.23839722861183,0.42648354509013,-0.0346030384106422,0.147785209230645,0.486049456520869,0,0,0,0.0852381213673098,0.192195928062854,0.0452139386393736,0.0185529959732048,0,-0.25811304395462,0,0,0,0.33149188314406
XEM,0,0.236365904528549,0.0531061508134831,0.361879398294153,0,0,0,0,0,0,0,0,-0.0119947381535538,0,0,0,0,-0.324151745350385
ZEC,0.0872987268065562,0,0,0.373652109715756,0.0968673254507607,-0.249177096529837,0.0456472828698879,0.100765872785825,0,0.406071236537773,0,0.118085879995025,-0.420881920327203,-0.2477438528474,0.279531352353866,0,0,0
DOGE,0.246676278487376,0.0219379119118683,0,0,0,0,0,0,0.287857513546712,0,0.293026825055278,-0.0589596898860075,0.163575138668359,0,0,0,0,0.149860463626636
XLM,0.378909497633933,-0.104967223765973,0,-0.0994920990857632,0.187483190543619,0,0.430608187194771,0.0575073924739975,-0.101900345318157,0.143135923147022,0,-0.139925194927498,0,-0.534228930539,0,0,0,-0.108965826782893
NEO,-0.19122392405379,-0.420180693137296,0,-0.00438430582926516,-0.0531894262932437,0.445505041667435,0.17262728465582,-0.0206844074024231,0.290253939163625,0,0,0,0.108990330732233,-0.755585680132733,0,0,0,0.144307702916461
DGB,0,0.162490511137555,-0.0725224794416095,0,0,-0.218685325622433,-0.0993174430837424,0.186508224502596,0,0.292272667823286,0,0,0,-0.277679184249612,0.0694563052434716,0,0,-0.387670875821593
BV010082.Index,0,0,0.0169036679974675,0.056968805802804,0,-0.0850550752071493,-0.10208574505985,-0.0426242468448844,0,0.0809607024524483,0.0793111493375731,-0.0417102515109117,0.127233202017361,0,0,0,0,0
CVIX.Index,0,-0.00104702155538387,0.00306741334688646,-0.0645529035446824,0,0,-0.0490732465530137,-0.105320818721822,0.179207012123864,0.115792088481108,0.123376030683861,0,0.00956250511071212,0,0,0,0,0.423776987396398
DXY.Curncy,0.0152644299419302,0.00564607660753578,0.00067018265477564,-0.0062385810903607,0.00349852266673838,-0.00965647367366166,0.0316432326307627,-0.0116763623703038,-0.00789125092618673,0,8.67361737988404e-19,-0.00475337754559464,-0.00939786867121585,0.155389776014906,0.0414197052054422,0,0,-0.016504308749419
SPX.Index,0,0.00747894952270289,-0.0340766462271129,-0.00962157484059171,0.0193208819289646,-0.00518246171191042,-0.00457833993958384,-0.00333147173536768,0,-0.0201202610530525,0.034706632226031,-0.014748288805854,5.42101086242752e-20,0,0,0,0,-0.0293102587177194
VIX.Index,0,0,0,0,0,0,-0.116672039612761,-0.224423831201248,0,0,0.222614752872451,0,0,-0.201694640156166,0.25773411098668,0,0,0
