,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0676152856274157,0.666413764332255,0.0106558252455546,0.0334004770080174,0.0898456026039105,0.0509454455864834,-0.0266926109763171,0,0,-0.0434406058140007,0.165869395830319,0.522273671150031,-0.0055686432729064
XRP,0.361659056784152,0,0.274189342596827,0.129948292025025,-0.193449846491921,0.10610230444892,-0.227558657433881,-0.126319430373128,-0.0160207596081369,0.336894254844086,0.250328811551853,-2.05414894135086,0,-0.286883812730063
LTC,0.685274064865016,0.248460371606098,0,-0.0157876359627581,0,0.136629297601215,0.0408107114394696,0.00402581749230077,0.0514040734700034,-0.369219228945791,-0.223145561495983,0,0,0.190563814861167
DASH,0.634479779648801,0.049823352507126,0.193917289131991,0,0.240376928032579,0.413201569016782,-0.0520681557542125,0,-0.244319244685436,0,0,0,0,0.0572800229249301
XLM,0.750706972089403,-0.534170103045622,0.468899118246206,0,0,0,-0.366209921030652,-0.0559755023398766,-0.0582189651449124,0,-0.244043516036587,0,0,-0.3170392172378
DOGE,0,0,0.560587909980181,0.0188744799723803,0,0,0.0242219063599842,0.0301916996634357,-0.051691973475675,0,0,0,0,-0.111286190752168
XMR,0.754512500414642,-0.869877465292157,1.33547817584435,-0.237208186763439,-0.245673675230204,0.159396479680496,0,0.0117934356986219,0.0912011674799366,0.339871876877576,-0.940997901593935,0,-5.17472425662209,-1.22074046204682
XEM,-1.84633556099465,-0.584406213553736,2.59495272601822,0.32493758994286,0.834044806694425,0.930632344667528,-0.68267493262721,0,0.163590214378648,2.10753915294405,0,-5.72610072353442,0,-0.835068578803295
DGB,0.63443214798821,0,0,0.255729999069152,-0.00694801188115062,0,0.0606163176533315,0,0,0.284778829012524,0.360005756528408,0,0,0.22299832210459
BV010082.Index,-0.129865357731016,0,-0.249202323621398,0,0.104117350892025,0.138393402800938,-0.031933472292448,0.0614213860550994,0.0398152825308019,0,0.464895953287226,0.234822748918009,0,0.0480663713312564
CVIX.Index,1.05213412645357,0,-0.595110926693345,-0.0848879435566857,-0.0175154933402665,-0.31298710346198,0.0995205533157943,0.147444909337635,0,0,0,0,1.39167813195776,0.273078020037962
DXY.Curncy,0.00410364006254162,-0.0320797353519929,0,-0.0168975115286169,0.0344277191654576,0.0293241083687945,-0.0127601747948028,-0.0423013193620181,-0.014469175612327,0.306812989157961,0.0489897104779301,0,0,-0.022572067023819
SPX.Index,0.0268551459638493,0.0082149678254275,-0.0382203743576892,-0.00369900664040105,0.0211043643193887,0,-0.00815865349063898,-0.00787367706256274,0.00419381468153021,-0.025485498683118,-0.00367445284896759,-0.0698125445918591,0,-0.0967438702500774
VIX.Index,0,0,0,0,0.0495537737714461,0,-0.198001865437365,-0.0274112751161598,0.046266412082167,0,0,0,-5.76796987207274,0
