,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.224317977811696,0,0.305177298177839,0.211046743464888,-0.0194739659606381,0.0646798986458727,-1.73472347597681e-18,0.22001674502039,-0.014681473556053,-0.0153543814743845,0.114381080786386,0,0.181247138420803,0,0,-0.0402732818978376
ETH,0.157725321834481,0,0.0414032884552998,0,0,0.197677265307338,0.115432881049317,0,0.0547066797409373,0,0,0,0.193855829857465,0,0,0,0,0.000720391222544952
DASH,0.447519739177537,0.30977900305412,0,-0.11427072105875,0,0.389162097057742,0.197172740973136,0.153412003667159,0.107386853601704,0,0.19210248273845,0.170891920958589,0,0,0,0,0,0.14146992936077
XRP,0.129014850008118,0.00421820564495261,0,0,0,0.0125925606451105,-0.108283347792644,0.0604516159358433,3.46944695195361e-18,0.516960358834291,0,0,0.0403909647911823,0.203863027659316,-0.0602487430492895,0,0,0.0586758665721978
LTC,0.58220775439828,0,-0.0687307949714755,-0.0329432061855384,0,-0.076718939644562,0.0780372094845289,0.116058522855027,0.143086287150718,0,0.165767216412956,0.0584201966426769,0,0,-0.17891653469777,0,0,0
XMR,0.257904266825391,0.216124109015328,0.242676960590027,0,0,0,-0.203496535096538,0.1800149122227,0,0,0.162483995366293,0.0124971199468639,-0.0197796629363808,0,0.829882366261754,0,0,0
ETC,0,0.447307618792387,0.126103430982826,0,0.739110643161763,-0.0442902836296005,0,0,0.0852199221820642,0.0278412654412934,0.132147940329429,0.191799521570744,0.10822774099322,0,0,0,0,-0.172206803226249
XEM,0,0.14980226191085,0,0.161515564783198,-0.0963659614995609,-0.0796130796714814,0.148736796129672,0,0.307526606224082,-0.583705412793237,0.28334175100837,0.32434824602344,-0.233642358261677,1.28349302660858,-0.243414447673758,0,0,0
ZEC,0.255651232274203,0.239901675010313,0.323261595356132,-0.674138466433731,0,-0.127973622656696,0.0271985350492518,6.93889390390723e-18,0,1.16972168985655,-0.1809856062443,0,0,-0.288629772704612,0,0,0,0.102561797055861
DOGE,0.330583671816552,0,-0.039001339740568,0.288011293300068,0,0,0,0,0.237862017180921,0,0,-0.0952265820748698,0,0,-0.204914961744571,0,0,0.0563801454550759
XLM,-0.266950637744137,0,-0.0765085547703903,0.174345668330031,0.267501741993665,0.221529261317024,0.0713760461410165,0,-0.143520475950927,0.367125997631551,0,0.12086023918204,0.0287710752141175,-0.57442554366588,-0.121355409404592,0.791423212278159,0,0.0232532856384795
NEO,0.228615187915442,-0.228194567146797,-0.265445931666622,0.338112532300233,0.134684043679812,0.114890541008761,-0.126596076828713,0,0.331743853416306,-0.131566348555579,0.219113741781341,0,0.264875431412498,0,0,0,0,-0.21599817963254
DGB,0.52367005096461,0,-0.139732749992313,0.069221655358256,-0.954218222347534,0,0.27589398126362,-6.93889390390723e-18,0.393196223258774,0,0.140608916525592,0.326581809929761,0,-0.848240987086986,-0.367583863276493,0,0,-0.183738457588432
BV010082.Index,-0.189970233755428,0.0544393005954287,0.103984209340237,0,-0.106379290876175,0.0769017486377556,-0.0580176697932696,-0.0329514475398196,0.070551834187983,0.0918395809575468,0.0473446468931843,0.00346955715036294,-0.0525407507153294,0,0,0,0,0
CVIX.Index,0.105509093349557,0.186727969357433,-0.0203656425356669,0.187106322743657,0,0,0.0222767774243531,-0.134556371045946,-0.0930333878664691,0.052328974349551,-0.0396880774029353,-0.109951889582705,-0.0470001519833963,0,0,0,0,0.0331356464740549
DXY.Curncy,0,0.0287731659759407,0.00365458059524175,-0.0384782178863438,0.00910928891800474,0,0,-0.0201887958677023,0,0,0.00675771384153256,0,-0.0236676187086168,0.131087816230425,0.0633707637089072,0,0,-0.0141809376629546
SPX.Index,0.00831764300602635,0,0.00336627848686865,-0.0110295142787927,0,-0.0113938116814863,-0.00726944833009344,0.000439845007567892,0.00652505818983419,0,0.00875010504167353,0,-0.00425958774216966,0.0563932689107952,0,0,0,-0.0597374949083312
VIX.Index,-0.0693815450649497,-0.01605368925674,0.208187413604166,0,0.119889233568763,0,-0.446662236283903,-0.216448140761975,0.105693900298417,0.199497060684807,0.0409837943095221,0.229419191246392,-0.123165275210953,0.399353915910141,0.113793196971336,0,-5.65066597410058,0
