,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.110587640494348,0.604873349084779,0.225060062602405,0.0827157875104053,0,-0.0560855181951249,0.186828240169587,0.0703588652122029,0.0417338160071261,-0.202326969504613,0.0648211503104443,0,-0.314690825149442,-0.0576004114654057
XRP,0,0,0,-0.129758072552273,0.12058755573609,0,0.936026014898691,-0.404311522190247,0.0484963147254392,0,0,0.149499147696267,0,0,-0.0461949507378032
LTC,0.704704599082487,-0.00662148105178121,0,0,0,0.000707082482349633,0,0.00348798371234668,0,-0.0232611780882701,0.150623130006556,0,0,0,-0.0254672540561139
ETH,0.608266001404153,-0.0825913858583336,0,0,0.142475381775343,-0.16270479938523,0.0430176604464993,0.181552971468149,-0.0851099386579235,0.145124277938828,0,-0.84021977612679,0,0,0.442498150560088
DASH,0.527344867294897,0.223401546085811,0,-0.0263315282254089,0,0.0928062558731142,-0.32598911659876,-0.254795642036602,0.0451856279541233,0.0252152331030462,0.575097295656119,0.964985783481029,0,0,-0.0656226466576849
DOGE,0,0,0.602721855277969,0,0,0,0,0,0.0905290839428452,-0.0194905641905222,0,0,0,0,0
XLM,0,0,0,-0.130790678834952,0,-0.211287035072661,0,-0.091579150421308,0.0928260499962882,0.307460803879037,0,0,0,0,-0.0925032712437215
XMR,0.236574430481019,0,-0.144988659004573,-0.0864276863954055,0.122911055653928,0.262504845161804,0.167636523504621,0,-0.064769764843021,0.0150333678175976,0.891970837718801,0.526057945677778,0,0,0
XEM,-1.45934790882307,0.12936049785451,2.91228689306366,-0.658811946028332,0.549859765634943,0,-0.40993466129254,0.398642888824746,0,0.242577265995094,0,-4.07487760990397,-2.75729732723311,0,0.700421221616499
DGB,2.51338961058904,-0.31149209725436,-2.03312252068139,-1.1314814053612,0.0325880351246185,0,0.533166128407118,0.589242611612746,0.273494649271409,0,0,0,0,0,0.300765584051348
BV010082.Index,0,-0.0527227607678914,0.0406291209833416,0.0441898099900751,0.0817461543437417,0,0.00313722049177779,0.0204192911814893,0.0273339831471214,-0.0485071450148778,0,0,0,0,-0.0688249634210149
CVIX.Index,-0.417574371151765,-0.126128765981208,0.489320871707552,0.0293362712093709,0.0525891258635912,-0.0496840388688717,-0.105669662066613,0.0266905215563318,-0.00423815809053283,0.0689560188448412,-0.141581261083012,0,0,0,0.0870170014017853
DXY.Curncy,0,0,-0.0280016306115691,-0.0318996135769199,0.025014926251424,-0.0369111388786562,-0.0391010304745623,0.0443656620144844,0.0115475396175016,0.017046590341006,0.0650950930294593,0.214998579055929,0,0,-0.0334491118826842
SPX.Index,-0.0228627742039659,0.0108830083915208,0,0.00237521567439751,-0.0208287105830482,-0.0282876335934276,-0.00992837694018657,0.0324507182394493,0.004691003997566,0.0113343349561053,0.146287187587465,0,0,0,-0.0901757893615643
VIX.Index,0,0.12195865730719,-0.0553056003555889,0,0,-0.187923011856209,0.151166916319966,0,-0.00641289996259237,0.183974527785606,0,0,0,-7.00723798679717,0
