,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.60044437601051,0,0,-0.0329879492971031,0,-0.16447255075108,0.0715812981429881,0.054011785243285,0.0455588678461874,0,0,0,0,-0.0427475864561802
ETH,0.502661067725237,0,0.0810820712579361,0,0.0678707061743595,0.172591164294886,0.363676709222035,-0.0285324473841051,0,0.0823222272595406,0.0129528324729322,-0.0410108996926796,0.651860395307677,-0.0810301633866882,0,0,0.0711503729511811
XRP,0.0982018340780761,0,0,0,-0.0497167227871357,0.0582325105787343,0,0.155274481315925,0.170739915760298,0.412817664562732,-0.175440717253831,-0.16704211987011,0,0,0,0,0.226002211675066
LTC,0.443594476805322,-0.231802246484477,-8.470329472543e-22,0,-0.133219194450862,0.106478228462353,0.0935350774689412,0.0283265466524929,0.212951664555682,0,-0.0124774468612067,0,0,0,0,0,0.036572673709562
XMR,0,1.21329218006181,-0.0669598784768046,-0.697223559236573,0,0.247120116867587,0.451018401523116,0,-0.641421575144843,0,-0.192911308168418,-0.0118152913302781,-0.902479610824498,0,0,0,0.00316790527383948
ETC,0,0,0.0578354369784409,0,0,0,0,-0.072336683124598,0,0.0961937370799038,-0.0612803243970126,0.220424287542754,0,0,0,0,-0.149229219078939
DASH,0,-0.168164921674457,-0.0404583333015369,0,0.145431957938792,0,0,0,0.00946711320224188,0.0594809593835179,-0.0691843191865666,0,0,0.297909493861895,0,0,-0.136040353147381
XEM,0,0,0.124620898084501,0,0.171710063023979,0,-0.858657775638341,0,0,0.231793923822234,-0.0692547249710069,-0.0535429023642965,-0.517644148779525,-0.814119892386257,0,0,0
DOGE,0.142947562852772,1.73472347597681e-18,0.102875517435034,0.106111656325465,-0.111519014241708,0.144449274495659,0.0650923626429169,0.0979542026653645,0,-0.0756516824108322,0.0434493362669592,0.161414824132563,-0.213754473451211,-0.0470672266525859,0,0,0.0862969773463807
XLM,0,-0.106256230527312,0.573972216340737,-0.561460357180433,0.0807964951613313,0.247884022285845,-0.191673047447195,-0.213280474824342,0,0,0.0292200619355743,0.0597703547648378,0,0.455191557587725,0,0,0.000100159084409825
NEO,-1.11994180575767,1.98287068121816,-2.72164019956078,1.13283160811142,-0.599685051348656,4.33680868994202e-19,-2.11268365600442,0.615946487225495,1.22574039163935,1.60958458324513,0,-1.22122794922189,0.788443550638356,0,0,0,1.09878406083216
DGB,0.313117942168544,-0.193489096551576,-0.123603767770002,-0.992898076789949,-0.315395525378787,-0.159301765414321,0.491150764670815,0.166777557848347,-0.0435286765427264,0.258395890259374,-0.0988541716739981,0,0.286327807518054,0,0,0,0
BV010082.Index,0,0.109592021734309,-0.102142921536529,0,-0.108180451605689,-0.105373457659132,0.106471468379336,-0.0110332555146518,-0.251319377588843,0.0968252037865894,0.0294844599209924,-0.000207662674771388,0,0,0.763771533501618,0,-0.00856539114940721
CVIX.Index,-0.15739452067632,0.0108970643356378,-0.300176641258862,0,0,-0.210864398797851,0.230206955227313,-0.0821788643054348,0,0.127677047764164,-0.0334254944926482,-0.00194085999882135,-0.266282449483659,0,0,0,0.166279975648239
DXY.Curncy,0,-0.0115061873908944,0.0166648475193026,0.0391936858205218,0.0268947597777233,0.00578144294779086,-0.00392558930124179,-0.0055279816608559,0,0,0.00695598139904978,0.0108599494330022,0.197861999124335,-0.0250615495127297,0,0,-0.000445671540137973
SPX.Index,0.0354364342882875,0.00895123751940777,0.00901809477716156,0,-2.71050543121376e-20,0,0,0.0166536215716183,4.33680868994202e-19,-0.00285031782408914,-0.00212978426207026,0.0262546131658246,0,0,0,0,-0.0554429794919446
VIX.Index,0,0.383818112243339,-0.102872961053096,0,-0.194300858974122,-0.454582075096853,0,0.0283672401241909,0,0,-0.0369666034051116,0,-1.19519628160273,1.02815174246574,0,-6.97076362727324,0
