,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.00994949857259807,0.126440015654861,0.0711031465208464,0.245218719084043,0.166457413268864,0.11239006984283,0.0845378012233083,0.179157134974987,-0.115875517997646,0,0.139287976256104,0,0,0,0,0
ETH,0.299505557568409,0,0.0999504170903194,0.23833078636058,0,0,0.257863497876912,0.0685069596797735,0,0,0.00404025894580997,0,0.283075061572991,-0.0610826030005399,0.0522820386355186,0,0,0
DASH,0.141828988792025,0.499117678614735,0,0,0.112127748548886,0,0.0765822728470116,-0.0500406725066913,0,0.0833396132627575,0,0.202890031818884,0.0955527584545059,0,0.287651638574288,0,0,0
XMR,0.208575389081903,0.79555797132925,-0.0770045667169735,0,-0.100962742066381,0.122695936896799,0,0,0,0,0,-0.117215167283605,0,0,-0.429572157607228,0,0,0
XRP,0,0,0,-0.0542547979318445,0,0,-0.0825919510521325,0.0469878308956658,0.0337288670506484,0.475395890293207,0,0,0.0324512117064469,0.285770302506461,0,0,0,0
LTC,0.367508535725727,0,-0.0979750823475483,0,0,0,0.233464143825463,0.0779195423439592,0,0.0518995587622042,0.138004275705189,0.12734093560837,0.0988776846412447,0,0,0,0,0
ETC,0.523309585914039,0,0.0850104994602642,0,0.0586591549898609,0.618348011616948,0,0.00115804870962471,0.135935369803331,0,0.0961355706146842,0.140870086786804,0.08761476094615,0,-0.0968032278235625,0,0,0.0917981697237777
XEM,0.965598582715374,0.436133306376311,0.0266912893383734,-0.553520390120142,0.666552065644871,-0.376641873014365,0,0,0.430525490295071,-1.47296091332891,0.489953506611191,0.0292712211185514,-0.0897851513661428,0.95436829290207,-0.370822701764123,0,0,-0.247182574972187
ZEC,0.0278010753292881,0.194313192102525,0.20842253533302,-0.00907296352098919,0,0,0.191341941482159,-0.132827770732722,0,0.245943200903101,0,0,0,0,0,0,0,0
DOGE,0.122089864529913,0,-0.0388339550623089,0.14139605471215,0.283750961459399,0,0,0.00768889145487327,0.250957324260786,0,-3.46944695195361e-18,-0.0605409778601429,0.00724048120811696,0,-0.079840769976047,0,0,0.105607467871839
XLM,-0.0628017897693912,0.214668332393805,0,0.211021201940474,0.0623687367375756,0.335354764940073,-0.111152368572119,-0.0384299378340799,-0.194079131855638,0,0,0.0589969664514522,0.156161463222799,-0.560052240052726,0,0,0,0.00915875340246962
NEO,0,-0.11873400495808,0,0.110442726828542,-0.396425143675351,0.161915585207041,0.17638432951674,-0.113721567171931,0.291711907919764,0,0,0,0.146804674595118,0,0,0,0,0
DGB,0.78648010820302,0,0,0,0,-1.03082727605399,0,0.105938066227513,0.0353546258060133,0.36797608174555,0.0598468236504216,0.48629621138982,0,-0.584080380106913,0,0,0,-0.336557369456013
BV010082.Index,-0.0622960174948405,0.118966652802434,0.00687759349548651,1.73472347597681e-18,0.0743772017736045,-0.230619749633429,0,-0.0647605338028398,0.0502521403485437,0.118259271306479,0.0835236319112507,0.00258990615416295,-0.0340404311676251,0,0.0399591753986628,0,0,0
CVIX.Index,0.0674627296340753,0.16514820881781,0.179989926987335,0.00126775731921241,0,0.114475107116929,0,-0.153318714128123,-0.292291613651077,0.0789030330622839,-0.123260530864789,-0.203220207739828,-0.00163593408471446,0.0577520150713507,0,0,0,0.121901949548799
DXY.Curncy,0.0587757464314447,0.0104773338660783,-0.00211501273207137,-0.0381843827689879,-0.0657626903977262,0,0,-0.00958320022929735,-0.0149782916394538,0,0.00763721373296551,0,-0.00432909154659533,0.202599755721213,0.0476863357760972,0,0,-0.033085845701738
SPX.Index,0,0.038917102740996,0,-0.00677411248014672,-0.0323655396664052,0,-0.0388464190367835,0.00377875174991571,0,0,0.0368967355645441,0.000504653540861026,0,0,-0.0195405832068995,0,0,-0.0141427970514394
VIX.Index,0,-0.0950606968588385,0.252427049969502,0,0.0632617392210691,0.403936749725559,-0.479356017098177,-0.190561182834535,-0.408072014988663,0.120279576304763,0.289376754917707,0,-0.128308665197383,-0.0165318113831501,0.217524435731695,0,-1.14793701604825,0
