,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.340867950664069,0.149612262133243,0.333753682474501,-0.0378864797952495,0.1109835163824,0,0,-0.0717976640908144,0.0564766517188516,0.110485702954921,0,0,0,0,0
ETH,0,0,0,0.0250554253154946,0.212716246577449,0.678955083797987,-0.0765713021908034,0.0958957843724529,0,-0.0118607875653587,0,0.0850160694193983,0,0,0,0,0,0
XRP,0,0.0101834271457832,0,0,0.0693687627038184,0.154566765445004,-0.165874348769116,0.071005354834413,0.154932909641241,0,0.0507386242494228,0,0,0.322087439392524,-0.311305825598521,0,0,0.22963817797302
LTC,0.45901138348572,0.0918916098746062,0,0,0,0,-0.0526451647104402,0.189321613289189,0,0.170382454470887,0.125042299478621,0.0947369498844657,0,0,0,0,0,0.202403272152855
XMR,0.716260772002694,0.138427577268051,-0.23764319921868,0,0,0,0,0,0,0,0,0.0242068783035258,-0.16653517467277,0,0.626640396657992,0,0,0
DASH,0.527468572669587,0,0,0,0.195531284328888,0,0.329460596995716,0.0834469176773063,0,0,0.128537054504756,-0.0130387381207538,-0.0542478538854636,0,0,0,0,0
ETC,6.93889390390723e-18,0.423846009414212,0,0,0,0.0769699471775543,0,0.0909186784659282,0.157180004052974,0.258746959725776,-0.0200617249737231,0.136306452763625,0.137252264239431,0,0.564151346953085,0,0,0.0952578848633492
XEM,-0.267135496159365,-0.110061069245378,0.162463326230918,0.16710678991829,-0.132310314688128,0.395429526222306,0.0828993892289722,0,0,0.179198108549064,0.0264122497159349,0,0,0,0,0,0,0
DOGE,0.49371974817002,0,0,0,-0.0887927085706691,0.0174662791385118,0.0168098292655656,-0.0799513068362867,0,0.0281598673651475,-0.014304551211558,0.0736191116459394,0.00301326017872305,0,0,0,0,-0.0730121074230929
ZEC,0,1.38777878078145e-17,0,0.289613390036046,0.0660948056130461,0.670240142130976,-0.167293933652095,-0.0888402268754966,0,0,0.0213350261583286,0.26673553426353,0.393263236013142,0,0.0806879934644807,0,0,0
XLM,-0.346488264136906,0.368864335278763,0,-0.357865716683213,0.279618098553209,0.305583511750833,-0.192099362391482,0.168541493812385,0,0.241355429406532,0,0.244720311472617,0.205411154123336,-0.273205745773046,0,0,-2.64166193560498,0
NEO,0.438685593016764,0.0289059656511158,1.34317297275028,-0.374249211492101,0.250770223285305,-0.43368832855692,0.0673150013741302,0.129823316903503,0.216630199598152,-0.0666705243486467,0,0,-0.0578102329198197,-0.452799210669297,0.397064272466796,0,0,-0.176237037005663
DGB,1.36177392820247,0,0,-0.935334459784352,-0.319604988900297,0,0.195617133144757,0.0851640067247791,-0.0107999350891702,0.0148725148437656,0,0.163775096168334,0,0,0,0,0,0.0903100843273494
BV010082.Index,0,0,0.0497820336974128,0,0.0402319341705975,0,0.0194518994192199,-0.167124761093853,0,-0.00455159611040015,0,-0.0667134211832924,-0.057585565878205,0,-0.232501367142924,0,0,0
CVIX.Index,0,0,0,0.0891781288560645,0.0169021953767715,0,0.120611717852974,-0.115454560425803,0.217623322408032,-0.0244603231756273,-0.0319024305139598,0,-0.101280308145081,0,0,0,0,0
DXY.Curncy,0,0,-0.0722668966163119,0.0106578888630875,0.00840180033176367,0.0268711966580997,-0.0144280988513946,0,0,0,-0.00577532674132423,-0.00544453273111626,0,0.0197449467167862,0.0596557546399413,0,0,-0.0261613596427225
SPX.Index,0,0,0.0097175571463663,-0.0280211015126406,0.000435874505387449,0.0205220135070483,-0.0127535377922774,0.0130151971652332,0,0.00231832596226628,-0.00188357392154545,0.0188140331365711,0.00661217010678928,0,0,0,0,-0.0613848078983893
VIX.Index,-0.0614738071566649,-0.574388373570221,0.9214553230077,0,0.190739463212536,0.319436172270888,-0.382647166602215,-0.391471043094586,0,0,-0.116565707063317,0.128019922683544,0.153012342738231,0.280779310181368,0.452629973154439,0,0,0
