,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.171317426559939,0.213474664756179,0.174354983141038,0.0347884129850533,0.317796396663769,0.276516995777116,0.126234717996552,-0.273546417786391,0.357606481973438,0,-0.1978391876315,0.0753103463758916,0,0.0650016605154901,0,0,0
ETH,0.735335189619555,0,0,0.2115779882183,-0.192464799958477,0,0.400946463178003,0.0283512151788537,-0.302007446996892,0,0,0,0.219460626310905,0,0,0,0,0
DASH,0.38464154578747,0.189255333551645,0,0.170634589830592,0,-0.602160371536519,-0.0289210221854514,-0.0618763934310542,0.0708284522874426,0,0,0.128193051452523,0.0687596831686698,0.816384011736489,0.409311651590325,0,0,0
XMR,0,0.613188533590971,-0.0984778057508943,0,-0.118593670104999,0,0,0,0.0531991691445085,0,-0.110559524327931,-0.0296861474882735,0,0,-0.54770697115206,0,0,0
XRP,0.103732847594203,-0.0126868558605999,0,-0.0690335201069756,0,0,-0.0926184042720895,0.0450921088604903,0.0271495049188101,0.454064549790151,0,-0.100362291362214,0.0166442327585398,0.414762325821633,0,0,0,0.106193521984423
LTC,0.0990125494552642,0,-0.0247655702815003,0.0805253234095987,0,0,0.192654877712662,0.0501282427857487,0.0371631082056018,0.0226270692409319,0,-0.0407583438923586,0.0320175797744983,0,0.12237563858331,0,0,0.0198529728311791
ETC,0.402591510352367,0.118029298704349,0.00219890188608514,-0.0321564260301857,0,0.985320372576821,0,0,0.0330469674817402,0.324548459470702,0.0380598224739487,0.186141965487336,0,-0.444949939005673,-0.268579270129401,0,0,0.0422397449807085
XEM,1.00993530610574,0.288433592209239,0.0406784237613356,-0.535775233063751,1.0555651458993,0,0,0,0.508219649772348,-1.65160718911618,0.486433283888997,0,-0.0421955448742102,0.657712599298537,-0.689182303601508,0,0,-0.0555280637279712
ZEC,0,0.227641858162116,0.0786825340942433,-0.208329242139949,-0.305976781754716,0,0.04075128763539,-0.050435430668577,0,0.661156765617638,0,0,0,-0.241359239810582,0,0,0,-0.0589467179668943
DOGE,0.306685148995694,0,-0.0960198502787265,0.00313741067965971,0.240333596014326,0,0,-0.157054392693694,0.186072992837429,0,0.252198245404294,0,0.0356513915847317,0.40077898979489,-0.171029979058276,0,0,0.0996446304524612
XLM,0,0,-0.0363191244582279,0.280409496695524,0,0,-0.026600694735765,0.0200228557146876,-0.116947211952754,0,0,0.0608524847014153,0.23664407129966,-0.339924141036299,0,0,0,0
NEO,0,-0.175791436721253,0.0289488459121136,0.100648445484654,-0.299040362384058,0,0.133135814665055,-0.135428268533265,0.296454750283442,0,0,0,0.116575571111617,0,0,0,0,0
DGB,0,0.197160972551871,0,-0.0736470641511401,0,0,-0.32146582988542,0,0,0.745565231167308,0.305567557202969,0.112294238790935,0,-0.178351085604051,0,0,0,-0.471754953313213
BV010082.Index,0,3.46944695195361e-18,0.120942869092496,-0.077117893236105,0,-0.298047414239666,-0.00220530780632414,-0.0431616085213686,0.00329392531799939,0.0925539847420002,0.125386225695978,-0.130589682348561,0,0,0.0705139230906415,0,0,0.151997574644969
CVIX.Index,0.101125458570285,0.0942593931643843,-0.0378088966278585,0.0302435562278788,0.114688460488834,0.256460117309153,-0.311144924295427,-0.0991467564331801,0.0489162455140007,0.38484014701139,0,0.0295956387915154,-0.126008319818622,0,0,0.124695101689913,0,0.297425882672037
DXY.Curncy,0.030535816213195,0,-0.00872299410421668,-0.0301494453374482,-0.0698370421042416,0,0.0297434022794307,-0.0196761861186571,0.00188415901419991,0,0.0228250855013777,0,0,0.167797323806603,0.0518703943445808,0,0,-0.0214474130195531
SPX.Index,0.0065236819985803,0.00929017623648587,0,-0.0133133416273382,-0.0248317558560337,0,-0.0215981762203319,0.00254699188629567,0.00601111983231066,0.0358848492110001,0.0233790671678815,0,0.00193921115935722,-0.0539239384236966,-0.010777400994448,0,0,-0.0137670370684068
VIX.Index,-0.297004442017678,0.0129946960085334,0.0746496078304078,0.380878898647074,-0.220539280421731,0.692846867578053,-0.566494626622655,-0.161510637335475,0,0.195472797034173,0.000961818430603445,0,-0.269850558470508,-0.0781316991888935,0.258587839238656,0,0,0
