,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.277406302357236,0.0760879679120998,0.180296830735166,0.0253798747959826,0,-6.93889390390723e-18,0.108243644351431,0.13596663717792,0.0554189446183355,-0.240272180538643,-0.352780254117415,0,0,-0.157820837593348
XRP,-0.227385670245409,0,0.0901438857283074,0.0709130908103943,0.509169662176731,0,0.636936606536237,-0.472400728106776,-0.0494827519083351,0.0497753960023062,-0.229266271005424,-1.2499200115266,0,0,0
LTC,0.551834117467014,0,0,0.0187107686746861,-0.261844674463729,0.64649821607329,0.177560452060143,-0.18527041003581,0.0425767792179326,0,0,0.208148383856757,0,0,-0.158176290089848
ETH,0.546092760338008,0.120326807582672,0.282902140718502,0,0.481343632590789,0.340091542561838,0,-0.427449889155144,-0.350333371687766,-0.0338932491348001,2.01000197922779,1.941787992933,0.539274456638532,0,0
DASH,0,0,0.322478552197333,0,0,0.168567828219337,-0.292331846327865,0.0256980518068632,0.098094222287064,0.0158316537983626,0,0.0590178282149404,0,0,0
DOGE,0.109937114701658,0,0.27197201508967,-0.00454045431889478,0.211760198768163,0,0.0661364276626866,0.139926586578565,0.109477485231591,0.00358113339488996,-0.206082838003723,0.128376221066288,0,0,0
XLM,0,-0.0846992087448872,0.28513884294266,0.179353059374782,0.0563663054740799,0,0,-0.10889331584151,0.116168052120693,0,-0.581842621981434,-0.118375769023992,0,0,0
XMR,0.174959258075879,0.445494024727485,0,0,0.176818240275407,0.0767361085400902,0,0,0,0,0,0,0,0,-0.275114056279108
XEM,0,0,0.661182527862057,-0.518022969922105,1.48473508001905,0,0,0.257089586310924,0,0.0184078143394908,0.342290120515845,0,0,0,0.636127739183966
DGB,-1.84935325621421,0.389575163351553,0,0.717180992840734,-1.06274623740376,1.04996643363731,0.599735669307449,0.73689200094551,0.818114096090402,0,0,1.77244580227949,0,0,-0.270648997047212
BV010082.Index,-0.0853415628380564,0.0224443054420239,0.0714509414805109,0,0.0725246390156015,0.129504832523634,0,0.00771711141988402,0.0174599528933075,-0.0251865647703742,0,-0.102819639600252,0.629213605399075,0,-0.0271581338798618
CVIX.Index,0,-0.103117128201494,0.195804011613469,0.048634187916185,0.0686520288567819,-0.283743253396994,-0.0600135404891662,-0.126700009452684,-0.0537414837258297,0.0319117067222772,0.269001551990328,0,0.822232115884753,0,0.0305752165813644
DXY.Curncy,0,0.0102285842338137,-0.0215155808831081,0,0,0,-0.0389553131401713,0.0397908436312572,0.0186030185773503,0.000943360452325352,0.0205285196303851,0.204196703608958,0,0,-0.0551730473657029
SPX.Index,0,0,0,0.00444670953729486,0,0,0,0,-0.00305402382615525,0.00264944321534462,0,0,0,0,-0.0808906641852862
VIX.Index,0.0181507840839342,0.0835020656176319,0,0.0905875481706055,0.0753609626539152,-0.168967341400178,0,-0.35693696429949,0.0982185249957022,0.100856469620348,0,-0.192797901807725,-1.62002936541526,-4.80117803404267,0
