,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0067260768018987,-0.0639861448761747,0,0.271277569941072,-0.0137712618129274,0.287847174254135,0,0,0,0,-0.0858100350136779,0,0,0,0,0,0,0,-0.0097289971511881
ETH,0,0,0,0.116334246318881,0.170821812445036,0,0.0884592616456822,0.359814962659133,0,0.0490918207228447,0.0991803156181197,0.0867782359044917,0.0395569487097426,0,0.189906673736679,0,0,0,0,0.0432229269854804
XRP,0,0.326999030293277,0,0.211116518443989,0.456980401841466,0,0,0.405710781341773,0,-0.168959840935125,0.422157285699569,0.127441417456761,-0.821441288853551,0,0,0,0.794935905010516,0,0,0
BCH,0,0.25423875191349,0.0788380663616439,0,0,0.037914224858284,0,0.125904496890856,0,0.29608756056188,0,0.012377044296748,0,0,0,0,0,0,0,0.00668224594643443
EOS,0.599406308379341,0.433582460694021,-0.0246562097853105,0,0,0.0419905667404435,-0.0852319903363601,0.231503827047389,0.0452752179469843,8.67361737988404e-19,0.101240092377363,0.03997424483161,-0.0363997340623324,0,0,0,0,0,0,-0.00955239476041534
XLM,0,0.179222958548963,0.177127541137111,0.00746459934432713,0,0,0,0.131399000065825,0,0.0534430835519791,0,0.0422610587285468,0,0.19246715271638,0,0,0,0,0,-3.46944695195361e-18
LTC,0.139018183611296,0.215980238792288,-0.0200900405673917,0.147150524310739,0,0.108509018286867,0,0,0,0.0836306863331597,0.0476344820610316,0.0983913421036209,0,0.111759410253156,0.0233366406714214,0,0,0,0,0
ADA,0,0.193854128577994,0.126997859164075,0.118707166331548,0,0.17337959463406,0,0,0,0.0984439345818916,-0.0255047375717898,-0.0209578185834045,0,0,0.357041806694196,0,0,0,0,0.0627717738447292
XMR,0,0.156473970851593,0,0.141352961738461,0.0923899179318143,0.0705272477443038,0,-0.0815045975807624,0,0,0.24486617454568,0,0,0.222629115997431,0,0,0,0,0,0.0315382606965121
TRX,0,-2.77555756156289e-17,0,0,0,0.0649022047893201,0,0.444906194717922,0,0,0,0,0.493531701693819,0.0743853795467717,0,0,0,0,0,-0.046731491833874
MIOTA,0,0,0.0381948531069893,-0.00484140097430583,0.276753534602686,0.0762268637946273,0.256347599378758,0,0,0,0,0,0,0.293121801657125,0,0,0,0,0,-0.0873302283313241
DASH,0,0.157871509807587,-0.0787398635732732,-0.0238513884310354,0.215632933951836,-0.139817367125819,0,0.448275158148537,0.0365124122034104,0,0.134753979008721,0,0,0.155345849225533,0,0,0,0,0,0.0433538283028428
BNB,0,0.0600526936708338,0.00765460262130398,0.0843087355356698,0.0604107641970524,0,0.280386438670567,0,0,0,0,0,0,0,0.129670091539976,0,0,0,0,0
NEO,0,0.00668858114881516,0,0.0374584923803276,0.0741601154467107,0,0,0.293059250048545,0,0,0.48462815200836,0,0,0,0.115182356198453,0,0,0,0,0
ETC,0,0.112807319436573,-0.0988968678928531,0.11473141160374,0,0,0,0.430807476762585,0.27915434662238,0,0,0,0,0,0,0,0,0,0,-0.0429952929024491
BV010082.Index,0,-0.0179676189601002,0.0901807126322865,-0.0619094623616912,0,0,0,-0.0380322853243374,0.06814330113225,0,-0.116855573621467,-0.0275478182910141,0.109124906734705,-0.0461118713063875,0,0,0,0,0.702276351161504,-0.00410238661537645
CVIX.Index,0,-0.134626927090951,0.0889619404467627,0.0433396816805537,0,-0.115241159986596,-0.314770332968019,-0.132820865309245,0,0.0982201182541615,0.203773504456689,0.012042865018998,0.152242787035343,0,0.224400966048658,0,0,0,0,0.0476995002424085
DXY.Curncy,0.0369818364821385,0.0313673634724883,0,-0.0552819695425835,0,-0.00507298822398516,-0.023869810919951,0,-0.024925015049097,0,0,0.0202189914188093,0,0,0,0.0775308081842531,0.034679235284632,0,0,-0.00811087807097849
SPX.Index,0,-0.0170714349378159,-0.0452019794535278,0,-0.020264954813959,0,0,0,0.0238847637003128,-0.00589126043622583,0.0352318714365078,0,0,0.0112227166507845,0,0.15854443763125,-0.0534630123475529,0,0,-0.105076736817461
VIX.Index,0,-0.398343974336055,-0.251205508625152,0.277315275545723,-0.597013336572721,0.105817151248257,0,0.574302567167138,0.747970257009055,0,0.48578319879698,0,0.228522823543759,-0.836794895377211,0,0.90315380098877,1.94855959391382,0,-4.27279638151643,0
