,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XEM,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00378286691977493,-0.0140687747276453,0.790644497595232,0.0770915918666463,-0.00993251084876154,-0.00533357668830117,-0.0177154329579663,0.00920727308429281,8.67361737988404e-19,-0.177890799566546,0.0718700856027859,0,0,-0.0183889863478138
ETH,-2.95623508102143,0,0.52335578779051,0,0.555568222992127,0.216254154288052,0.149503843866623,0.0496827566163301,-0.13567152846345,-0.0387487983166835,0.50178354272013,-0.434035582628128,-1.38812081628673,0,-0.244265509986403
XRP,0,-0.0399504475704537,0,0.411034870940402,0.109762314183788,0.198334597405386,0.065642785301191,0,0,-0.0941576500438846,0,0,0,0,0
LTC,0.389628455524419,0.00523053431731313,0,0,-0.0482359048819975,0.0779183144688797,0.0391709603357117,0.0301971575924863,0.0353736209221815,0.00485409931873316,0,0,0,0,0
DASH,0.800904714952072,-0.213160497671701,0.286282760008972,0,0,0.311374880022863,0.0654987619674631,0.0421047959720294,-0.446943097845393,0.0163338541184106,0,-0.243998399003114,0,0,0.526778709465236
DOGE,-0.623778075236481,-0.115628198993681,-0.069230267859307,0.459193981607513,-0.0686269948892872,0,-0.0581439568599428,0.0693078303607374,0.0794932910425302,0.0832427025553472,0.21185278905298,0.489002921400647,1.27687780288076,0,0
XMR,0,0.272185621210818,0,0,-0.168014892422015,-0.789878454290775,0,-0.239630703578744,0.771517356245797,0.207232578335999,0,0,0,0,0
XEM,0,-0.0415664227471024,0.868647541962963,0,0.116953382461689,0,-0.142535072221776,0,0.160924902509712,0.156718390493345,0,0.792892688664687,0,0,-0.846032873970389
XLM,0,0,0.604947368632905,0.363520280105819,-0.450904344659762,0.311577050946572,0.143206971914844,0.25276319977973,0,0,0,0,0,0,0.370019039510533
DGB,0.209250916201738,0.102994888255568,-2.70997288288894,0,0.552054151439895,0.953656861650646,0,-0.0193030471504041,0.734772950347039,0,-0.808360209545338,-0.094649650927211,3.61420692416552,-5.90781821649853,-1.04556675637021
BV010082.Index,0,0.0234037692635717,0.0374762197119318,0,0.151399438152549,0.154555997148389,-0.014525538979555,0.0723728183315708,0,-0.0608001691574008,0,0,0.74124875075729,0.444950826182492,0.119650234911216
CVIX.Index,0.170121187911732,-0.00189880993469138,-0.255893637565893,-0.296899885031953,0.0359044777426328,0.16930265971897,0.0404554346775213,0.0183773395227492,0.0527930179695711,-0.0246464996389429,0,0,0.158488035929061,0,0.144383386523876
DXY.Curncy,-0.146214032916311,-0.00771254526757066,-0.0299092242942268,0.0561844922358445,-0.0519729090448892,0,0.0313167705962702,0.00736204633709486,-0.0105668617216456,0.0121779138276948,0.0954741881469053,-0.0273447779602554,0,0,0.0610909341626485
SPX.Index,0,-0.00940861616167884,-0.0918290175154375,-0.0490037773767295,0.006980595155839,0,0.00917416530397304,-0.00355451841425509,-0.00854467953564388,-0.0101463689380009,0.0213911699001066,-0.0320866590360875,0,0,-0.0963851291318173
VIX.Index,0,-0.0583540632292342,0,-0.289858939971929,0.20525998314533,0.0514518395851137,-0.0551370910925252,-0.0492104000392342,0.303801774951103,-0.0568817365671729,0.0403789716127905,0,0,-3.99725838869072,0
