,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.140278115373567,0,0.324869535663434,0.332967761021882,-8.67361737988404e-19,0,0.0211902394929134,0.0259395274448475,-0.0407234028960343,0.0658275117415047,0.0603765100311217,0,0,0,0,0
ETH,0.0429149032985328,0,0.150789569146961,0,-0.147545370294124,0.230385836642528,0.380696210320122,0.0996086616028273,3.46944695195361e-18,0,0,0,0.289995145817678,-0.207083286520635,0.116646208418619,0,0,0.0118500480826043
DASH,0.405248974062539,0.272934502593253,0,0,0.334723621573886,0.193405823358915,0.280118238597332,-0.0731568478428966,0.1462419343198,0,0.115494341800336,0.204965867860268,0,0.542539307418401,0,0,0,0.146938411706613
XRP,0.194502325099646,0,-0.0124364866102747,0,0,-0.118748455277357,-0.0754274162538568,0.0637367124950882,0.0417765054612499,0.425725314734203,0.0966292411504323,-0.0417922606238851,0.0182304682559719,0.542768019244961,0.169038052610511,-0.956860844702286,0,0.033763696791167
LTC,0.430574213439221,-0.0805517324866376,-0.0652935746637726,0.162095003713451,0,0,0.328792936255439,0.157909939005931,0,0,0.118989739762964,1.73472347597681e-18,-0.0217691150822149,0,0.0906717595802478,0,0,0.00788432435170204
XMR,0.455950794985136,0.733715715999128,-0.0350845263725803,0,0,0,0,0,0,0,0,-0.100286733540907,-0.207486227592066,0,-0.137603456844908,0,0,-0.0619398579357368
ETC,0.340240091058521,0.268651621471565,0.160428606060911,0,0.569240376384421,0,0,-0.00997026153296304,0.0804241601765733,0,0.0837548960900631,0.226316064632684,0.0892704205142277,0,0,0,0,0.0504747384819065
XEM,1.05935319808436,0.695693626783545,0.0825925273748055,0.503787982074194,0,-0.614513768482866,-0.268533900846782,0,0,-1.16435615008206,0.419202706806146,0.261170477716472,0,1.73990035027947,-0.598789911773537,0,0,-0.233625520873432
ZEC,0.136292610447019,0.515428464033842,0.208650982629873,-0.190279636588309,0,-0.250723089514097,0.0672775394680219,-0.0160292145556592,0,0.608245833188389,0,0,-0.0102891145852256,0,0,0,-0.733733003882549,0.125025794912307
DOGE,0.218460616629515,0,-0.0592303293530294,0.283741447657457,0,0,0,0.0166155180609102,0.246259779787227,0,0,-0.0619000145271299,0.0556656897177444,0,0,0,0,0.0659487214046216
XLM,0,0.40397881820093,-0.0699321305039819,0.0710636303994022,0.30752218567092,0,-0.0903271588146092,0.0120560420638059,-0.218825509931284,0.30714439382558,0,0.038061729571055,0.0212638450623217,-0.471161558494329,0,0,0,0
NEO,0,-0.503348918817933,-0.122976780933525,-0.0918654544213512,0.0964354466948075,0,0.179586964911049,-6.93889390390723e-18,0.408274721173675,0,0.0868376548780822,0,0.340465615100029,0,0,0,0,0
DGB,0.272933696966071,0,-0.293633368074224,0,-0.961101191871743,0,0.270382675622671,0.158732411094392,0.176492171171177,0.261445072658473,0.119053044941067,0.65875505089035,0,0,0,0,0,-0.270540234372911
BV010082.Index,0,0,0,0.0493944495391662,-0.0375612573500373,0,0,-0.0381993517161737,0.0795629358230036,0.11874568672585,0.0648561797046306,-0.0792375565869083,-0.0222613894782781,0,0,0,0,0
CVIX.Index,0.00402019582583246,0.223223210020977,0.172452103351373,0,0.108810007557444,0,0,-0.142961927250718,-0.303524292312557,0.124254002775542,-0.0782783097140423,-0.158439215488317,-0.0161191129964351,0,0,0,0,0.0911437256548422
DXY.Curncy,0.000342536940932893,0.0217930961611405,0,-0.0597925006760422,0.0460557264828037,0,0,-0.0162840833362806,-0.0170398546200888,0,0.00650228685009696,0,0,0.205786463297457,0.0482829065414071,0,0,-0.0270295066367805
SPX.Index,0,0.0448459354169719,0,-0.0353023745114096,0,-0.00917279572755937,-0.0267164868943613,0,-0.0151358134832889,0,0.0342270856106658,0.000829357055070914,5.42101086242752e-20,0,-0.018123149499198,0,0,-0.0183706681386793
VIX.Index,0,0.0542946916567337,0.234805316203482,0.070273862318987,0.467379303569548,-0.105976376006613,-0.51389995328619,-0.112157889211125,-0.283673096165636,0,0.235427082279981,0.00982288910102522,-0.117730668117274,0,0.336493674651858,0,-1.84762255761983,0
