,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.258305556922453,0.023990011095628,0.211556824646256,0,0,0.288360775656632,0.185730722019897,0.122373904414619,-0.0951081449193007,-0.305151820139155,0,0,-4.33680868994202e-19
XRP,0,0,-0.0759459660969146,-0.124870913100156,0.18265446305418,0.435834162821408,-0.132715411349689,0.109559851254774,-0.01044090179506,0,0,0,0,-0.00304734073080334
LTC,1.33349847463465,0,0,-1.9011414690679,0.849795753203838,3.46944695195361e-18,0,-0.358558772111397,0.499946197951606,0,0.586493356064472,0,0,0
DASH,0.451269870593032,0,0.00220817083594709,0,0.226747628535648,-0.162453931641588,-0.0732706048082858,-0.09143038376333,0.285502616376696,0,0.736620979162062,0,0,-0.0674687825084451
DOGE,0.378909332688896,0.136349261995792,0.0407175298429894,0.201047775582034,0,0.36114883992675,0.137988076383903,-0.165586957274007,-0.0542202824172014,0,-0.458553536283689,0,0,0
XLM,0.500507606687004,0,-0.0723758548910311,0,0.25420272954886,0,0.0571009061058826,-0.145934493310685,0,-0.472379813292988,-0.0691518489553846,0,0,-0.130929452823671
XMR,1.23711685804229,0,-0.000362454623410483,0,-0.19515438890066,0.375167761340633,0,-0.00277183961866831,-0.178476238728395,0,-0.509460080953135,1.27867639767325,-1.69707927685578,0.0166740392811204
XEM,0.453908119350487,0.224922276872111,-0.116349495050179,-0.0280212113608448,0.247092035600275,0.012392321388607,0.224187319683018,0,0,2.19688198057892,1.11022302462516e-16,-3.50326092222064,0,0.0880455059894518
DGB,0,0.290695916226359,0.0614179563189477,0.0317049938872041,0,0.303930603486325,0.244824439139474,0,0,0,0,0,0,0
BV010082.Index,-1.73472347597681e-18,0.0563782448179303,0.0556083687248153,-0.145531175497833,0.041413085605375,0,-0.0282379508250724,-0.0671556096928807,0.0714538752122316,0,0.161306601087612,0,0,-0.058021566041193
CVIX.Index,-0.206182370843989,-0.33520234090227,0.0630299157655821,-0.00885757543926359,0,0.050156667470008,-0.0715852774190704,0.0740251301310925,0.181033255545071,0,0,0,0,0.0792557002840987
DXY.Curncy,-0.113086275304709,0.092191656649406,0.0295222027182611,0.117780369487481,-0.0161423781236211,-0.0367775657457795,0.0413540526805137,0.00603177593602929,-0.0310341372362589,0.064153832439528,0,0,0.196686767518034,-0.0206039410086448
SPX.Index,0.0486174555377473,-0.00452856070190605,0,0,-0.0160485117448809,0.0124956380260061,0.0146339694282184,-0.0119401552216408,-0.0107869933267213,0.0256124616151556,0,0,0,-0.0751419480261317
VIX.Index,0,0,-0.024027882081065,0,-0.197793434706552,0.429348273398535,0.0692815302275306,0,0.0932114484604854,-0.200489897567757,0.618784102822699,0,-9.56489808381185,0
