,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.102637294634932,0.117057708239955,0.311342031894392,0.0496438035608415,-0.0167298951949784,0.0279560042915726,0,0.21395503870952,0.0470609562173849,0.0792893076638202,0.0789208110886735,0,0,0,-0.152378482210529
ETH,0,0,0.405794679715058,0.14629016542785,0,-0.0453807704641743,0.00704216514538073,0.335869226545098,0.428963859421199,-0.380128857691863,0.23799102601954,-0.488156303168918,0.202517098557129,1.37020628276014,0,0
XRP,0,0.0145439571095983,0,0,0.0401322900619663,0,0.00560950829977671,-0.107797775011528,-0.0146252149281556,0.146682468444861,0.0886496518504449,-0.0892092168428367,0,0,0,-0.022691868670247
LTC,0.637271409344894,0.0878335177415788,-0.0513994477298541,0,0.00261250542208635,0.0022733583913803,0,0,0,1.73472347597681e-18,-0.0086352739888687,0,0,0,0,-0.0794342216113693
XMR,0,0.0713834395857216,-1.11334062611853,0,0,0,0.423868329421116,-0.0286738356819363,0,0.474773327597249,0.460159274678661,0.262005050000647,0,0,0,0
ETC,0,-2.13135827823794,2.40447553761445,0,0.273470968367041,0,1.69270121021052,0,0.574051407330945,0.440651618296266,0.805645673367796,0,1.71189272613994,0,0,-0.596927763409082
DASH,0.0125527524641114,0.124247534530809,-0.591953057603338,0.080747854916682,0.0560220396019731,0.0427434473995901,0,0,0.113816492004457,0.271529602679534,-0.132107784819056,-0.627216016887134,0,0,0,-0.262340661180331
XEM,1.72608082200972,0,0.67574739344464,-1.20680844698963,0.0917025300246918,4.33680868994202e-19,0.164554098813028,0,0.124975404647352,0.142820973928616,0.0909758633732291,0,-0.217860089476743,0,-1.0571250158014,0.471099268707846
DOGE,-0.406220486641624,0.14178103092353,0.608815590448471,0,0.103536001409716,0.0649890175375783,-0.0332689530020923,0,0,0.384027469485448,0,0,0,0,0,0.234951537309868
XLM,0.906254706785572,-0.2331683731811,0.394520187180677,0.235671528939906,-0.00991187091431119,-0.0556901056159767,0.179748732701943,0,-0.0681656675184229,0,-0.0938634393201744,-0.139995648979299,-0.102813540410556,0,0,0.0934425489509891
DGB,0.562003765804551,0.833198357414947,0,-0.938638663704704,0.000315684833864876,0.142260285973543,0.20746112451088,-0.188734669173231,-0.56522316679687,0.854676849710397,0,0.855585112848566,0.79904372143301,0,0,0.0531174996383245
BV010082.Index,0,-0.0480034662599347,0.148390234381441,-0.0921971102254709,0.0213857511791492,-0.0128226053299425,0,-0.00713959076936558,-0.148689185534435,-0.0802801728419267,0,0,0.0623388845454116,1.24210116018126,0,0.0633558684893023
CVIX.Index,-0.183627813173506,-0.100327703451129,0,0,-0.00530264024748085,0.000964298811391365,0,0,0.172264712882759,0.0538936446776455,0.0940452833838986,0,0,0,0,0.121247738667814
DXY.Curncy,0.0691405558372634,0.00550772316806659,0.0354121447545595,0,-0.00100294025010859,0,0.0419170539048178,-0.0300740193866234,-0.0253624572366549,-0.00590885413662109,-0.0334388473966749,0.209527710111917,0.0156753269952798,0,-0.176432735042442,-0.0154491140402272
SPX.Index,0,-0.0120526368201558,0,0,0.0011493425470219,0,0.00496247577698619,-5.42101086242752e-20,0.0131658414155201,0.00113676370213077,-0.00622215770606444,0,0,0,0,-0.0381032453374407
VIX.Index,-0.21994596573204,0.179226315769514,0,0,0.114041742689857,0.112031400139568,0,-0.334682251816494,-0.016255251911698,0.233172361471734,1.73472347597681e-18,-0.150929722160835,1.21350259661811,0,-1.00187596627854,0
