,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.272512889641749,0.0710487781154351,0.242735986121778,0,0.224914181662761,0.158448997002469,0.133653599909622,0,0.131127932256539,-0.0327379550656124,0,0.195854796474005,-0.0634532187576127,0,0,0,0
ETH,0.0535827288416469,0,0.0927654021505981,0.210737588838678,0,0,0.370781129856119,0.110661601699592,0.062534592873104,0,0,0,0.319374320507274,0,0.0922903206735087,0,0,0.0513714066779709
DASH,0.26522714757149,0.0937265044073055,0,0.150026701728382,0.01142240832257,-0.215181311525994,0,-0.0750442675936873,0,0,0,0.226297988227447,0.0361172825291986,0,0.481931007558336,0,0,0
XMR,0.580549885260784,0.868781875896067,-0.137663287900702,0,-0.128017750212414,0,0,0.00829289260089025,-0.224816906586929,0,-0.138413610359637,-0.0819997092047668,0,0.513683681158074,-0.304552083401357,0,0,-0.0151875473819151
XRP,0.104615466858826,-0.0258286194070076,0.0165576587319955,-0.0839666042822309,0,-0.0878312071852482,-0.0857991311411813,0.0657709936140621,0.0253275036850941,0.460661778176509,0,-0.101996242966286,0.0364813441265877,0.409898204170262,0,0,0,0.120468594868764
LTC,0.102310267588389,0,-0.00760211590228293,0.00669322176761884,0,0,0.192106336710742,0,0.0809825079917761,0.0529927285457293,0.12533554913313,0,0,0,0,0,0,0
ETC,0.422840744985612,-8.67361737988404e-19,0.065591643464101,0,-0.0770240418043422,1.02506540953433,0,0,0.111597822314175,0,0.0964737460046797,0.0981723139781277,0.0501152765728323,-0.165970898842293,-0.631311592232921,0,0,0.107959579821835
XEM,0.824042733605046,0.366632221246443,-0.00732556867102392,-0.455164256977351,1.12057314598973,-0.450191970528294,0,0,0.476866116743188,-1.52677925048273,0.551122936540022,0.107477999933154,-0.134326360033408,0.44026897340074,-0.799049553164145,0,0,-0.0159025559255481
ZEC,0.13898764046047,0.40472562777004,0.061604030860025,-0.307548566050117,-0.291974357180642,0,0.0847376709044727,-0.0220745318531494,0,0.658959762089928,0,0,0,0,0,0,0,0
DOGE,0.323609140602698,0,-0.0295951900140118,0,0.460994290005561,4.33680868994202e-19,0,-0.0981613462765748,0.232240654023524,0,0,3.46944695195361e-18,0,0,-0.096694256661852,0,0,0.0512532334902955
XLM,-0.0463015685773675,0.20070593033102,-0.0267894200887059,0.22026849033996,0,0.302609083272355,-0.101777973567295,-0.0355767471504664,-0.156232576036399,0,0,0.0538477896293325,0.172759548646432,-0.45637129109593,0,0,0,0
NEO,0.0145019530163832,-0.27598189028241,0,0.204410829430201,-0.294063788855931,0,0.202145154214418,-0.0629319596824004,0.270790509036772,0,0,0,0.246364862156375,0,0,0,0,0
DGB,0,0.254216827082904,0.0771312643676396,0,0.209359510889782,0,-0.334272319096619,0,0,0.695620210242439,0.136415417412906,0.173651933973634,0,-0.61475248721409,0,0,0,-0.303970925634961
BV010082.Index,-0.0406498265909343,0.0931718969935286,0.00674184551424677,0,0.0560678626630104,-0.236026594745453,0,-0.0684444443040022,0.0525593058872199,0.109835538698624,0.0795874272383476,0,-0.0131061292155288,0,0.0739230942281003,0,0,0
CVIX.Index,0.10902300431813,0.198259584931679,-0.0623649235693609,0,0.135740030724079,0,-0.270017066177471,-0.101341170705116,0,0.448154347172432,0,0,-0.186163001527673,0,0,0,0,0.287270888795232
DXY.Curncy,0.0404286360430979,0,-0.00416987502322118,-0.0329018387565036,-0.0726462259203794,0,0,-0.00406955170767556,0,0,0.00331032298591971,0,0,0.184889267992485,0.0608543048397912,0,0,-0.0278713598623358
SPX.Index,0,0.034217094636731,0,-0.00503023604207279,-0.0318951499384931,0,-0.0382181167997068,0.00402808861395166,0,0,0.0373960574088057,0,0.00040777843124805,0,-0.020128237257392,0,0,-0.0136378817448846
VIX.Index,-0.901065627894221,-0.0763748682466678,0.156190302000724,0.0181779177891914,0,0.84747763423566,-0.328523881920194,0,0,0.00862492731923237,0.133362098855306,0,-0.0973892209107186,0,0.400075720842276,0,-0.361569026485594,0
