,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.126344783384486,0,0.0294795071148573,0.124989393078598,0.0151982574901251,0,0.146685069467139,0.16727608747633,0,0,0.048360979757067,0.0481006427575906,0,0,0,0,0.021263095996968
ETH,0,0,0.201761622801002,0.143628146503506,0.0619756488333642,-0.0198507491423469,0.0570498930764376,0,0.0415685225633615,0.178862152941363,0.0597605688308223,0.0641756773442616,0,0.114167236750885,0.0192574879376294,0,0.108127191260579,0,0,0.0673689668164413
XRP,-0.170171511638087,0.0712479007986797,0,0,0.182162273292112,4.33680868994202e-19,0.195629020244111,0,0.0455985644950773,0.0748087124664553,0,0.167672145940611,0,0.0523349816362732,0.023695206545623,0,-0.00856766652602699,0,0,0
BCH,0.285477752182545,0,0,0,0.0998641860200757,0,0,0.0376032500045898,0.0337757124175815,0.273895500905457,0.247084089917876,0,0,0.0654018843769552,0,0,0,0,0,0
EOS,0.0764738115904007,0.0832372886619752,0,0,0,0,0.361744298509499,0.308086833582931,0.0773272621092153,0.204130907401217,0,0.0441838762573858,0.300424059387125,0,0.0946203883650631,0,0,0,0,0.137612630738003
XLM,0,0,0.382703598844636,0,0,0,0,0.244267681443342,-0.13622664648419,0.118575422998816,0.222189822300596,0.182790045110278,0.216471760789388,-0.0521240891612762,0,0,0,0,0,0
LTC,0,0,0.0868653361416321,0.38381010840871,0.0110694735049856,0,0,0,0,0,0,0.0182551716831426,0,0.121522964846278,0.252055288152487,0,0,0,0,0
ADA,-0.132780254196021,0,0,0.144848093012905,0,0.319928706549102,0,0,0,0.313542836467589,0,0,0,0.0572644685879729,0.0828944832886758,0,0,0,0,-0.0467132053253062
MIOTA,-1.73472347597681e-18,-0.163753477675415,0,-0.30385834839559,0.114122228519627,0.0813600765302152,0.530224876253477,0,0,0.337758054113902,0,0.498965621899082,3.46944695195361e-18,0.0532590437665143,0,-0.311022587122234,0.343479935186544,0,0,0.0421889320390568
TRX,0,0.614810989029221,0,0,0.265759193067104,0.15118978772482,0,0.130440462734194,-0.0282092643853323,0,0,0,0.124094276286402,-0.127378614112017,-0.0454878786329325,0,0,0,0,-0.00709183379631618
XMR,0.00869718182992851,0,0,0.39922031692989,0,0.154557009497627,0.332633773674283,0,0,-0.063585052537047,0,0.163231249774248,0,0.0603080856576439,0.0627069251340096,0,0,0,0,0
NEO,0,0.273303716925942,0,0,0,-0.0779110877411616,0,0,0.384317785018161,0,0,0,0.291356270226769,-0.27479526397881,0.397066480378506,0,0,0,0,0.0617280936423363
DASH,0,0,-0.272145660444839,0.195753394719022,-0.0147539269238177,0.074539495160395,0,0.214879403244465,0.0209924056915767,0,0.0168261271474305,0.186738123742818,0,0.208792850518084,0,0,0,0,0,-0.0119037812282533
ETC,0.271067499416495,0.0648104148654121,0.207254459814607,0,0.136970640631918,0,0,0,0.369087361418974,0,-0.131895393281332,0,0,0,0.0854531769122809,0,0.635831200896237,0,0,-0.145922653398481
XEM,0,0.0627861779690343,0,0,-1.38777878078145e-17,0.276443013442214,0,0,0,0,0,0.217611324855634,0.333206699696884,0.00831624792396711,0,0,0,0,0,0
BV010082.Index,-0.0361499906025165,0,-0.0277732736764573,0.096078902761584,0.0390590068025515,0,-0.0701372616937976,0.0176553881899325,-0.0235760605864295,0,0.0375091418613658,0.0223320460096392,-0.0945308008466914,0,-0.000912853946180944,0,-0.268680052049536,0,0,-0.0116310157670367
CVIX.Index,0,0.141483972599609,0,0.0246340655366819,0,0.0743036273618692,0,-0.0359687280369671,-0.237072043326323,0,0.208907135373635,0.27137803078976,-0.315061222031677,0.0301493635045618,-0.0945990754440046,-0.287539005043487,0,0,0,0.0752354730451005
DXY.Curncy,0.0384414376833679,-0.0542128293732024,0,0,-0.0173519558974771,0,0,-0.0241645158515892,-0.0239993582677723,0.0219158548105902,0.0269308595275024,0.0231231200061379,0,0.0277710985653303,-0.00524583964238164,0,0.118102671421686,0,0,0
SPX.Index,0,0,0,0,-0.00392245714350525,0,0,0,-0.0167406201261533,0,0,0,0.0068573287936824,0,0.00894372480939826,0,0.0157802974742916,-0.0442996090379708,0,-0.0635108433538961
VIX.Index,0,0.931164979974194,-0.68326402093372,0,-0.176139254788595,0,0,0,-0.320209638277967,0,0.0820357018314568,0,0,-0.146554102839917,0.197886992312392,0,0.0700266412547434,0,-6.08127252646929,0
