,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0945802148522818,0.625158261263394,0.0198551605416689,0.0816510003519385,0.0832378383227522,0.0654199077748953,-0.0150175865550385,0.0150352007629979,0.0173268617055717,0,0.322266425560722,0,-0.0149205267391917
XRP,0.305310594318657,0,0.305256364847311,0.112648678590287,-0.228742120541475,0.154115290363388,-0.194027964898063,-0.160367050325264,0.016210268664496,0.415982581891602,0.249732097149661,-1.94368860555367,0,-0.27841958090737
LTC,0.74396920183504,0.249392461937543,0,-0.0107285533112415,0.0104367460137634,0.0705992993975859,0.0460043383421789,0,0.0240035487781745,-0.41008430120006,-0.267509299212186,0,0,0.164162812392473
DASH,0.634479165863838,0.0498329068211019,0.193888999608871,0,0.240393662656057,0.413215504243445,-0.0520655342820097,0,-0.244313468157109,0,0,0,0,0.05726585434056
XLM,1.35185158598328,-0.538588442856988,0.158942404870897,-0.081584014402752,0,0,-0.413697532968656,0,-0.162992556596453,0,-0.111316472612144,0,0,-0.222429061271565
DOGE,0,0,0.56865867201774,0.0160267598427968,0.0218900669358655,0,0.0223511588517483,0.0323959011548613,-0.0481823251008243,0,0,0,0,-0.105121221643871
XMR,0,-0.513131910107432,1.62257633200677,-0.17543856959883,-0.0842209030817797,0.203907403264807,0,0.0160051554980013,0.153936818021706,0,-0.977495491544914,-0.0427035973181739,0,-0.702107438531545
XEM,-2.49966272190941,-0.659918838487352,3.49452684801015,0.16644133412978,0.612297948832272,0.770842923452771,-0.562395699647501,0,0.0994121651504504,3.07984221398037,-0.00153215457183567,-7.78963527268647,0,-0.928450179007257
DGB,0.144450987817857,0,0.395150937133481,0.149228171437676,0.00196569972328534,0,0,0,0,0,0,0,0,0
BV010082.Index,-0.171353099349348,0,-0.172312668004277,0.0418205757108241,0.036945828186122,0.164239853767588,-0.0557613470932431,0.0135493530989683,0.0117421548197195,0,0.286586620438117,1.24080073595424,0,0.0285045962797872
CVIX.Index,0.629800901178347,-0.344884593602639,0,-0.135321153630209,-0.0569496640048946,-0.383970784255541,0.0834086910006317,0.131219262224044,0.00395176492333436,0.341888199799552,0,0,2.59166159474227,0.21277694693628
DXY.Curncy,0.029023371932886,-0.0369409199754753,-0.0143508120943357,-0.0215454270241496,0.0365136367563438,0,-0.0116142317294,-0.0389225451831803,-0.00984824951454513,0.294333395911055,0.0429936312988438,0,0,-0.0236619306504571
SPX.Index,0.0216336664440281,0.00986847046597576,-0.031945558731875,-0.00423835646335156,0.0209080050610914,0,-0.0090604547377722,-0.00761770707474521,0.00346580228896902,-0.0266005991188397,-0.00496005344688872,-0.0537155530451437,0,-0.0965289618867517
VIX.Index,0,-0.00520216856821632,-2.77555756156289e-17,-0.0724381220245511,0,0,-0.0943050295740558,-0.0535339732515437,0.0958721590708718,0,-0.110326200003737,0,-9.29760355606415,0
