,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,MIOTA,XMR,ETC,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0169993047932812,0.086241650451305,0.0599142194662497,0.0142399773808185,0.0617573169290151,0.129285543118909,0,0.166957044375536,0,0,0.053860561468378,0,0,0,0,0
ETH,0,0,0,0.0459541249477827,0.110110964668545,0.0118201195945419,0.152227076277824,0,0.184778097531021,0,0.0397460329885884,0.0259501840326793,0.162933432652345,0,0,0,0,0,0
XRP,-0.0066472436966294,-0.368138567866427,0,0.11594826150557,0.443335782748208,-0.163863952341636,-0.116125289550402,0,0.324446952956929,0.0356773436054026,-0.266484293533504,0.147402583907469,0.349279774213456,0,0,0,0,0,-0.000747051663436055
BCH,0.723670680760305,-0.510781144405307,0,0,0.140198212260761,0,0.329043522505421,-0.0491168444327018,0.106150127872583,-0.0611810228334813,0,0.244897825193392,0,0,0,0,0,0,-0.244161316615271
LTC,0,0.20829018102042,0.0582580592570054,0.0641245643740092,0,-0.10447588578667,-0.150188975153808,0.0359729443272773,0.120176484044621,0,0.73869627518286,0.0437607243552812,0.0375219107780819,-0.0955953178248273,0,0,0,0,0
DASH,0,0,0,0.172080832077091,-0.0464690309989223,0,0,0,0.280110689725293,0.0971003171471575,0,0.14824053680259,0.0956180665994708,0,0,0,0,0,0
XEM,-0.0332623971943266,0.538135846681507,-0.0130411507500554,0.0198053610345785,0.147069997655892,0.514993323385676,0,0.103339730617816,-0.0959261300722939,-0.100492279287908,0,-0.172224636121305,0.119004198471273,0,0,0,0,0,0.141461833877377
NEO,0,0,0.191734310334675,0.0386330354177054,0.149576998182927,0.0368207373282279,0.32922743279448,0,0.249739621339709,0.0796748097530861,0,0,0,0.12515170710578,0,0,0,0,-0.36279032740083
MIOTA,0,0,0,-0.0720631151446293,0,0,0.0246701713035117,-0.183956931523685,0,0.0627521148274041,0,0.438109292564238,0.0756881028665332,0.410298997604896,0,0,0,0,0
XMR,0,0,0.335365677215427,0.089829563551657,0.0593859780505541,0,0.0836060672719574,0.0679173178899619,0,0,0.0684195813938602,0.215023549967239,0.0395674724234026,0,0,0,0,0,-0.0408813738898398
ETC,0,0.0410582069627498,0.158328522935081,0,0.708293445524714,0.117778855461555,-0.0412327661040439,0.036879111183849,0.0931082806141764,0.0198131607871998,0,0,0.0995457505280463,-0.06893232731914,0,0,0,0,0
ZEC,0,0.0686756169754232,0,0,0,0.193428055881561,0.369592167779166,-0.0443688691961028,0.208539789919684,0,0,0,0.125811514637108,0,0,0,0,0,0
XLM,0,0,0.0359192366956694,-0.0765296476537161,0.0385887283957345,-0.0897782448550841,0.488707105740737,0.0133667599547464,0.0962364678314243,0.280484120746338,0,0,0,0,0,0,0,0,0
EOS,0,0.318617116739452,0.0742444222483308,0.13155270731195,0.024244037378076,0,-0.196299716976031,0.2508778824214,0.155799453076646,0.103903988412639,0.146724846850987,0.209724366517928,0.181365142463534,0,0,0,0,0,0
BV010082.Index,0.0268127127212932,0.000800909574823594,-0.0136508488727453,-0.00700280551068615,0.0266967198471088,-0.0599075037159241,0.00213501394725679,-0.00641696595105447,-0.0219325898013029,0,-0.0415328920958291,-4.33680868994202e-19,0.0525958454477158,0.0670223613242629,0,-0.0212459002041635,0.560457986698633,0,-0.0614558329779147
CVIX.Index,0.0183302028066795,0,0,0.00858137143095173,0.0123080415406153,-0.200719294549837,0.145161460299864,-0.00844101090440144,0.0690209695162636,0.0496259324108143,0,0,-0.0562994884256185,-0.0603623568046461,0,0,0,0,0.0731964017661217
DXY.Curncy,-0.00687890361849986,-0.00105051181673687,0,0.00346189527088289,0,-0.0299875278733639,-0.00221517504444969,0.00687546040514245,0.00527809501326523,0.0070490382888559,0,0.00762941929420399,-1.35525271560688e-20,0.00617114467656063,0.0470977311405997,0,0,0,-0.00107352006405084
SPX.Index,0.0128012959799592,0,0.000969338157402443,-0.00882790134626524,0,-0.00222693475361784,0,0,0.00106358311990593,-0.00170886287180539,2.71050543121376e-20,-0.0132487113191973,0.00411689600489705,0.00172557843301045,0,0,0,0,-0.0363723017325031
VIX.Index,0,0.238245040321823,0.285774683704676,0,-0.174918301818984,-0.379098195341899,0.145215371641115,-0.250140585073703,0.204425019301573,-0.127226735062269,0,0.527957483738866,0,-0.349527228733024,0,2.08639108656273,0,0,0
