,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.631545381040143,0.019040169906996,0.0540824590985458,0.21498298146613,0.0440364542329811,-0.0554118773813998,-0.000741126567749829,0,-0.0590803964182132,0,0,0
XRP,0.657485123424562,0,0.152602518319865,0.0872472779661745,-0.201489819723523,0,-0.231948106893453,-0.115670265221479,-0.0146001892380057,0,0.18068233353686,-1.85235127156186,0,-0.242841301740327
LTC,0.705657577869538,0.275867297801584,0,0,0.0105249650246428,0.0298579583917705,0.0571993100350788,-0.00138848004800767,0.046901733925156,-0.468510504298557,-0.0495858126852724,0,0,0.143433818350415
DASH,0,0.347622044837201,0,0,-0.0211384915226578,1.23802618467254,-0.130749406498683,-0.00130601687100564,-0.193039840809943,0.184597819512184,0.527524098081282,0,0,0
XLM,0.476392619367142,-0.304725188659007,0.543238831649802,0,0,0,-0.337002593749838,-0.0579765488401459,0,0,0,0,0,-0.278147324266164
DOGE,0,0.211408607703514,0.336570887681617,0.0664920591420595,0,0,0.0187136578296236,0.0288989370674721,-0.0509325252765221,0,0.0909074384007021,0,0,-0.101973783185777
XMR,0.899541428852325,-0.896175735860255,1.367884520895,-0.241470534709725,-0.187053581064783,0.0266654003435097,0,0.022587057793905,0.0939862952983352,0,-0.900174275466878,0.554433034257622,-5.3869643906228,-1.19392118355045
XEM,-2.62154242351938,-0.827486210848706,3.31569832836266,0.0873544332167846,0.259742223184106,2.39109895173324,-0.493542216637972,0,0,1.50688208187814,-1.48107353776535,-3.35545915554336,0,-0.690510736311807
DGB,0.513919917142713,-0.0611725993997849,1.0617639864231,0.223303680387631,-0.337638483787674,-0.436225404642833,0.145646732387695,-0.0479001852537874,0,4.26642264423503,-0.194894727993195,-2.46828959032457,0,0.292820300369318
BV010082.Index,0,0.00226151470034718,-0.294229302098106,-0.0511468295950388,0,0,0.0510338888971917,0,0,0,0.114084967941718,0.61378441353289,0,0.0933398804701669
CVIX.Index,0,0,-0.509193065288851,-0.0895983241126592,-0.0744802598648951,0.5183046043189,0.103766126556433,0.169039582892662,0.00529403772826812,-0.259618828289862,0,0,1.0923311362312,0.214875555945042
DXY.Curncy,0.0549696431927048,0,-0.0267213480805478,-0.00898722977039666,0.0333364838111389,0,-0.00268399102840499,-0.0310976640364004,-0.026022492959245,0.241111128461672,0.125518408637291,0,0,-0.01206252299624
SPX.Index,0,0,0,-0.00648124880237605,0.0198808504554121,-0.0472240322545238,0.00405538402268557,0.00197073009652277,0.00778655403075004,0,-0.0115940603655642,0,0,-0.103125456517997
VIX.Index,0,-0.0564769968403627,0,-0.0932892705100049,0.277232447055362,-0.431862057200961,0,0.0636066580524542,0.0291423725098267,0,-0.0109827447416482,-0.0839826579742327,-9.13641012713265,0
