,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00836954032399139,0,0.338763794138869,0.142278754777256,0.253442608522333,0,0.128439581018518,0,0.0662296330279404,-0.134844405259264,0.0906054107171076,0.0721711773785026,0,0.0348489108268719,0,0,0
ETH,0.332005333973294,0,0,-0.209276312504452,0.0826503986848435,0.182510534443854,0,0,0,0,0.038455927277479,0.1692449540913,0.158317016611032,0,0,0,0,0
XRP,0,0.199059815773005,0,-0.0387849004190711,0.0163184475164606,0,-0.146995931866117,0.0831697045995041,0.458432887795465,0.0467429961709078,0,0,0.0340062815316948,0.147042988615456,-0.124014601366229,0,0,0.101435240836608
LTC,0.636192864744599,0,-0.231958636537377,0,-0.0419963273505039,-0.12587280840873,0.108671212571373,0.0904889726514854,0,0.263397301424997,0,0.0870337936084076,0,0,-0.190034588676439,0,0,0
XMR,0.303581728186671,0.46584736954422,-0.426116188956606,0,0,0.168766614129852,-0.0893431851503781,-0.193100414347088,0.521137616869544,0,0.0751990351303183,0.143767831593661,-0.228093332690833,0,0.457474120433776,0,0,-0.164886503937752
DASH,0.348976768722899,0.0632979414086425,0.110427460713638,0,0.256685595884496,0,0.531101760839796,0.194310521584946,0.305395635757061,-0.456771050787867,0.0712418479115909,-0.146565667301524,0.0798462691874103,1.11910359164253,0,0,0,0.0485677489675704
ETC,0.749065519014651,0.48868901371746,0,0.0527926457426852,-0.210420116920104,0,0,0,0,0.217222945988612,0.146594374620768,0.205332158640888,1.38777878078145e-17,0,0,0,0,-0.0221183057796795
XEM,0,0,-0.14698638173221,-0.307509212008409,-0.106680665347148,0,0.0448428642539319,0,-0.0978353056316048,0.9568474503237,0,0.405174242587111,-0.428306689170813,0,0,0,0,0
DOGE,0,0,0.145877470700677,0.066973251457188,0,0,0.142922616541347,4.33680868994202e-19,0,0.00191235379405296,0.146966184471118,0,0.0436769788077524,0,0,0,0,0
ZEC,0.370837837781006,0.0945282221487654,-0.0860423014469095,0.110883018225816,0,0,0.086163534268473,0,0.636614995169761,0,0,-0.207170557962656,0.122193808291805,-0.451707722078339,0,0,0,0.0760264918425866
XLM,-0.445778198685487,0.183140252807806,0,0.250182203174578,0.09436738700697,0.0513705699798404,0.192977652682006,0.0368722145700109,0.407182595599667,-0.166392435131917,0,0.166140739228475,-0.0367306998787964,-0.255937098558308,-0.0338882280498165,0,0,-0.0385422284316071
NEO,0,-0.0680174133110312,0.822858149488096,0,0.297155113315388,-0.362208737664419,0.146222203490474,0.178396520430853,-0.149785950176194,-0.562492493287608,0.733862259689191,0,0.122536271866025,0,0,0,0,-0.29836708414505
DGB,0.59645005696628,-0.171671326352293,1.38777878078145e-17,-0.973190895250358,0,0,0.119857981524729,0,0,0.666971453934269,-0.0377190292437013,0.491264563348734,0,0,-0.685388860446164,0,0,0.240289273886994
BV010082.Index,-0.118948333478611,0,0,-0.0389831950366617,0.087283926313569,0,-0.0253162958122249,-0.0288660087872959,0.170953151222742,0.119585065867088,0,-0.00475756058600575,-0.0462317734128894,0,0,0,0,-0.0302220465634964
CVIX.Index,0.100117913881549,0.176034655197117,0.22939538110295,0.0778119934465652,0.0140933926687781,-0.0517856428788607,0.0199085162609572,-0.147947871190686,0.0113501909105089,-0.125324517681842,0,-0.145503438844923,-0.0218551001801605,0,0,0,0,0
DXY.Curncy,-0.0446564328559267,0.0127128764002548,-0.0570812653505679,0.0306248491056648,0,0.0360407643050495,-0.00491673848543936,-0.0110272322527079,0,-0.0043373425946965,0,0,0,0.17949139699417,0.0482668189034958,0,0,-0.000704530358779508
SPX.Index,0,0,-0.0115613091499362,0,-0.00715733394181339,0.00461130973438056,-0.00741692418872979,0.00286212566801458,0,0.011267477670848,0.00790551617645769,5.42101086242752e-20,-0.00536127501377188,0.0491705140509586,0,0,0,-0.0602320706949692
VIX.Index,0,-0.247582497060467,0.221480866967466,0.158431324844594,0.116618901275097,0.26071393297366,-0.463232522224421,-0.260318653872402,0,-6.93889390390723e-18,0.0899787357378047,0.189714924322028,-0.0868103099744388,0.240178819305376,0.12781921870496,0,-3.24646050083084,0
