,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.351836852952338,0.159867638010505,0.341099164498225,0.119546592068701,0,0.297499906553586,0.182862071808287,0,0.168227997515002,-0.0688801154710093,-0.255760527463323,0.131039820718133,-0.177278712005508,0.131507346209928,0,0,0.230407853077764
ETH,0.106851466559603,0,0.0852232313022992,0.175585321720728,0,0,0.399742869791799,0.103962999369189,0.090942984702288,0,0,0,0.317461621271792,0,0.0683027670037439,0,0,0.0882737022404847
DASH,0.38464154578747,0.189255333551646,0,0.170634589830592,0,-0.602160371536516,-0.0289210221854537,-0.0618763934310544,0.0708284522874424,0,0,0.128193051452522,0.0687596831686699,0.816384011736485,0.409311651590325,0,0,0
XMR,0.264196219686903,0.798924726751015,-0.244424859424041,0,0,0,0,0.218971899871097,-0.143008021076558,0,-0.475156694834459,-0.0492250810847699,0.114306674149824,0.358713379878722,-0.357234306808388,0,0,-0.0373093452612247
XRP,0.140735177563409,0,0.00935780970707989,-0.0930099081958042,0,0,-0.0853357691332375,0.0658713391499163,0.0267109642841409,0.43987394392431,0,-0.104930141713483,0.0324797348562484,0.412939206055705,0,0,0,0.0959918200960198
LTC,0.193338369652699,0.0481222617995072,-0.0494072967027919,0.0362734432097594,0.067869160460015,0,0.197061351920143,0.0475142836566661,0,0.069280624171031,-0.0649636546701846,-0.0652263151640989,0.00606455102906592,0,0.0907366727612059,0,0,0.0588058388036882
ETC,0.42063356379263,0.163245832953105,0,-0.0557184607608308,0,0.962794813108785,0,0.00299446544400014,0.0234144089753517,0.315230919843121,0.0474965817869914,0.191959980775984,0,-0.501171183272392,-0.276604282223369,0,0,0.0329586407957946
XEM,1.04345082638815,0.33893570179472,0,-0.555535613652829,0.954906411110643,0,0,0,0.50000846562795,-1.69797321676323,0.522673782345178,0.0148067963366872,-0.0522909636999035,0.879101640331198,-0.670759652192394,0,0,-0.091684832188019
ZEC,0,0.206719445529115,0,-0.0928082702904572,-0.170326902230867,0,0.136983882863191,-0.0803473793657203,0,0.472360837818028,0,0,0.0418508973904264,0,-0.011730400131893,0,0,-0.100922670492454
DOGE,0.142354874552015,-0.153852143978567,0,0.149856131747037,0.439466206049949,0,0,-0.085256632817278,0.276823066694088,0,0.0640095472786847,0,0.0618174925125986,0.145508475535638,0,0,0,0.0746906679849985
XLM,0,0,-0.0479297972085846,0.275161896064305,0,0,-0.023601101194464,0.0258523823670528,-0.102995527761525,0,0,0.06146507710049,0.23446957089278,-0.320574974535658,0,0,0,0
NEO,0,-0.164970044695074,0.0292819035650507,0.111258935198264,-0.308622504087457,0,0.124497668070343,-0.141952142309445,0.294436505828104,0,0,0,0.107499366905441,0,0,0,0,0
DGB,0,0.0971403162643111,0.0388744526395991,0,0,0,-0.304753826373559,0,0,0.652120071832431,0.268699766573702,0.154231604581753,0,-0.3494447998982,0,0,0,-0.472368823805786
BV010082.Index,-0.0814544725502295,-0.124957851968499,0.127732502461851,0,0.111943848480538,-0.157514124820595,0,-0.0029447783239661,0.0886561996759988,0.0599194816554048,0.137755845608217,-0.139195692021219,-0.111760510690639,0,0,1.70985035619347,0,0
CVIX.Index,0.0888606331144658,0.0956503447434759,-0.0335294080405715,0.024048594567528,0.133929277508673,0.123215746786962,-0.246711957266995,-0.110583512669627,0.0508271014847737,0.429625233675376,0,0.037877993700482,-0.147144157382272,0,0,0,0,0.277364585035244
DXY.Curncy,0.0300977927464415,0.0156080583751004,-0.0115757809224748,-0.0159452725496562,-0.0168658458890216,0,0.0147987634442056,-0.0288202443030482,0,0,0.0158702315801838,0,0,0.153124074439133,0.0264166816008446,0,0,-0.0142966400874811
SPX.Index,0.0249125276916361,0.0160994279451664,-0.011589576444477,-0.0147407962236882,-0.0245532283971257,0,-0.0209919323528423,0,-0.000712377542299795,0.0238033414920285,0.0267046336891124,0.00157940192676216,0.00428016603921429,-0.0330609962736399,-0.0198488761820219,0,0,-0.0225564274730288
VIX.Index,-0.382863030119202,0,0.0400948565407791,0.257220340244535,0,0.432421535593495,-0.53742689511721,-0.18313725007553,0,0.301688914337184,0.327824686893929,0.0848942421109043,-0.209920406094188,-0.27362441165898,0.320799286296307,0,0,0
