,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.20878111383851,0.127722701618868,0.204101394660217,0.0315771979782376,0.313729587472288,-0.00659590247694253,0.0911822041811579,0,0.0258369591943278,-0.311386117238701,-0.682010562798508,0,0,-0.104398096564479
XRP,-0.224907130066279,0,0.126164847129068,0.137545317749141,0.442721492361361,0,0.66670094991639,-0.415946193966883,0.0287438693079008,-0.0436857922841204,0,-1.13699652097993,0,0,0.0199351968424222
LTC,0.644404647466902,0,0,0,-0.127284930306724,0.605216797970943,0.0829118716436786,-0.196333539238355,0.0238321056928979,0,0,0,0,0,0
ETH,0.255080026695095,-0.00196797943370701,0.768562052719006,0,0.539904999551917,-0.717332162661055,-1.07571728621492,-0.0530778980723151,0,0.510036204343269,0,1.41873880435893,0,0,0.1028351166457
DASH,0,0,0.338869808842479,0,0,0.183342203643645,-0.309083362178052,0.0274804622306205,0.0516863898059291,0.0574579420563668,0,0.0725275315380761,0,0,0
DOGE,0.11473925016061,-0.0421696708680745,0.222833937500816,0.0396618674461496,0.241412672748484,0,0.0935403083792065,0.106452974978717,0.10972284008638,-0.0104809145126417,0,0,0,0,-0.0382267155533833
XLM,0,-0.0629345450247758,0.488223005102064,-0.265692307692605,0.215931532313022,-0.440790218736977,0,-0.20178351679611,0.0872763168017648,0.171614673956036,-0.533253315609232,-0.492260522221634,0,0,0
XMR,0.26551238727212,0.449768342879127,0.00288274521220733,0,0,0.244027286707861,0.0143979220469785,0,-0.0611329042064401,-0.0140730173517792,-0.408910403466856,-0.0814296438174304,0,0,-0.216410222977787
XEM,0,0,0.474478594912729,-0.0208551825903262,0.898346325383709,0,0,0.509484427729436,0,0,2.57245962718603,-3.23443067222091,0,0,0.570237034796093
DGB,-1.67643104555451,0.264274886633267,0,0.580382662013003,-0.803126370185262,1.13794140566468,0.837493082850727,1.22802928048019,0.494025228858004,0,0,2.17731521004605,0,0,-0.148521887657638
BV010082.Index,0,-0.047117904296985,0.0687968355549469,0.00505124845499852,0.0181849766930483,0.0413206814643239,0.0191416300058716,0,0.0196789761810717,-0.00891562200364934,0,-0.156037113225332,0,0,-0.0546018317012035
CVIX.Index,0,-0.131778801808946,0.185248320394872,0.0519646702641377,0.0452056370478224,-0.281155156942035,-0.156304564870591,-0.117777974209424,-0.0193912334960268,0.0494559717703406,0,0,0,0,0.022966519583535
DXY.Curncy,0,0.0116940719113092,-0.0175546672820312,0.00855591328755611,0,0,-0.0382660116407104,0.0426562410595601,0.0130461345839646,0,0,0.213295390688514,0,0,-0.0516307670426524
SPX.Index,-0.00359336179405957,0,0,0.0179870852460784,-0.0191130735085289,-0.0105279061834994,-0.0212680425781384,-0.0080948769182209,0.0145094053690329,-0.000375633938578749,0,1.73472347597681e-18,-0.0992725328312119,0,-0.0890374791729674
VIX.Index,0,0,0,0.0684384475376044,0,-0.462082888369596,0.00657468788678223,-0.0822497381077625,-0.0233192503114374,0.195875410850668,0,1.38777878078145e-17,0,-6.48777511250031,0
