,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.264901444403988,0,0.0898054904201629,-0.0842312807435693,0.2444599373985,0.31849553751115,0.122565091098575,-0.203137987644735,0.0307616058966771,0.174920540314597,-0.34933783755133,0.0526059388865102,0,0,0,0,0
ETH,0.612173859430171,0,0,0,-0.0350438383277224,0.8177485370265,0.24622695284596,-0.152972694432752,-0.214911523637606,0,0.104557955458869,-0.107426536188079,-0.0538897172712722,0,-0.0157236039145853,0,0,0
XRP,-0.185625709286179,0,0,-0.310320582617196,0,-0.102944850514962,0.116953542079913,-0.0349793386779868,0,-0.20862811076184,1.35077810644756,0.192296084216958,-0.64174275368795,0,0.915500093698909,0,0,0
DASH,-0.21625308391173,0,0,0,-0.102653080073423,0,0,0.117765290011121,0.238693929781352,0,-0.201054338200494,0.0214252210411462,0.112547060273523,0,0.526993148672073,0,0,0
LTC,0.120967649344895,0,-0.0577822156178914,0.0145199994614225,0,0.133847386158447,0.114394330751203,-0.0868230701776025,0.0424089918705726,0,0,0,0,0,0.0209466392330522,0,0,0
XMR,0.324373734793098,0.404012265323703,0.10645586715626,1.73472347597681e-18,0.149792560379839,0,0,0.183044142962932,0.171538354269235,0,-0.213983748362052,-0.127965445653152,0.116070111872055,0,-0.296911596159729,0,0,-0.244713633114335
ETC,0.158858992919874,0.483391295515707,-0.0818834807247675,0.104788411230124,0.530066356925062,0,0,-0.000495261792799119,0.0477793397261958,0.186636156642825,0,0,0.12408838793873,-0.380024680984802,0.201642718892797,0,0,0.199025238402976
XEM,0,0.238726203660157,0.0436136860218337,0.395419260256243,0,0,0,0,0,0,0,-0.0687999786586314,0,0,0,0,0,-0.200519339576539
ZEC,0.170811211905609,0,-0.0118320057634664,0.319872939305826,0.148224115388217,-0.0613548801658616,0,0,0,0.340418271536215,-0.0851848913997274,-0.0766056950357182,-0.223863723978144,-0.70092403492941,0.150969110184578,0,0,0.12539025916027
DOGE,0.337795549671301,0.0838731749758006,0.000285415497739879,0,0,-0.143311488392721,0,0,0.325944376501059,0,0.406576691802756,0,0.0729867982572865,0.0190179742108973,0,0,0,0
XLM,0.217887686504522,0.18382037440478,0.309605287050432,0.167731366795616,0.373519680852235,0.386044713526355,-0.268418789066031,-0.286355394775471,0,0,0,-0.156122820302119,0,-0.0839670775608907,0,0,0,-0.221355733223321
NEO,-0.182215962653706,-0.342105577415599,0,0.0303378032043162,-0.0487477007038805,0.342994135535123,0.149410361224547,-0.096197747247768,0.322643596826307,0,0,0,0.0571227851964885,-0.576050702097343,0,0,0,0.14442181779723
DGB,0,0.178494414447462,-0.077522848304975,0,0,-0.216194234723237,-0.114275039753147,0.179411237589967,0,0.338900569920801,0,0,0,-0.248768319749435,0.0488724572372269,0,0,-0.391772069871602
BV010082.Index,0.0305523308869608,0,-0.0195101415436023,0.0445107458693207,0,-0.0512146669221172,-0.0687311009449637,-0.0765177093524905,0,0.0820089539390376,0,-0.0179204819222151,0.123740741081519,0,0.219939435811803,0,0,0.00592155569949079
CVIX.Index,0.176739611157542,-0.129652505683539,-0.00976268335500823,-0.0778818982130036,0.0382312876201969,0.225478419916457,0,-0.117650184748719,0.169240734147535,0.0523908069955205,0,-0.080736011866937,0.00433595108519075,0,0,0,0,0.489577560853231
DXY.Curncy,0,0.0057340773583861,0.00205402015223761,-0.00133430256296866,0.00507264233182722,-0.014879693496873,0.0263873934927145,-0.0125663608609612,0,0,0,-0.0160576809197241,0,0.133266710531259,0.0204392446300515,0,0,0
SPX.Index,0.0299614048265753,0.0114646049185304,-0.00960335184493996,-0.00137534621636257,0.00953475112784026,0,-0.0127834227545458,-0.00298285690246529,-0.000667478991621912,-0.0085275815931649,0.0278184690040066,-0.00922688427616112,0,0,0,0,0,-0.0455257987912843
VIX.Index,0,0,0,0.0234389213284119,0,-0.129084055648507,0,-0.226412886081793,0,0,0.0296759443072958,0,0.037942756163771,-0.311583384947458,0.279007823391406,0,0,0
