,BTC,LTC,XRP,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.165861691790265,0.0146063940198385,0.0204788330656764,0.0392029427444224,0,0.0750585490428743,0.300843613886346,0.0361967262971836,-0.0288881207196016,-0.140158851934217,0,0,0,-0.0344378152885495
LTC,0.558916089508435,0,0.337529007773347,0.0571620794400862,0,0.183564779939481,0,-0.153696195612344,0.0170488116158922,0.0321335020717579,0.274269202527125,0,0,0,0
XRP,0.709669900663956,-0.297359899374112,0,-0.095521920538963,0,0.905611346963931,0.439182142477501,-0.354806379903156,0,-0.108819746033849,0,0,0,0,-0.14874373632511
ETH,0,-1.19131266863542,-0.0893843458254726,0,0.432525668523248,1.06852004400005,0.423679632817171,-0.640291085540276,-0.0125299530694087,-0.479551170617153,-1.57351905973888,-1.35949734119828,10.4129003516943,0,0.0428965593259048
DASH,-0.102791221938389,0.425486192196707,-0.105978920865946,-0.0325870250460735,0,0.5054231978477,-0.0951391426449206,-0.154505769489339,0.0439200028093041,0.0382027981422725,0,0,-0.917996058922863,0,-0.211841487348111
DOGE,0.148532085717766,0.609133657977298,0.137805054275341,0.0277122418423313,0,0,-0.150646004433432,0.21558401253539,-0.0112242344794728,-0.00657634380524876,0,0,0,0.658709142959353,0.150724343566343
XLM,-0.0945410277820541,0.582725023697017,-0.0568592058811498,0.12572497036453,0,-0.464441558196675,0,-0.0546839573392973,-0.0132951599272489,0.148071202588848,0.102741387778486,-0.782686876332502,0,1.08912212465445,0.13487234476632
XMR,0.7601804921753,-0.160722315792083,0,-0.0270356418610841,0.424640900082406,0,0.79551164488653,0,0.0858522109626539,-0.0482664956942802,-0.334355902016207,0.363766095891901,0,0,0.178991297548323
DGB,-2.6600822214636,0,0.30674985634812,0.690239723181662,0.658284896924821,0,0.855316779122061,1.42102669507469,0,0.607413358468306,-1.25648578023946,2.28463639066967,-9.19453075590629,0,-1.39920875846517
XEM,1.4394884628438,-1.61846855878294,-0.156951572860409,-0.284704651819448,-0.279264090872046,2.41758434663621,1.06422937473174,-0.970035123683539,0.12949088672877,0,0,0.706206379714049,0,0,-0.357111287855538
BV010082.Index,0,0,-0.0221739555382981,0.138043290035821,-0.31882363364482,-0.228550168783788,-0.240243293585318,0.032212931310684,0.0191144639264373,0.205916275868337,0,-0.0470615456110219,0.573869389353099,1.61719979963282,0.138768231075123
CVIX.Index,0.130872684534043,0,-0.00213941839334215,-0.00814793683967279,-0.142894734069601,0,-0.436758586460443,-0.189184659212058,-0.00507213077464697,0.138949815933012,0,0,0.740172977459186,0.61105367801925,0.101817570350433
DXY.Curncy,0,0.0277319796461227,-0.0242686489570598,0.00774319522493743,-0.0108548270384645,0,-0.0365834139026457,0.0406843726336907,-0.0189429363789257,0.0123524113785359,0.0538175819688711,0,0,0.0852345933598997,0
SPX.Index,0,0,-0.0451732127682114,-0.00547656732445154,0.0261246577892418,0.0436295086134534,0.0104760316618513,0,0,-0.0156852742237211,0,0.0495962291484502,0,0,-0.137092032348588
VIX.Index,0,0,-0.375069654587891,0.0939944079366531,-0.167679832734095,0.292315683029517,0.210124955695164,0,0.0662485186418607,-0.0957522687795485,0,0,0,-5.41550925120816,0
