,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0237124429233218,0.356520802700833,0.0886550067675946,0.0147238129812261,0,0.00790604996489063,0.168619881373332,0.0494358205654488,0.0199568511131987,-0.0277497507646078,0.0708789752646755,0,0,-0.121060958782035
XRP,0,0,0,0,0.350388772621832,0.458875643149858,0.152649821019481,-0.426095525801006,0.0335344290042305,0.0292246337891276,0,0.527036207136057,0,0,-0.291785614765495
LTC,0.985658509243038,0,0,-0.115174755366331,-0.117808604442562,0.318782128049999,0.0919379239895683,-0.214384729811743,-0.0148681964927203,-0.0756194782513823,0.257189273899416,0,0.310762245274986,0.0635783303297797,0.0650561251595397
ETH,0.392949245798703,-0.456138468517712,-1.59749066857436,0,-0.0262270765759602,0,0.676650514105708,-0.334047785448444,-0.02195492738999,-0.418506321391672,0.36951910950131,0,3.09244840916014,0,0.0645999621629806
DASH,0.0594683557927896,-0.0966874653609494,0.206754088054243,-0.0669756529494824,0,0.431050627211692,0,-0.25681260078155,0.0384691226213437,0.107123125988,1.38777878078145e-17,-0.0831612692405872,-1.26398484906271,-1.72513505908408,-0.396266396938895
DOGE,0.119559434570062,0.183694419965924,0.0435483071171275,0.0263840679158576,0,0,0.0248246778608776,0.180893912023261,0.00529619625836455,-0.0466445646926046,0,-0.118593784221625,0,0,0.0504029014736291
XLM,-0.694332423184078,-0.257804948461369,0.939479671462629,-0.0308920216636328,0.151133875537666,0.350072299131239,0,0,-0.0206571254702102,-0.0535643605077099,0,0.0821090698751744,0,0,0
XMR,0.934331186680589,0.105325744959105,1.38777878078145e-17,-0.153508183133953,-0.321582015348502,-0.444532241914391,0.290600458551313,0,0.0131020314982017,-0.0999993658039795,0.0512141909404586,-0.571991324674315,0,0,0.0882900145165749
DGB,-3.06333873375493,0,0,0.635496785998281,0.86280302689816,0,1.25459822907265,1.62651533089862,0,0.473058975230565,-1.26607091171009,2.46066919359652,-7.94065992575304,-0.668333863852421,-1.18709960183434
XEM,0,0.223671758657862,-0.473123115296625,-0.27273019551489,0,0,0.732172694359016,-0.734126959293711,0.100409330903401,0,0,0,0,0,0.0249797486012775
BV010082.Index,-0.203653285520194,0,0.628676759476565,0.0718447412750081,-0.718827957922489,-0.239538637348414,0,-0.142819724077988,0,0.20721556129414,0,0.154841834124805,0,0.692893874063065,0.123983587952454
CVIX.Index,0.072912115331023,0.11075669400477,0.0709316028324688,-0.0485410493879811,0.202130988005413,0.405481788632482,-0.225586387189735,-0.396037662283308,-0.00628725282170889,0.0156266938894779,0.325440553433287,0,1.61785879165088,0,0.210575267813857
DXY.Curncy,0,-0.0187040644283488,0.0219345408744422,0.0160938000296644,0,-0.0121712370405145,-0.0205327901070278,0.0471843130785015,-0.0210329995396101,0.0135342853722461,0.0487588903656755,0,0,0,-0.0302797376492362
SPX.Index,0,-0.0540548468581322,0.093979220117727,-0.00534333086339782,-0.186385813207022,-0.000543368214633356,-0.0775665706818268,-0.0196480695298587,0.0114497778802903,0.0476558872971782,0,3.46944695195361e-18,-0.74641344747823,0,-0.16946816773591
VIX.Index,0,-0.441272218842542,0.330837927223678,0.193173634213544,-0.106738046837862,0,-0.502124333429665,0.162399667862372,-0.0470492209490656,0.0671221392122405,0.534571608986665,0.511480053546903,-3.82592840210637,-2.8666550491321,0
