,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.129746924037086,0.10387124134554,0.328089544251608,0.0547414484829237,-0.0156918893815575,0.0356458462267681,-0.0413745890597485,0.198201348080612,0.0658206392957443,0.0760087696872616,0,0.0596071974086091,0,-0.332681996289654,-0.230567897256841
ETH,0,0,0.102128233501971,0,0.00851969328656173,-0.0495866787676718,0,0.366564370421999,0.436954348198293,-0.305455921806443,0.249223688981753,-0.475118986643831,0,0.961419376000316,0,0.0418723262141452
XRP,0,0.0516796844924149,0,0,0.0386831937959247,0,0,0.08076059264037,0.0216729159033959,-0.0905185726491984,0.117073756505275,-0.0824708031911752,0,0,0,-0.0718236267373311
LTC,0.763363445523763,0.0464061526712066,0,0,0.0155353677126104,0.0103942530190908,0,0.0565912873818315,0,0.0192922973890218,0,0,0.00797090282392065,0,0,0
XMR,0.685466503583679,0,-1.39270303758356,0,0,-0.0357452232226814,0.528917438279011,-0.180904925514461,0.212055675214716,0.397460732248221,0.179633825555585,0,0.286535243488384,0,0,0.172755381100636
ETC,0,-2.04909891540622,1.7842210680622,0,0.274851121504312,0,1.33026243046596,-0.679466564320201,0.0161674796398404,0,0.747318787462873,0,1.66562597705437,0,0,-0.856815410847575
DASH,0,0.127959263144023,-0.583992122841408,0.0812185876433219,0.05633209716138,0.0434416242623833,0,0,0.115573956971473,0.271868568724569,-0.132330867516798,-0.628838087261569,0,0,0,-0.263355700178552
XEM,1.83455744464203,0,0.348134531898404,-0.266648734587003,0.0670365191670003,0.0600817074089891,0.0842064076529387,0,0.323933850074483,0.396202835947497,0.164935076860964,0,0,0,0,0
DOGE,0.622387965095402,-0.0772627226691175,0.627379830370322,0,0.0428675761436981,-0.073346335609567,-0.00168393033959566,-0.230905918062077,0,0.124607908074289,-0.00787689688482527,0.128166764540483,0,0,0,0
XLM,0.469327632714395,-0.160347284758334,0.325622570135119,0,0.0033472037389556,-0.0459627400139657,0.216071609682609,-2.16840434497101e-19,0,0,-0.0567660625429255,-0.320353615393413,0,0,0,0.0893386014921039
DGB,0.818410611018628,0.859175265928965,-0.0727004150446579,-1.24029471644102,0,0.143374888149094,0.19454322979437,-0.236669165769131,-0.561695968670435,0.848482303319238,0,0.908979990091882,0.857770801246541,0,0,0
BV010082.Index,0,-0.0403757747295796,0.15283380056416,0,0.00925754853998781,0.011855639836432,0.0260920133143722,-0.00994839510599903,0,-0.0795239963057945,-0.0816786286152866,0,0.0304256806028815,0.269793053890908,0,0.10324713691583
CVIX.Index,-0.111917934191983,-0.112075230899604,0,0,0.00417326113023095,-0.00132398177708837,0,0,0.193308954032123,0.0381736927682077,0.0976650120524186,0,0,0,0,0.146255881385244
DXY.Curncy,0.0146610112737706,-0.00112970420605779,0.000921815423130582,0.0291170513752178,3.83846615104179e-05,0,0.0418430489120771,-0.0177919764682067,-0.00653412538160121,0,-0.0275361740213721,0.13749655933656,0,0,0,0.00360637056097597
SPX.Index,0,0,0,0,-0.0016056512762785,-0.00356633687264776,0.0147070018379484,-0.0148733386915735,0.00563329574405879,0.00035644209092062,-0.0099314678901843,0,-0.0115001940658264,0,0,-0.0566196021756509
VIX.Index,-0.716181931952004,0.133865582676061,0,0.446747670966774,0.106226365188671,0.10151818197967,0,-0.351261093482454,0,0.228511222298245,0.033780312162804,-0.00359563537189619,0.993954872737617,0,-2.21396127247623,0
