,BTC,ETH,XRP,LTC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0268060243762281,-0.0541573451947176,0.475352655151967,-0.061666888365559,0.0620738432238916,0.113056023026241,0.185486436414632,-0.0136475652956793,0.0927065746373606,0,-1.73472347597681e-18,0,0,-0.0388484050008195
ETH,1.64191151912652,0,-0.195735213253146,0,0.141240759523428,-0.101679963046837,0.708603129199268,-1.47661412178033,-0.0753299972198057,0.460766241844642,-0.426583143566511,0.284331658243227,2.6049959507879,6.18198127856227,-0.166420391574249
XRP,-0.0398508764198883,-0.0328631808868348,0,0,0.12369536309373,0.0586376330595351,0,0,0,0.135019886880762,0,0.0987274949676437,0,0,0.0176131458770881
LTC,1.00944114139899,-0.171611155392757,0,0,0.38024556695518,-0.14422065059491,0.217321004465848,0,0.204544454768223,0,-0.383242916772813,0,0,0,0.038880959868712
DASH,-0.192045658415766,0,0.314979457665032,0.290915060326073,0,-0.0362068935068016,-0.0643182419652228,0.0245681629838859,0.110410383523325,0.186101871741575,-0.0884503452045864,0.0785941860248743,0,0,-0.0228967498225853
XEM,1.68738160050123,0,0,-0.484832691876438,0,0,0,0,0.647140639208098,0.299870620121327,0.458718765761912,0,0,-0.998947261595495,0.177469214400382
DOGE,0.362910579042003,0.00539140662806754,0,0.18475533380483,-0.0201893212896396,-0.034754909481548,0,0.208643310578451,0.00539432738186121,0.130228577387284,0,-0.394940456059414,-1.31774746144497,0,0.197976241985377
XMR,1.33670194458956,-0.115705009186702,0,-0.170372000098501,0,-0.0994171087498722,0.239565597515752,0,0.0969051514812803,0,0.697410938400489,-0.0668920983586352,0,0,0.00490441826250015
XLM,-0.144052731934773,0.202150113118619,0.363450192157826,0.569137193903302,0.201424762875167,0.174049544189912,0,0.110674219842288,0,-0.115915230294001,0,-0.105162424471757,0,2.54451796343945,0.377887238515186
DGB,0,0.325206112990295,0.187677390661542,0,0,0.0971007830525677,0,0,0.263555614826023,0,0,0.872869286892018,0,0,-0.192924405277873
BV010082.Index,-0.156332611817707,0,0,-0.151788111930843,0.177931335339191,0.0124592447451387,0,0,0.076755719943378,0.0232076954687324,0,0,0,0,-0.089242120820335
CVIX.Index,0,-0.169214840459759,0.0701362822102544,0,0.358064906868515,-0.0499968131958219,0,0,0.0711339771384761,-0.00635029466843354,0.0891841916047237,0,0,0,0.15272638435583
DXY.Curncy,0,-0.00769023917395356,0.0418643374954203,0.00219677315163704,0.0416810852806945,0.012546775500388,-0.0310686833152567,-0.0185737775786784,-0.0156705662143062,-0.0116372446588147,0.253348028499197,0.104812470770134,0,0,-0.012682543561362
SPX.Index,0,0,0,0,0,-0.0152735210789939,0,0.00264931563484772,0.042231166940544,0,0,-0.071788351407596,0,0,-0.0756702515150412
VIX.Index,0.0947443799094512,0.130511166157654,-0.597317178582019,-0.172300042245637,0.540669926017955,-0.125686010217195,-0.737853989312965,0.136570635501027,0.457442913481698,-0.40622783237689,0,0.48719060941843,0,-4.33304836254236,0
