,BTC,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0377692875034886,0.118730129276613,0.128557285753624,0.0706683732357828,-0.0143253372091111,0.106385262811466,-0.0274127468642856,0.00906215761567756,-0.157487618638564,0,0.424734076929926,0,-8.55439737285503e-05
XRP,0,0,-0.125462984918578,0.184531948299533,0,0.648139983026066,0,-0.0437864016631499,0.174041367102709,0,0.303936759225659,0,0,0
LTC,2.07489937838392,0,0,0.0520504471836027,0,-0.453579048557669,0,0.185213891612697,-0.120864414529762,0,0,0,0,0.137935462219268
DOGE,0.448452567426242,-0.242026955714514,0.0698838288912503,0,0,0.630403825316175,0.553457440894141,-0.285739187741736,0.542084562445417,-1.875707465576,-0.85944779498396,3.42561611876018,0,0.00780614184653534
DASH,0,0.101114059394475,0.176924810421854,-0.179745219602112,0,0.147534122789406,0.0597060626189009,0,0,0,0,0,0,0
XLM,2.48009686132521,0.503734693013602,-0.192616943544456,0.0601105671684431,0,0,-0.252507139282562,0.308231883772646,0,-0.469849550668007,0,0.207652240462544,-0.697142104922303,-0.334971689006313
XMR,0,0.441453720884848,0.209681975929849,-0.0252661764520694,0,-0.517859613128598,0,0.0996928502222295,0.146545147889158,-0.688997155549223,0,0,0,-0.272946133765027
XEM,-0.916655948696264,0.242075234386697,0.201061626424698,0.538259001419483,0,0.289129165216382,0.582629940028264,0,-0.815954045858465,0.672420578936999,0.617171066791373,-3.91038644742942,0,0.52876549034294
DGB,0,0.303486314994843,0.00586631648530076,0.201971365371318,-0.254537932349611,0.163216874473547,0.424095851448312,0,0,0.514342397301723,0.179896975285321,0,0,0.0667355474521279
BV010082.Index,-0.634217679946339,0.0155550286300527,0.0549223136666684,0.0213615260393368,0.165755725863187,-0.00297256822613647,-0.0140207838532376,0,0.162493016280172,0,-1.73472347597681e-18,1.01347887688392,0,-0.00323032884366625
CVIX.Index,0,0,0.0613954868111895,0,-0.285814862803146,0.099344178006937,-0.0786717911724835,-0.112851715657012,-0.103446852037827,1.07545229414965,0,0,0,0.0897298239549603
DXY.Curncy,0,0.0418569114754451,0,0.0368051852429327,-0.0381371878078998,0.0581869556544432,0,-0.0223437436850232,-0.0826519282757058,0.0931864967048748,0.124560855973141,0,-0.182964508233717,-0.00444013502071013
SPX.Index,0,0.0117471282749145,0,0.022587280560093,0.00429661605603347,-0.0187889149955935,-0.00656177040215694,-0.005141964750273,0,-0.107772485710263,0.00549361167508125,0,0,-0.0814517303667239
VIX.Index,0,0,0,0.149258435909752,-0.432026989756051,0,-0.258884782552693,0,0.580206151697357,0,0.341524032608272,0,-3.52494683683235,0
