,BTC,ETH,XRP,LTC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,2.16840434497101e-19,0,0.45644206451017,0,0.057654013806976,0.210961298062442,0.0564674121252664,-0.0156711266605357,0.034522087625103,0,-0.0376674446921174,0,0,-0.0393721658714598
ETH,-0.718229780647188,0,0.514063720860142,0,0.263537943423977,0.172379192328709,0.414493952182207,0.199495506897343,0,0.228307862174429,-1.11607924819575,-0.646142074369185,0,3.05482233390442,0.0925004499168798
XRP,0,0.0509445850054401,0,0.20386909400493,0.121870489830636,0.0394772248634934,0,0,0,0.0265366731819472,-0.128376158138881,0.133857507992268,0,0,-0.0386727226528483
LTC,1.36688901026665,0,0,0,0.1180345530679,-0.173453276118531,-0.150690003831953,0.193271533447845,0.191060494141865,-0.013044267560106,-0.442095969350482,-0.0325435070156335,0,0,-0.133224733097803
DASH,0,0.190604220249723,-0.0441990150987688,0.155958194555425,0,0.0229730777375039,0,-0.13584860118395,0.236095920485059,-0.170979394991383,-0.589941261287972,0.292993572953054,0,0,-0.100401169715765
XEM,1.11238284070451,0.0943589224508344,0,0,0.318691329075839,0,0,0,0.577300666151677,0.154273519338245,0.520345947666903,0,0,-3.39925153986687,0
XMR,1.39093614713635,-0.017978731804694,0,-0.184075564635016,0,-0.10956677193131,0,0,0.0201585864695252,0.07601623973773,0.705780896417962,0,0,0,0.138721422629527
DOGE,0,-0.245390925573242,0.470867436878975,0.463021208113218,0.249015364676891,-0.0242541916031349,0,0,0.194821564340727,0.0738641183259153,0,0,0,0,0
XLM,0,0.200606843995302,0.734002223272735,0.135030719049785,0.134395276354874,0.13937852900866,0,0,0,-0.153233771371819,-0.184780972698844,-0.170102430226448,-1.20652041722629,2.40045435936947,0.406138029963357
DGB,0.999728206023438,0.678326598524172,-1.47301733721465,-0.637902875234693,-0.224991853131133,-0.184250471403066,0,-0.413738184008405,0.682516901899591,0,0,1.76609684577859,0.682828796296106,0,-0.375225699561878
BV010082.Index,0,0.0385819562529118,-0.213537324961459,-0.183232307134253,0.114752358969741,0.0305165321037331,-0.0848414181747623,-0.0641284741410911,0.010013572068974,0.11401704096814,0,0.161585652789548,0.0614888409311612,0.671112374009902,-0.0444699030951477
CVIX.Index,-0.231154346703967,-0.183568237810299,0.124671284526168,-0.0416427706917799,0.284391977126417,-0.0403127098827213,0.154162041070886,0,0.217806233326276,0.0619688060948325,0,0,-0.303959787598332,0,0.151569064366386
DXY.Curncy,0,0,0.0294982365519483,-0.0258551696902645,0.0409746643713023,-9.68042470404508e-05,-0.00846544613987465,-0.000311071567515251,0.021439775526275,-0.0351044208494081,0.102255097270225,0.00445717634551319,0,0,0.0268697868397522
SPX.Index,0,-0.0200685444979612,-0.0357750263482526,0,0.0185227039299796,-0.0112234008428109,0.0330477935278246,-0.0433765107473448,0.0217429392072426,0.00173073317771595,0.107601575190787,-0.0672519093967744,0,0,-0.0576335135597727
VIX.Index,1.32066165996556,0.200329706385261,-0.290299757592116,-0.659499233402624,0.139273769428824,-0.22427268496884,-0.274861950135331,-0.545124417354395,0.48716168948143,-0.207951934072771,0.433852597140414,0.526396800906737,0,-5.08530363823249,0
