,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.293498261084057,0,0.87700264741275,0.0360391535420686,0,0,0.11178306626191,0,0.0290424155268477,0.0236231623212296,0.00373797769903709,0.0500424488600902,-0.0686494266968385,-0.103504522879161,0,0,0
ETH,-0.147253379829235,0,0.234699269417211,0.291387359673217,0.095156688889335,-0.143428978768396,-0.0589528218012167,0,0.237157556818171,0.199566191260229,-0.00610724368816457,0.0265540612880294,-0.000511788591956369,-0.456246291601786,0,0,0,-0.197110823855053
XRP,0.0725099624044585,0.258797368664219,0,0,0.0352957869705296,0.148854479209486,-0.33904707802107,0,0,0.0778002801228621,-0.0625377565231091,-0.0865847544455811,0,-0.222972670259215,0.047690516784612,0,0,-0.0248576045161644
LTC,0.506750232830887,0.348161734223076,0,0,-0.0999507726030136,-0.110849472623512,0,0.213354298233951,0,-0.0768536818615416,0.00856671595638827,-0.0247650734428272,0,0,0,0,0,0
XMR,-0.943224103698913,0.192936592923832,0.115783242294687,-0.583609251425885,0,0.038356796406352,0.528887983265854,0.0958718515129098,0,-0.098225598964682,-0.0254825378072067,-0.0242805723189262,-0.187568637207739,0,0,0,0,0
ETC,0,0.223872379011976,-0.644737031773847,0,0.123323823806386,0,-0.0980058777457933,0.0127456581184434,-0.162902698567031,0.0128880139944758,0,-0.0635596008943552,0.444089271718414,0,0.238146772189452,0,0,0
DASH,0,-0.120845004960512,-0.193405164512372,0.475844510514534,0.188968973647774,0.30635389078682,0,0,-0.370479963596982,0,-0.0502098422123369,-0.0715071770929121,-0.151648498486073,0,0.0576953287553843,0,0,0
XEM,-0.292120250296703,0,0.326805996058845,0.377224688871856,-0.0166101215522672,0,0,0,0,0,0.0484944153081606,-0.110234964164458,0.435993261010563,0,0,0,0,0
DOGE,0,0.238975111267571,-0.031710227744033,0,-0.0817306616226179,-0.140418963879298,0,0.0894059147829952,0,-0.0577887316001862,-0.0043840595550548,0.00974466623310136,0,0,0.160618437307885,0,0,0.0204885605617102
XLM,0,0.0332748159562242,0.20981898869442,-0.256207558370447,0.349817497031715,0,-0.263838533916331,0,0,0,0.0222685508888886,0.127052762832957,0.498490837487406,0,0,1.55446680675999,-4.06333200352977,0.254040075730502
ZEC,0,-0.314296796837827,0,0,0.113304912357365,-3.46944695195361e-18,-6.17452111192634,0,0,0,0,-0.51700424915858,-1.70788697532952,0,0,0,0,-0.483703084537979
NEO,0,-0.16946649789559,0,-0.160125553578995,-0.198364356571995,-0.544446577385924,-0.192782914873808,-0.27060428411867,2.71747375421094,0.157593773867942,0.154060101957893,0,0.619310358769229,-0.0395867687947333,0.582761690224537,0,1.78672774363573,-0.0376851908059708
DGB,-0.185025279367812,0,0.329259396309819,0,-0.0771044283920526,0.085862956748219,0,0.164437464981849,0,-0.0282386566254248,-0.0147673446498365,0.046503351314332,0,0.457286138435129,0.0824432968698532,0,0,-0.0173378382192545
BV010082.Index,-0.0606927539927023,0.00814840670440578,0.0844561805330299,0,0.0159223185117821,0.0620578559855214,-0.200777631965745,0,-0.207720427345563,-0.0489331318502615,0,0,0.062172810420599,0,-0.248389396500384,0,0,0
CVIX.Index,0,-0.156274864855907,0.116820987456377,0,-0.046243884597321,-0.182636221011888,0.414839208198921,-0.0410653289155796,0.183874470597662,0,0.0224966770362932,0,0.262466774963037,-0.0597661906487688,0,0,0,0.207621304867034
DXY.Curncy,-0.0153010450231754,0.00647826173855088,-0.0158107865762586,0,-0.0038638747055396,-0.0099664932117687,0,0.0313196613263274,0,-0.0135948764413476,0.0021838847653037,0.00378717967795451,0,0.0909134665883582,0.0125834153217954,0,0,-0.0212780381434275
SPX.Index,0.0131818077440382,0,0.000962696286706957,0,0.00759468303103688,0.00621658969595045,0.0076808478951628,0.00784567238633887,0,-0.0117645109651553,-0.000412621500494904,0.0185076969391577,0,0,0,0,0,-0.0310666343940735
VIX.Index,0,0,0,0,0.0544213518170798,0.237321831277108,0,-0.52663986713894,0.340347901310625,-0.0468604489540128,0.0502060686432904,0,0,-0.657895218177306,0.790718150726471,0,-4.7270990489388,0
