,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0582949736788794,0.299701872181304,0.328106449351035,0.10580266577132,-0.0605252945094186,-0.10682027171417,-0.0547073559774279,-0.0683006189763422,0.0217169139561207,-0.205318433004683,-0.1717956669014,0,0,0.0704644353314669
ETH,-2.0202010908532,0,0,0.527357386285346,6.93889390390723e-18,-0.967368553433647,-0.348382442753259,-0.0213336207004812,-0.124671591765136,0.269387605459963,0,-0.224672327844743,1.59766122901159,0,0.0607494775234797
LTC,1.54742660980704,0.0594313902829712,0,0,-0.201650790332051,0,-0.0088264651608185,0,-0.159389113803102,0.033764854627874,0.252638945930104,0,0,0,-0.00189693110307498
XRP,1.06106305680988,0.207583130108183,0.0280299254932799,0,0,0.134662920797482,-0.113889158418196,0.232388595161453,0.0685446109914301,-0.285285063735647,-0.346798446947318,0,0,0,0.133477230698631
DASH,-0.270000559003991,0.115973241007524,-0.445022034454216,-0.305284211624434,0,0.0490441724194769,0.159196843948242,0.246039201028146,0.0294308129435311,-0.18504999126885,0,-0.398049737946233,0.63561586833072,2.1587862003335,0.456425706500176
DOGE,0.157644009212324,-0.0575985502017901,0.37826521234734,0,0.0494685425460137,0,0.00831949734682489,-0.133182915202972,0.213207752807707,0.108162596631538,0.63815427490557,0,0,0,0.101848399846316
XEM,0,0.015732676796796,0,0,0.546417006401272,0,0,0,0,0.171618474498499,0,0,0,0,0.15054960742204
XMR,-0.382433114623833,0.43391282075889,0,0.0279649536177266,0.143017817643293,0.532050648296804,-0.0867173828487414,0,0.495600383684481,-0.224135859682189,0,0,0,0,-0.871018587752558
XLM,0,0.0850260012186945,0.14643365872622,0.458716361955285,0.213182723183979,0.109775058982285,-0.0767917653784008,0.2007008001039,0,0.0351701249510146,0,0.172220090515071,0,0,-0.101478988346776
DGB,0,0.271063953422074,-0.513931461535609,-1.09173639988067,0,0,0.634477301489223,0.662494505491018,0.540516202984081,0,0.387630415877348,-0.14689196455995,0,0,-0.0146926326401425
BV010082.Index,0,0.0883790409264732,0.144516807593854,0.010245127478743,0.0641846070266405,0.150492621339075,0.0900116831323073,0.113415145380802,0.246991345630879,-0.0935851360891587,0,0.255849490620373,0.945682713133629,0,0
CVIX.Index,-0.104168340789783,0.0205124330214803,-0.172294148533184,0.0999033401185353,-0.270428237892305,0.087891212703579,0.0209988321735513,0.0294747956049198,0.376281991209796,0.0266728755027632,0,0,0.487446945960654,0,0.0965116451357091
DXY.Curncy,-0.0942930162006942,-0.0237444797663817,0.0612120346581431,0.0464982645291323,0,-0.0110619098727245,-0.0356431179212366,0.0286858554905587,0,0.0178244601714822,0.0569750584555547,-0.0260537996458788,0,0,0.0111693531163331
SPX.Index,0,-0.0102963983797351,-0.0322253671343854,0.013463570623489,0,0,0.00816865085808279,-0.0146668479612383,0,0.0093664258436121,0,-0.0200554524552855,0,0,-0.0861343351001013
VIX.Index,0,0.130745301028112,-0.248460352478971,0,0.208392439647239,0.379563279391248,0.0106307865435126,-0.33066801658579,0.0921535112807861,0,-0.233571733102733,0.299707487844174,0,-4.32432219135511,0
