,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.428524134970316,0,0.751646149498871,0,0,-0.0894223695103214,0.068833924594795,0,0.101841620311227,0,-0.103953355894095,0,0,0,0,-0.0278998713370931
ETH,-0.120319327682474,0,0,0,0.077192204698906,0.229265538109745,0,0,0.275020302308568,0.237006698008552,0.00449391459507391,0.133869594993284,0.3471349896621,-0.371375000189554,0,0,0.176135060461848
XRP,0.117781835250327,0,0,0,0,0.117751531194643,0.360096005142642,0,-6.93889390390723e-18,0.383216543268354,-0.0629394610413636,-0.141540488016143,0,0.185634339260466,0,0,0.0553594940911195
LTC,0.718089258982062,0,0,0,-0.0232136329648416,0.015715140607117,0.0856718628274829,-0.0178449779790983,0,-0.0597366582100117,-0.00728493108790965,0,0,0,0,0,-0.0237833746742711
XMR,-0.710957398600208,0,0.423833407648162,0,0,0.177623570784104,0.610360488613439,0.256353619019384,-0.471258266217751,-0.0515677200334283,-0.0782207490838376,-0.182614585379143,-0.24439834837674,0,0,0,0
ETC,0.417386063771822,0,-0.169835339618909,0,0,0,0.153315408263952,-0.116596527514405,0.284478731446523,0.116966225789104,-0.10128427817139,0.3083102332214,0,0,0,0,-0.133689741623791
DASH,0,0,-0.162150444256349,0.689005778863929,0.268477297685593,0.0431454323913069,0,0,-0.196416615648192,0,-0.0418854832514474,-0.0984996629258624,0,0.168246082967659,0,0,0
XEM,0,0.364081937278361,0.400436186218887,0,0.282730527243819,0.294710929889938,-1.06618953920493,0,0.729798202919699,0,0.0205751404700687,0,0,-0.833535202160256,0,0,0.072195005348723
DOGE,0,0.105944642245382,-0.0361219290761173,0.171191110210869,-0.0377775731076474,0.0567430059337311,0.0166101680914448,0.0861611667402458,0,0.0410031139860564,0.0342553460008558,0,-0.18229999165703,0.0675494468404334,0,0,0.0674969384087602
XLM,0.312650372120902,-0.22700511259209,0.48809246529026,0,0.286786287709794,0.395660484832157,0,-0.250982573235217,0.368440145043969,0,0.0537876019444041,0.312639591238824,0,0.506907891745506,0,0,0.0878832246904931
NEO,0,2.70671291133875,-3.45777490070679,1.30391485069325,-0.168119957594946,-0.166166403099146,-1.83089888129846,-0.0684242628269938,3.25056588473694,1.17696474663204,0,-1.40509272091474,0,0,0,0,0.572851109939171
DGB,0.159823795458204,0,-0.162804975410832,-0.338897867647502,-0.153436826175026,-0.165606613321103,0.332304524306328,0.0842129960049489,0,0.326060402954974,-0.15508176556192,0,1.1218086464155,-0.299624770850598,0,0,0.210204523173657
BV010082.Index,-0.182668670789369,0.0411686837034053,-0.0517561851207726,0,-0.0415601788134667,0,0.0111823870626099,0.0447087444348897,0.0156907930138518,-0.0302546441320625,0.0134490325286359,0.0322531462853543,0,0.115774970583346,0,0,-0.165640939140891
CVIX.Index,0,0,0,0,0,-0.232284640060561,0.152949066490995,-0.148311056920772,0.375641677232881,0.0134933042151154,-0.0438646366155287,0.146282918889402,0.522128063297325,0,0,0,0.218269210302392
DXY.Curncy,0,-0.0527762745252393,0.00829873428295507,0.0369528481498003,0.0154096919622464,0.0147926825519472,0.0225311568784035,0.000415384446592427,-0.00539233207841744,0.00715137866848822,0.00351577883957025,0,0.18859763732604,-0.0265593254496986,0,0,0
SPX.Index,0,-0.0411135495128345,0.00181490169969851,0.0223962404680602,0,0,-0.00668743545383631,0.0052358228009686,0,0.0196362590229659,-0.00287415460411501,-0.0190812442966737,0,-0.0246406309193722,0,0,-0.0425455568184296
VIX.Index,-0.642631690934621,0.634793625408783,-0.603941228590607,0,-0.105463838580159,-0.263327636861274,0.0967841322542819,0.200488935038045,0.000754564015467961,0,-1.73472347597681e-18,0,-3.17748474161465,1.48596970197305,0,0,0
