,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.273912703524101,0,0,0.229859888368031,0,0.284511656215732,0.148346768721863,0.0654580115900895,0,0,0,0,-0.0214084469993389
XRP,0.706562306089136,0,0,-0.111103196310897,0.257154894560914,0.593064711631816,0,-0.25172798456159,-0.0983984844451391,-0.189689435443923,0,0.626325542648443,0,0,-0.252802616107412
LTC,0.250587740862596,0.116035291881706,0,-0.0062668557571414,0,0.441988375746185,0.0226325416003787,0,-0.065031131268963,0.352395315897359,0.42418016982573,0,0,0,0.00175694250221867
ETH,7.56685881039577,-3.02388465788325,0.566280263663568,0,4.75453415468363,2.46012435202132,-0.981307398981033,0,0.609769586261146,-1.89922451099862,-1.51328454534934,0,0,0,-1.72171761352918
DASH,0,0,-3.46944695195361e-18,-0.0183005839750367,0,0.397862871082924,0.304463503769775,0.106916498832291,0.0688522131054662,0.0903431239290097,0.162149415706983,0.526239460611579,0,0,-0.0289928025146077
DOGE,0.212989798725977,0,0.173706720873564,0.0337046147651469,0,0,0.187367463453054,0.00457547847092975,-0.0560878923720391,0,0,0,0,0,-0.0609984293278739
XLM,0.799469898499729,-0.378356999714421,0.104814004730476,-0.0838315633794644,0.115885194122723,0.181394048593246,0,-0.200075746952101,0.00112588168974196,-0.120711806786197,-0.242857219513725,-0.486108351172756,0,0,0
XMR,2.24622496590225,0,0,-0.0820640706934384,5.55111512312578e-17,0,0.286045156096433,0,-0.0602199826023515,-0.0958794664605441,0,0,0,0,0.121108142724598
XEM,1.72706262142714,0.111949900862177,0,-0.0276762212630168,-1.35779395858079,0,-0.395134177603339,0,0,0.0360848560606884,0.313339911152672,-0.240438803275241,0,1.60602357588233,-0.116661070557119
DGB,0,-0.26545450172569,0,-0.0985806670654478,1.58344326922074,-0.286716319406584,0,0.320058352688265,0.352134421468871,0,0,0,0,0,-0.231460378535735
BV010082.Index,-0.719148108794574,0,0,0,-0.406596842377885,0.594551812516932,0.056497546730784,-3.46944695195361e-18,0.245294783289097,0.016852335732764,0,0.341303851221508,0,0,0.0595670482318386
CVIX.Index,0,0,0.168358076894828,-0.0223986646805808,0.328833892341141,0,-0.0346117331131423,-0.093313774305709,0.039237695088859,0,0,0,0,0,0.126460059446781
DXY.Curncy,-0.110993543141887,-0.0232342193805471,0.0311707997753143,5.42101086242752e-20,-0.0446953868805725,0,0.000117073665732685,0.0356362513879287,0.034879066478819,-0.00496903712802652,0.0282551941300578,0,0,0,-0.0151245058574281
SPX.Index,-0.0186232529983711,0,0.0734865311367397,-0.00104886686930113,0.0352422606022201,-8.67361737988404e-19,-0.150430930515434,0.00519809847651804,-0.00805850131881738,-0.0197106596448179,0,-0.220960506144421,-0.421385565878062,0,-0.125920701745897
VIX.Index,0,-0.288202409370289,0.763689385891337,-0.0262762698500229,-1.08341261394764,-0.101598735874558,-0.423928431308682,0.0422614394964026,0,-0.0936315845066365,0.308148336598121,0.670557707204686,-1.73906755241691,-3.35833781410521,0
