,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.178872788582154,0,-0.00567014222396681,0.0508188517766284,0.195403029020308,0.178098811260582,0.235017238797873,-0.0899940633702813,0,0.127105617155482,-0.417106607990745,0.0798493179737953,0,0,0,0,0.0383521066474322
ETH,0.342232820689997,0,1.73472347597681e-18,-0.00573202488628386,0,0.228276429278563,-0.12046822569288,0.882267315598395,-0.267507723461421,-0.0413901348327099,0.15305328812444,0,0,0.216518391593729,-0.481580184200426,0,0,0
XRP,-0.707828079618344,0,0,-0.0584848990669623,-0.260232142696329,0.148418883098872,-0.0339740179436157,-0.0152873576249769,0.017293566806752,0,1.32517385943034,0.196818412524247,-0.395681201150231,0.362617879713964,0,0,0,0
LTC,-0.317394269404518,-0.00518180864635154,0.0298844732356696,0,0,0.149487389576306,-1.73472347597681e-18,0,0,0.395019817693605,0.028358071470731,-0.0295504109044227,0.17984000748128,0.703038095496425,-5.42101086242752e-20,0,0,0
DASH,-0.255835639581292,0.0884442249900747,0,0.0931019573818741,0,0.0169321440979332,0.0673687539688295,0,0.136137582656253,-0.174626188533237,-0.0943117467342646,0,0.104288556525726,0.31880183936132,0.426424702392451,0,0,-0.073679371359145
ETC,0.123127345231029,0.338880411209912,-0.0564402992189563,0.22688686799072,0,0,0.0341805748081871,0,0.044090125734906,0.130898354808801,0,-0.144471797368616,0.101862887269429,-0.756160449359808,0.272487065322998,0,0,0
XEM,0,0,0.0248018770525938,0,0.270110892655347,0,0,0,0,0,0,0.193483294076515,0.349932954721379,0,0,0,0,-0.262759851837613
XMR,0.695082995387512,0.50989719773459,0.0632539010768403,-0.100227817442402,0.138756374273458,-0.165394310387333,-0.00233635542793771,0,0.0336627159464824,-6.93889390390723e-18,-0.0986608654829474,0,-0.0219040187414346,-0.949841096995333,-0.157227721079102,0,0,-0.294852096717623
ZEC,-0.0779029028822818,0,-0.0162576785859549,-0.0645969420972275,0.20193139099465,-0.0215050275586872,-0.107890981946533,0.211347212456843,0,0.282436114784961,0,0,0,0,0.201765438432402,0,0,-0.0638943693914894
DOGE,0,0.237246969683305,0,0.350167353659756,3.46944695195361e-18,-0.269226087030512,-0.0336482936302696,0,0.319038623810483,0,0.253036620613147,0.124219378302692,0.0617581413094669,0,0,0,0,0.434569567958279
XLM,0.174747475618717,0.0605372635035027,0.31745722676528,0.216696227964108,0.0257144452510184,0.16514216512455,-0.217730391545741,0.266701786128154,0,0.176422329413356,0,0.20604808322061,0.230885713092018,0,0,0,0,-0.257226390521696
NEO,0,0,-0.0346405070663499,0,0.142536887421279,0.177914404653965,0,-0.607771509547735,0.334944747203019,0,0,0,0.0295657502278076,-0.0497870327005311,0,0,0,0.110885467260216
DGB,0.096959941386602,0.055915212952203,-0.0260062707959544,-0.109827322641629,-0.176642798463556,0,0.114246860886845,0,0,0,0,0.268679230123495,0,0,0,0,0,-0.0281797175281965
BV010082.Index,0.109221355969018,0,0.00639237796822589,-0.0406377024931692,0.0605814053557583,-0.106703264845538,0.044402859963816,-0.10334607995603,-0.0544571626914295,0.0324264834201021,0,0,0.0177589559407032,0,0,0,0,-0.0286742816279792
CVIX.Index,0.218474483962986,0,0.00717104593003984,0.208728626018173,0.0750284615736022,-0.333508780631571,-0.404544674933952,0.2763967809317,0.166096034730371,0,0,0,0.144612670902198,-0.258189158803419,0,0,0,0
DXY.Curncy,0.0283568810157759,0.0077884086077012,0,0,-0.0046420637764686,0,-0.00704662311793404,-8.67361737988404e-19,0,0,0.00415550746116817,-0.00567289331236738,-0.00398770673806431,0.0876945350500252,0,0,0,0.0270838100550975
SPX.Index,0.0176233967368104,0.0225867216100766,-0.00564295098376412,0.00615346954051773,-0.0222365290532927,-0.0118425511635506,-0.00911131224003795,0,-0.0139265260813449,0,0.00749313849811034,-0.0186666008654683,0.0154682821792966,0,0,0,0,-0.037925341453409
VIX.Index,0,-0.12631051018903,0.0458635166278323,0.0922625287914675,0.124838720384622,0,-0.533413489700102,0,0.0700180069803512,0.329772250280901,-0.262098553353024,-0.301080411210184,0.593991860617433,-1.04865375508727,-1.0603431908412,0,0,0
