,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.23046226970495,0,0.207261090588671,0,0.0606248784344845,0.244599838171363,0.209616159273584,0.116309323939367,0,-0.0973079828624162,0,0,-5.42101086242752e-20
XRP,0,0,-0.0303404186067593,0,0,0.279659573596118,-0.153502546026191,0.199089942630142,0,0.352540585293853,0.0443868695612157,0,0,0.0427292158095129
LTC,2.14925367365972,0.50789291210534,0,-1.95745388403742,1.06676836165204,0,0,-0.697207016426259,0.0702538399582653,0,0.692776195726316,0,0,0.0360237304915069
DASH,0.542066971270906,0.239985590964512,0.0414135537891777,0,0.245268336753441,0.153536483725536,-0.0214060458695998,-0.213238337010361,0.131659169772185,0.316569107848014,0.813746347088277,0,0,-0.0399300216239163
DOGE,0.17569468690365,0.240304948440767,0.135076157432173,0.478190743557643,0,0.130483903337571,0,-0.0480130919356733,-0.00974820653611138,0,0,0,0,-0.0217017876768858
XLM,0.685774472641428,-0.0778297802681599,-0.075028829042884,0,0.148743328534357,0,0.0446211848568529,-0.108834353821663,-0.147786464777752,-0.242205196714903,0,0,0,-0.0878011162968569
XMR,1.46303317022746,0,0,0.014262965385427,0,0.332158874387954,0,-0.0378545715190829,-0.134592626912018,0,0,0,0,0.081616525549228
XEM,1.01289215230212,0.423644540457165,-0.0674391922976018,0,0.137070123253282,-0.165283628484666,-0.280310089980723,0,0,1.86343082751137,0,0,0,0.101737857095519
DGB,0.215698579878617,0,0,0.157432873905206,0,0.399685110987793,0.067527516207275,-1.38777878078145e-17,0,0,0,0,0,-0.0200925664116442
BV010082.Index,-0.0366973128819544,0.0356165867115541,0.0674135488068484,-0.130707597341887,0.0257924170558032,0.0409118331511975,-0.0479340987699801,-0.064164539003522,0.0718774410301636,0,0.099558835997503,0,0,-0.0566057911543116
CVIX.Index,-0.220263859458267,-0.292205827317712,0.0570716245868362,0,0.0271807145359449,-0.0560594398905254,-0.0298982340344982,0.0537784500508835,0.16934289996632,0.131761387543068,0,0,-1.25494718525929,-0.0418195051846267
DXY.Curncy,-0.126432126309507,0.045094654906081,0.0353166236217694,0.140633514471763,-0.0864773445483299,-0.0144652819419339,0.0382489953330632,0.0226811245311343,-0.0330624904362569,0.0243682917720926,0,0,0.125029084116236,-0.0263917459851993
SPX.Index,0,-0.0344966676964534,0.0157348728915496,-0.0409322415796535,0,-0.0633905091757813,-0.0123632837869909,0,0.0172545439063629,0,-0.0689217803739611,0,0,-0.0746373638655101
VIX.Index,0,-0.902417387517448,0,-0.473206792331107,0,0,0,-0.032015511289934,0.417940559361484,-2.23653214040022,0.68740739256931,-1.18033078438077,-3.80651285524751,0
