,BTC,ETH,XRP,LTC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0229023772188619,-0.0675163819523196,0.565263480236425,-0.0950728894299234,0.0317656624877728,0.153742033125458,0.206609620049421,-0.0126280184337412,0.0477834137606801,0,0,0,0,-0.0345176221404798
ETH,1.47289591534978,0,-0.318325368953695,0,0,-0.13322105273985,0.700365594917916,-1.69607039107082,0.0826082264445549,0.756205251951146,0.0111788119277924,0.815438289950445,0,6.76215157005884,-0.167745175996055
XRP,-0.0201430825234536,0,0,0.104044167781283,0.0962384236688537,0.0612533024361106,0,-0.0742838143148646,0,0,0,0.198100637278881,0,0,0
LTC,1.43941265598741,-0.235255643900512,0,0,0.352926239549296,-0.105618439579162,0,-0.244885096962981,0.1233059447127,0.110027935873723,-0.179471151815427,0,0,0,-6.93889390390723e-18
DASH,0,-0.0390851799232823,0.138820262025307,0.215566110281192,0,-0.0592534667408869,-0.0448596930245946,-0.0679213107280322,0.068651623172094,0.291241779181336,-0.3101802720576,0.242961333581077,0.318932961009097,2.09684001113428,0.0978938542861595
XEM,1.46858347259598,0.0885439770494791,0,0,0.0159272737349052,0,0,0,0.187036238532394,0.238522822875754,1.32351211441472,0,0,0,0.441126999426402
DOGE,0,0.0179419852566731,0,0.339561173104375,0.117734907126964,0,0,0.203520427356141,0.106473620559457,0.0862226319510256,0,0,0,0,0.0218003939546077
XMR,1.34190856537736,-0.113941780569622,0,-0.170976018278965,-3.46944695195361e-18,-0.0991079063939162,0.233411555185914,0,0.0940036852311353,0,0.706236420823683,-0.0723650999948307,0,0,0.00554943514173167
XLM,0,0.230587884440014,0.500406060087729,0.526666374363493,0.0543861727262504,0.144694142596652,-0.00461454176080826,0,0,-0.16914969861528,0,-0.204040701561429,0,1.95061186193446,0.336729006245758
DGB,0.212054680372448,0.534212859145547,-0.157871654683363,-0.565483040644894,0.422404741054473,-0.128941750681037,0.500805297149048,-0.36788296571375,0.399850468905647,0,6.93889390390723e-18,1.60462279696907,-5.23056950269056,0,-0.359400748669389
BV010082.Index,-0.216482286838635,0.0270707139139731,0,-0.11129609643311,0.168633894830592,0.0224570044032085,0,0,0.0680538282734176,0,0,0,0,0,-0.0902638111811116
CVIX.Index,0,-0.146916257653256,0.0769762871334871,-0.141349867664276,0.385785745992363,0,0,0,0.0316335891790641,0.0145832651268155,0.0340962656869184,0,0,0,0.148733617082447
DXY.Curncy,0.0935517164264131,-0.0110662875038974,0.0393915459568663,-0.0238051174122924,0.0263667442522525,-0.00276710329683794,-0.0625705781265682,-0.0245422069269933,0.0108743097297437,-0.0236944813487024,0.152297442855812,0.077161632294986,0,0,0.00688254215808023
SPX.Index,0,-0.00478952282492698,0,0,0,-0.0175338599517554,0,0.0105768725502993,0.0400053585973556,0,2.16840434497101e-19,-0.0789279449050284,0,0,-0.0760525798922246
VIX.Index,0,0.176592975420359,-0.191806369498637,-0.101381545732719,0.543474690896331,-0.15230284773367,-0.560139027263991,0,0.481793999258517,-0.502396722529195,-0.47630693226343,0.298931970018492,0,-4.18226527893243,0
