,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.327027803833091,0.0570100833874289,0.0837143590082001,-0.0546162795677819,0.0421070413763811,0.154320685776576,0.0406825752896328,0.0219289388162592,-0.144697310409893,0.0410494017725149,0,0,-0.068969465339596
XRP,0,0,0,-0.0392047804493372,0.304518402591278,0.434316460440582,0.186304770284757,-0.513350381287601,0.040805945978718,0.0316644879870999,0,0.458298004111135,0,0,-0.277923983353909
LTC,0.250077673022177,0,0,0.114421989315327,0,0.510345231333624,0.0139603035684304,0.10106862977856,0.0387243045109663,0.0291191980555581,0.162935071305792,0,0,0,-0.00279001623030082
ETH,-0.296272047308623,0,-1.5167842884589,0,-0.0727486166870322,0.0468995340513164,0.31491166108992,1.03970690376139,-0.0381697612265915,-0.465946348929726,0.405177517043757,-0.590094964107261,8.68649389378967,0,0.124214967451748
DASH,0.506386922884277,0,0,-0.114839491165818,0,0.189155600166656,0,0.150143166098782,0.00330089421793316,1.73472347597681e-18,-0.193766871494887,0,0,0,0
DOGE,0.148634972084141,0.1645388708566,0.0631966309740368,-0.0367011135275317,0.0749124086510156,0,0.116127271233425,0.22630558447229,0,-0.0687219549588626,0.113049814602344,0,-0.848607880895474,-0.226926028663953,-0.105097628277468
XLM,0,-0.285280043963704,0,-0.0395343015557653,0,0,0,0,-0.0365592031783902,-0.0698698946694453,0,0,0,0,0
XMR,1.53453697279352,0,0,-0.140268480981864,0.5213637604671,0,0.252037499576149,0,0.0229906617386712,-0.076756503628006,0,0,0,0,0.138986288806465
DGB,-0.566628404430923,1.17352186781016,-1.37258909284573,0.466980709311485,0,0,1.00470210607502,0,0,0.760193098921577,-2.68492189379694,1.62861357160445,0,0,-1.38777878078145e-17
XEM,0,0.0945369723806113,-0.428101991421089,-0.389051136873286,0.394689294527103,0,0.57505252455113,-0.2026069714806,0.0830461843730816,0,0,0,0,0,0
BV010082.Index,0,0,0.620341601862613,0,-0.761633868540329,0,0.0246416387092632,-0.237220968226536,0.00561956455103142,0.199497336304896,0,0.100052503344422,0,0,0.0109998089674423
CVIX.Index,0,0.114685216153095,0.183057700963022,-0.0609924535525716,0.302230510699945,0,-0.219215704553277,-0.291631373479053,-0.01236322758481,-0.015681919615109,0,0,0.441910989003774,0,0.231018244291139
DXY.Curncy,0,0,0.052261454902114,0.0214717058759708,-0.0307660523645858,-0.110888097654255,0,0.0246411311953401,-0.0250524620511467,0.0189702290678183,0.032694204468127,0.0187385908448806,0,0,-0.0290003945542356
SPX.Index,0,0,0,-0.0440660947848981,0,0,-0.126283326965244,0,-0.00232961489950973,0.0345660442226725,0,-0.127108136945404,0,0,-0.0857106598494314
VIX.Index,0,-0.347123775034068,0.662870433739723,0,-0.320665900948386,0,-0.373483187308423,0,0,0.0967905133643867,0.137815900443264,0.481905508792778,-4.54042444033853,-3.48635338307288,0
