,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.186147213507134,0.019672643432428,0.103143243293317,-0.0287630214855418,0.108060228658371,0.14736194183629,0.0342138095549617,0,-0.141062223638441,0,0,0,0
XRP,0.736682640788816,0,-0.453212035848342,-0.085139263295477,0.544976983856421,0.723118423521776,0.184192116042943,-0.748894153110155,0.0877373958437627,-0.00275990964646884,0.365787136115464,0.472402128215011,0,0,-0.184459446038893
LTC,0.34904299868027,0.092246531183213,0,0,-0.00126399601500498,0.57000401171094,0,0.0819431348605653,0.0207124464052819,0.0870634870440867,0.166858594249867,0,0,0.326999454663706,0.0183169187399858
ETH,-0.248634089577127,0,-1.51414050141831,0,-0.0800029823073644,0,0.305315881776756,1.03900023601697,-0.038507239716236,-0.464467133787868,0.438817533039899,-0.648786330331542,8.52963978595448,0,0.123287361214093
DASH,1.17343424064548,0,-0.260950902821307,-0.114793834306129,0,0.597101549973868,0.117716904060029,-0.152467746678378,0.00186314557682921,0.0172169575745143,-0.293729646749286,0.376840981179763,0,0,0
DOGE,0,0.160892437840395,0.16111734132715,-0.0922285425019937,0,0,0.0849508286135578,0.225735958044581,0,-0.0728031811087886,0.0726317427311006,0,0,0,-0.0674572275363251
XLM,0,-0.285280043963704,0,-0.0395343015557653,0,0,0,0,-0.0365592031783902,-0.0698698946694453,0,0,0,0,0
XMR,1.73197542169608,-0.0411918656801954,-6.93889390390723e-18,-0.117491974691103,0.477912876735998,-0.149406950200831,0.288485870514608,0,0.0265569384297089,-0.116608475424455,0,0,0,0,0.114075041899264
DGB,-0.0913372736543497,0.910186312541787,0,0.567661351236899,-0.562201795384483,-4.35315706094134,1.16734772394874,0.850488495740574,0,0.836205381894062,-0.395683973474885,0,-15.2393251405787,-1.56673726756592,-0.701125952887023
XEM,0,0.0945454524270587,-0.432062424288091,-0.387534562279875,0.402766188077415,0,0.573493365613874,-0.203731373996723,0.0830063635934953,0,0,0,0,0,0
BV010082.Index,0,0,0.512444062180538,0.0324343162437448,-0.423516978621643,0,0,-0.186627547083557,0.0371428114573787,0.227337262968237,0,0,0.516935878391989,0,0.0569956836568138
CVIX.Index,0,0,0,-0.0962785317273822,0.117626689728661,0,-0.255935918789219,0,-0.0082268589818096,0.0408185558874931,0,0,0,0,0.134006765172671
DXY.Curncy,0,0,0.0625564668479833,0.0223606394475401,-0.0127600031621594,-0.081846419037229,-0.0104030083615253,0,-0.0229656047215652,0.0197590803141016,0.0188642309078862,0,0,0,-0.0229866456922214
SPX.Index,0,0,0,-0.0463549512012281,0,0,-0.121615443635782,0,-0.00238435396694974,0.0331965239481038,0,-0.13616915287627,0,0,-0.0832629952617084
VIX.Index,0,-0.327979638225606,0.730304193190807,0,-0.695679459311039,0,-0.396884050330205,0,1.38777878078145e-17,0.0925632886069244,0.143289048162483,0.827547433825541,-2.92105102326669,-3.0611014979604,0
