,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.199541755840815,0,0.428225002610812,-0.107786812486698,0.0166313435169129,-0.0793932431569308,0.153497706709245,0,0.103397616341612,-0.0108943401700969,0.0950559114185472,0,-0.207794656822908,0,0,0,0
ETH,-0.052708952733885,0,0,0.196095046544319,0.21149098405353,-0.0564649953753186,0.0840513578782922,0.0982324055483417,-0.300007990498675,0.25214378298077,-0.00233738656683058,0.269199734304772,0,-0.38638514083733,-0.2537498168986,0,0,-0.0582279000917244
XRP,0,0.265243582461464,0,0,0.012193883376359,0.121435409218206,-0.171078099985458,0.0594130500697345,0,0.0937651673135351,-0.0359918950380595,0,0.0272162285932882,-0.22717822547707,0.240996897379479,0,0,0
LTC,0.513943808194773,0.564393441872388,-0.322239062420791,0,-0.0912136266141705,-0.0240903082227664,0,0.238007830860451,0,-0.101501384382894,0,-0.00140507824336821,-0.173351321024697,0,0,0,0,0
XMR,-1.14679801585455,0,0,0,0,-0.108040934447221,0.447421193737208,0.168443533095108,0,-0.0366577342954122,-0.0253701795528356,0,-0.173556205383451,0,0,0,0,-0.0402194033747546
ETC,0,0.240640227961951,-0.710017799743017,-0.300549726104642,0.0249569456514729,0,-0.0120256208327878,0,0,0,0.000487646839697367,-0.123443321265678,0.567728790932336,0,0.0979590320181689,0,0,0
DASH,0,0,0,0.16345290383521,0.0634854249337707,0.377224296435196,0,0.197469044628783,0,0,0.0168117643506079,-0.0953503318228881,-0.240102055969979,0,0.0290700841916405,0,0,0
XEM,-0.156987118051912,0.274785359853287,0.249477656155974,0,-0.0801700559485724,-0.121921026227924,0,0,0,-0.0535801756281746,0.0279294626691695,-0.125026090583093,0.26139296958887,0,0,0,0,0.079409652122839
DOGE,0,0.242375285005081,-0.138933525695439,0,-0.0656176181365881,-0.0792509588808792,-0.0101395595251052,0.0652353017290734,0,-0.0459663310422775,-0.00994140173193089,0.0641141070064664,0,0,0.173856291866328,0,0,-0.0177059843209285
XLM,0,0.119085645094406,-0.197024290144852,-0.445981863420688,0.196866576811028,-0.18156934474822,0,0,0,0,-0.0549183036661808,0.118339191089553,0.726244913302687,0,0,0,-1.84929495787825,0.244332329028682
ZEC,0,-0.7977276986898,-0.772815141962919,1.16611604544799,0.596926127440399,0.200512864855744,-6.08960853949466,-0.346581968592516,0,0,0,-0.567936948661883,-1.32446530698536,0,0,0,0,-0.28448452443912
NEO,1.17867258132404,0.000763832748628708,0,-0.917776728109591,-0.0211795083663771,-0.309333570435955,0,-0.0684445313832635,0.637014817334861,0.0654116218175416,0.0403633131413652,0,0.494723032891289,0,0,0,0,-0.0790793862756949
DGB,0,0,0,0.435061164966864,0,0.10744188224978,-0.339873244131784,0.108561532130121,0.374840384391481,0.0576959023304832,-0.0269476876473616,0.0764954567308379,0,0.165179487936818,0.161336148646311,0,0,0
BV010082.Index,0,0,0.0870816100480913,0.0258530086926785,0.0207165364564457,0.0500814914525436,-0.284874264378057,-0.0032177548222451,-0.273387717465651,-0.00911188559465757,-0.0172107701107207,0,0.0350620731416845,0,-0.204083224728262,0,0,-0.0303585941828849
CVIX.Index,0,-0.155266866096076,0.118344240812576,-0.0465829082409063,-0.0221734547065575,-0.195424911909456,0.356517431018816,-0.0916105494369049,0.196078552403106,0.0200484938023833,0.0143024185222444,0,0.225063186398261,0,0,0,0,0.203801042593671
DXY.Curncy,-0.0146721318830245,0,-0.0179088456360447,0,-0.00143471192423227,-0.00537561679930147,-0.00549677994539879,0.0333666616541794,0.0140322736749618,-0.00889238951276418,0.00403118067287835,0,0.0217122743469756,0.080384670706245,0,0,0,-0.020103115884456
SPX.Index,0.0123139418471267,0,0,0,0.0122791576147439,0,0,0.00233252698168233,0,-0.00835234512871634,-0.00115717222267098,0.0183372726331037,-0.00324197620550463,0,0,0,0,-0.0323421050018359
VIX.Index,0,0,0,0.109228531847109,0.0547821531171089,0.352151228090973,0,-0.760004603545741,0.00315407704213702,-0.00625374653447715,0.0689668774541342,0,0.177351407771335,-0.878043612559918,0.973224944266552,0,-2.86631091864614,0
