,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.169293211818626,0.049368174692827,0,0.565579863332781,0.0881406753909654,0.0143226552688311,0,0,0,0,-0.068798400962627
XRP,-0.479313176840197,0,0,0.185929982071302,0.000137677611047903,1.06773401322557,-0.0167535501299944,-0.0269268696782741,0,-0.238434284325634,0,-4.64614196679905,-0.519130374278393
LTC,-0.294120445862411,0,0,-0.0408195813135371,0.335469861443486,0.726740325244399,0.16983821284921,-0.00315687339360069,0,0.399812681725069,0,0,-0.200660734416938
DASH,0,-0.241961342080679,0,0,0.415399211767679,0.987975834423267,-0.360312940935237,0.0677840281721624,1.26168229945915,-0.0393313923075166,0,0,0
XLM,0.400986452164363,0.790113903394001,0.168137976900621,0,0,0,-0.130275592528947,-0.0988825440399703,0,0,0,0,0
DOGE,0.291814536614522,0.118011977334978,0.108819621729287,0.0268756712200828,0.0453704719276994,0,0,0.0106004352018202,0.451280476237217,0,0,0.128406179797468,-0.0314773329656668
XMR,0.554758052868064,0,0.458593572608864,-0.0365071756122032,0.352596938494785,-0.594885125512575,0,-0.0013992756892278,0,-0.0746834302342726,-1.18917441070539,0,-0.160044122552642
DGB,-1.54686950264264,0.743012748668462,1.38147568723259,0.137610906243484,0.872112722996457,1.37315732387864,0.472033670918162,0,3.19069072863432,0,2.93689288925835,8.8970142419896,0
BV010082.Index,0.279835302514785,0.0270194565559636,0.0585007694975083,-0.110869913820433,-0.113829065631316,-0.223671398619401,-0.0960870359005328,-0.00398052654097553,0,-0.122304657087337,1.59454877855583,0,0.0220334594258499
CVIX.Index,0.406897529852533,-0.0842286003139909,0.0513833054744028,0.0365820810222927,0,-0.807293528119468,0.125999058182709,0.161737676527277,0,0,1.73744077955965,0,0
DXY.Curncy,0,-0.0242315916792732,0.0134474836052723,-0.0211774389834634,-0.0277302197984244,0.0711442138798433,0.011058291764507,0.0013912337121789,0.0394990093293833,0.0275092178122219,0,-0.190912955346538,0.00693723648155588
SPX.Index,0,0,0,0.00313885995886726,0,0,-0.0154854100776341,0.0109673758613697,0,-0.0381223258951061,0,0,-0.117532263122837
VIX.Index,0.133152049464635,-0.209083160057903,0,0.0932669877469412,-0.0588255654101395,0.0367428864316837,-0.241662704964239,0.074899678182323,0,-0.21157834034637,0,-6.69729540809484,0
