,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.198605860075845,0,0.081555562970635,-0.0494292124285532,0.201693818947869,0.25972993873446,0.163405895222996,-0.105261438633197,0,0.174804442415022,-0.438900881349501,0.086374529746169,0,0,0,0,0.0295210756716438
ETH,0.334192203698672,0,0,-0.0760372985117294,-0.0360078368790539,0.906717158236478,0.263163674267667,-0.11146634925554,-0.24701455963217,0,0.113080652124767,-0.100137333211287,0,0,0,0,0,0
XRP,0,0.10552907768205,0,-0.320751351032357,-0.213005269210823,0,0.0781967893574525,-0.0536204083782352,0,-0.232296788989946,1.33623507742978,0.199608436281388,-0.594445029476229,0,0.768599760121849,0,0,0
DASH,-0.21962258662386,0.0523552733582021,-0.0910740218118885,0,0.0447894226921879,0,0,0.0945891931088426,0.0859210160063486,-0.0421725737381787,0,0,0.0161346293587478,0,0.765846519513932,0,0,-0.282732871614603
LTC,0,0,0.0159968708104246,0.0905195403049283,0,0.0139228385128393,0,-0.11055467867975,-0.0477420566895344,0.425956674004255,0,0,0.261518175044791,0,0,0,0,-0.141554425829426
XMR,0,0.327295077238855,0.0301116828370865,-0.0242330087232809,0.0351039165784892,0,0,0.245062919687037,0.265354464390018,0,0,-0.141631415977871,0,0,-0.578094306997236,0,0,0
ETC,0.181467092064531,0.352420944273349,-0.0510924118660188,0.0467290035484021,0.182310565456408,0,0,0.0504044918107808,0.0330111266549268,0.155571420052148,0,-0.136071772839214,0.105868140594714,-0.815028728500603,0.28020550164978,0,0,0
XEM,0,0.369970592739266,-0.0415063637127289,0.159666656804263,0,0.235033133631961,-0.557490510340298,0,0,-0.196060322216198,0,0.140571213651604,0.27631229622453,0,0,0,0,-0.473303951022158
ZEC,0.147354722696386,0.0385345841548743,0.0217113297963708,0.3321316957204,-0.0367458981639014,0.0794686420882512,-0.0686056426772884,0,0,0.450140352276798,-0.169056775406975,0,-6.93889390390723e-18,0,0.403075854231591,0,0,0.196809940414503
DOGE,0.273553633678118,0.220494540159983,-0.100572804372067,0,0.312390150792412,0,-0.328452439216182,-0.0557270343539613,0.401281504489843,0,0.539690301233868,0.0636403818574598,0.0819903154247998,-0.0293257403465741,0,0,0,0.191090694994466
XLM,0.0315094345838713,0.100079571815475,0.345654528166717,0.102815256417317,0.274320608824194,0,0,-0.200395908996084,0.10202249981302,0,0,0.199402147187344,0.17354274041438,0,0,0,0,-0.494643962551153
NEO,-0.132112790814901,-0.273822799170053,-0.106721957223123,0.0200704730943465,-0.125855981987955,-0.295688492827884,0.199387200088936,0.109521163967039,0.230728754179918,0.163948836646986,0.224089529533359,0,0,-0.572073584864138,0,0,0,0.0675633413910924
DGB,0,0.178813965111132,-0.0783627790735809,0,-0.169156029433335,-0.302238529812026,0,0.222163375717821,0,0.204160505584467,0,0,0,0,0.200676320468519,0,0,-0.660502232932401
BV010082.Index,0.101130251475641,0,0.0174116546666114,0.0369438456059872,-0.0183333409526485,-0.0684091890741247,-0.085480964655923,0.0418028595222213,-0.0409486111229627,0,0,0,0.0307309873043304,0,0.167540663907461,0,0,0
CVIX.Index,0,0,-0.0340525723229215,-0.0555753909706549,0.061936838183393,0,-0.0367824033964952,-0.0523446804005357,0.205410530438911,0.0537548056239563,0.0698789823621829,0,0.0153424744654385,0,0,0,0,0.399623900214961
DXY.Curncy,0.0151255246335647,0,0.0012687197976167,-0.00532499114526095,0.00658546531173476,0,0,0,0,0,0,-0.00621140419736058,0,0.124788230454622,0.0249243985552231,0,0,0.0137206793989649
SPX.Index,0.0182253109130215,0,-0.0141006285550902,-0.00771347819979569,0.00191315246856592,0,2.16840434497101e-19,-0.000170380430249737,0,0,0.0244389455737292,-0.0411850030792406,0,0,0,0,0,-0.0290002884317401
VIX.Index,0.0942974629836576,0.0860693809806445,-0.0440566484876084,-0.0202803739282949,-0.102905155142973,-0.294000044355221,0,0,0.113837760948471,0.185717274619417,0,-0.1447118715257,-0.0490606717036082,-0.668520311961037,0.663642713892672,0,0,0
