,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0288283028898767,0.275314629619322,0.282584221638893,0.136660731599466,0.0862230583032268,-0.0995545585378836,-0.0518748282005625,-0.117827009355439,0.00792150639966444,-0.214900834196388,0,0,0,0
ETH,-1.26203902939618,0,-2.77555756156289e-17,0.550009752644609,0,-1.28303704425694,-0.423183267824582,0,-0.160173228722984,0.239592560640002,0.0228452373231698,-0.47263017306556,0,0,0.246711011843498
LTC,0.71340018793443,0.0614819557609977,0,0,-0.358025588086276,0.117692935389699,0,-0.129388837294727,-0.0128950331179777,-0.0150351866118393,0.0826369557520098,0,0,0,0
XRP,0.077672512323581,0,0.152320385900887,0,0,0.0207008660003371,-0.0472846267339709,0.00410201600658658,0.374666911468827,-0.0794846698605914,0,0.319334793196726,0,0,-0.0912549517078259
DASH,0.370062393548245,-0.0731944453502336,0,-0.713028359954936,0,0,0.15661311376978,0.140501594455272,0.569097702524346,0.0976691341169205,-0.110203917164879,-0.406410522841148,0,0,0.154956681302887
DOGE,0.0413927793228731,0,0,0.0752358071382302,-0.0288685803100172,0,-0.0858243958673271,-0.0116001998079587,0,0.0108830195945474,0,-0.237365071579882,0,0,0
XEM,0.378199391936353,0,0,0.31791160169616,0.710038343577996,-0.106620884923319,0,0.185893386704016,0,0.12650266979944,0.358877504706462,-0.242690708355165,0,0,0.348742431350728
XMR,0,0.519947300405563,-0.274047392501165,0.120305578921436,0,0.0702115005792285,-0.316962060348422,0,0.607870390057862,-0.188272628860707,0,0,0,0,-0.824065157185984
XLM,0,-0.0186036505799985,0,0.478278676639778,0.361092762451166,0.288077383327245,-0.0569703072924474,0.0927526010717369,0,-0.0177803918775675,-0.0159573609833104,0.298455111577315,0,0,-0.121085711687427
DGB,-0.669662991859986,0.172390061304501,0,-0.658273263900114,0.321542190286651,-0.432966934590909,0.254696843378986,0.341702368749464,0,0,0,0,0,0,0
BV010082.Index,0,0.149900751196801,0.058118305903726,0.0407356408281061,0,0.0672618233418467,-0.0564625208817457,-0.0144629659281357,0,-0.0607114575318694,0,0,2.01694733198582,0,-0.0222566230564662
CVIX.Index,0,0.124200138600945,-0.168523873281064,0.0754945151764208,-0.156577783755861,0,0,-0.0841253667692958,0.356859234194738,0.0436526829586261,-0.0448244243761191,0,0,0,0.0362720957131706
DXY.Curncy,0,-0.00101466785931697,0.0558155980363253,0.0804462060212049,0,0.00540175803073854,0.0100486075921991,0,0,0.0180206260013975,0.156948206626614,0,0,0,0
SPX.Index,0.0367513579555867,-0.0157048890793599,-0.0337211441878301,0.00627711587047435,0.0130182280068653,0,0,-0.0191565882714688,0,0.0154788922847426,0.0295820050171166,-0.0187735285794631,0,0,-0.0842953692532423
VIX.Index,0,0.263516261124875,-0.0617003324682747,8.67361737988404e-19,0,0.285821827021018,-0.15261433604474,-0.432356815421931,0.268607989751877,-0.0712151223049136,-0.776511468937559,0.293312083809246,0,-2.1356439177637,0
