,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0773984971061923,0.113172823373018,0.258948361503019,0.0458268156814334,-0.0195166628833289,0,0.00476363498383892,0.202271237585785,0.0575166545390193,0.0637081146177233,0,0,0,0,-0.130359009159831
ETH,0.103170998135751,0,0.0799807306939711,0,0.0121571066588142,-0.0525377924783506,0,0.330601424462523,0.410884663748153,-0.323812820205214,0.250504954373727,-0.306847399643253,0,0.717974000245087,0,0
XRP,0,0.048715601002909,0,0,0.0401830907420841,0,-3.46944695195361e-18,0.0665454569310532,0.0187951373888771,-0.0725659906702454,0.114429424175809,-0.08348578048922,0,0,0,-0.0683846161169665
LTC,0.866159020100602,-0.000892087476462832,0,0,0.0186876277034668,0.0103824046251808,0,0.0395007308264427,0,0.0650460022068942,0.00374420462556843,0,0.141813292898781,0,0,0
XMR,0.694839810871959,0,-1.40935145291334,0,0,-0.0316551663095458,0.51835719812339,-0.17920820456159,0.21538638518078,0.39947464648995,0.183076489532248,0,0.307309107588796,0,0,0.142868570985686
ETC,0,-2.04775051566986,1.0231426244907,0,0.218435347854908,0,0.879387360169772,0.180719142781207,0,0,0.632598263362569,0,2.12927660811837,0,0,-1.60683603881584
DASH,0,0.112806064047159,-0.454552365935367,0.101047510708581,0.0557315134907072,0.0465388917491538,0,0,0.0980972509577215,0.260630685739933,-0.136531856203121,-0.621792322113472,0.132127382630123,0,0,-0.289235312563448
XEM,1.508577937788,0,0,-0.0460986765394927,0,0.0447026833253634,0.319944551126949,0,0,0.452983442770657,0.327684088929128,0.332790746795019,-0.500019566882633,0,-2.60330158961859,0.131592950667738
DOGE,0.373711194156921,-0.0951586858524541,0.620261807572111,1.38777878078145e-17,0.0440530109613059,-0.0770048371646894,0.0926874939371004,-0.16010934642684,0,0.13052991799364,0,0.146141044002651,0,0,0,0
XLM,0.3445836140112,-0.125410781195314,0.34171783367543,0,-0.00516890027855096,-0.051051519951186,0,0.0906688748576633,0,0,0,0,0,0,0,0.171207630255444
DGB,0,0.919456168281224,0,0,-0.00533599264286555,0.140525425353817,0.176667955595526,-0.20695628386094,-0.625395518487485,0.758815027129241,0,0.904694989842225,0.821345764577196,0,0,0
BV010082.Index,0,-0.0640069935682906,0,0,0,0.00463767485927856,-0.0452691051249151,0.0623451902462432,0,-0.050915141416034,-0.0651922011396694,0,0,0.299140243619602,0,0.150232537261449
CVIX.Index,-0.290716553808192,-0.123008402582921,0.0140595746390038,0.148569913998925,-0.021834093427945,-0.00632539019057367,0,0.0130703648579419,0.189050368563026,0,0.10588215612732,0.109766251332829,0,0,0,0.160973054302305
DXY.Curncy,0.0220732233359198,0,0.0192829687641465,0.0199747685464322,0,0.000223276653423237,0.0482158504609018,-0.0195863620616789,-0.012011254677754,0,-0.0301422374230282,0.148135457715888,0.00356528732174292,0,0,0.0127245980646811
SPX.Index,0,-0.00101212438495803,0,0.0118145395470545,-0.00301822417029202,-0.00314533857660842,0.0150290374300444,-0.0115670884245444,0,0.00189801257611617,-0.00991698871277745,0.0227407546664896,-0.00844397951178148,-0.0778102313729535,0,-0.0545968524319083
VIX.Index,-0.109649922028369,0,0,-8.67361737988404e-19,0.0787435711388451,-0.0289489978826279,0,-0.178047359564864,-0.285699615882486,0.192984344514612,0.0606367736792832,0.175819679180999,0.548739342886487,0,-3.91806567962903,0
