,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0177144863124669,0.125200464938598,0.108355268141657,0,0.113101515146272,0.0781652217584786,0.0322956225140161,-0.0229302004413261,0,0,0,0,-0.0325545140538825
XRP,0.891527945676542,0,0.0564557659179283,0,0.238642423334358,0.0221027605540834,0,-0.185972900521089,0,0,0,0,0,-0.10200943395133
LTC,1.12468877656833,0.208600867933391,0,0.139316904233452,-0.260448075927196,-0.10244765563106,0.177304872880417,-0.0216664620633359,0.111871619835164,-0.402917243540237,0,0,0,0.1387065740352
DOGE,-0.332575655165474,0.0780099149203501,0.242234636515762,0,0.374143649113914,0.0108314081055629,0.285242084544925,0.349799551319123,0.0395720534599587,0.503970093647152,0.487725478880646,0,0,0
XLM,2.00742504402489,0.367859273483218,0.0156866532340834,0.263900416282382,0,-0.296198734290467,-0.471778171277797,-0.148928092138707,1.38777878078145e-17,-1.7422700545812,0.282865335747578,0,-7.9676803937029,-0.893260762398339
DASH,0.309750569893817,-0.417760147407886,0.112412750614048,-0.151938523354196,0.853560541109542,0,-0.22586159004468,-0.0475258552620786,-0.109565262773398,2.91437277208123,0,0,0,3.46944695195361e-18
XMR,0.459608362421233,0.752155177492311,0.17933568955586,0.392037493622831,-0.320825037496531,-0.279562525881694,0,-0.0500657462802169,0,-0.406180835238676,0,0,-3.64506322715544,-0.889779820522984
XEM,0,-0.96484412143774,0,0.69733835298283,0,0,-0.244439200871651,0,-0.441162956464507,0,0,0,0,-0.380884501338788
DGB,0.0779616770427969,-0.0395636540967939,0.417573887102425,0.0884519159309057,-0.0689565405375887,0.348716848514313,0.203969027021121,0,0,3.32851300453609,-0.862608159609046,0,0,0.526370398690351
BV010082.Index,0.0863529497928248,-0.0636766605651125,0,-0.0877278002721697,0.0252933309837344,0,0.00325565191997968,-0.00144448547133173,-0.0455094703904421,0,0.280534513073925,-0.0777982478909709,-0.414338121602485,-0.0300850014870709
CVIX.Index,0,-0.00237140324192952,0.0310822606513929,0,0.0998114949674404,-0.145688297943151,-0.128434077743192,0,0.00638263621368418,0,0,1.13557238116524,0,0.154693246761817
DXY.Curncy,-0.0132151238852463,-0.0122401636873345,-0.0516917523778515,0.0479191634553303,0.0366311700079049,0,-0.00598184814915183,-0.0118439908405307,-0.0383783200573452,0.214637507853265,0.112472185042022,0,0,0.018810608207817
SPX.Index,0.00960488960650076,0,-0.00289750666611446,0.0159253350395068,-0.00663644171040128,0,-0.00384314338626069,0,0.00521856440067195,-0.0671019309514603,-0.00395057067620037,0,0,-0.0799541219629741
VIX.Index,0,0.125670919317053,-0.15274102454706,0.0805405638875216,0.102447353556245,0.0858554683426585,-0.0575197093599153,-0.000443141016919324,0.178168574250737,-0.908642035755617,-0.0402729030306102,0.460674720904741,-11.0196352804175,0
