,BTC,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0177144863124669,0.125200464938598,0.108355268141657,0.113101515146272,0,0.0781652217584785,0.032295622514016,-0.0229302004413261,0,0,0,0,-0.0325545140538825
XRP,0.749340777670542,0,0.104044588670193,0.110434359788345,0,0.187697399676264,-0.0890603916702612,-0.18435171267235,-0.0538170215311647,0,0,0,0,0
LTC,1.23749067980567,0.24398781777112,0,0.139351323147984,-0.122682163041503,-0.289523682502689,0.201480227410663,0,0.118917567063939,-0.368451806961481,0,0,0,0.143444552481906
DOGE,-0.332552815082494,0.077993926183002,0.242233543961251,0,0.0108544297262169,0.374134289842777,0.285241626760713,0.349789969512984,0.0395792951964025,0.503685665092625,0.487800106668928,0,0,0
DASH,0,-0.156857745706061,0.0890710989860171,-0.0894977199167599,0,0.886083934837674,-0.0877748262870175,0,-0.174989749740007,2.70932101019897,0,0,0,-0.0228084051643675
XLM,1.61436046722248,0.390526208356024,0,0.205992498110132,-0.239067860298421,0,-0.414124225488736,-0.0244596725960657,-0.112158413671577,-1.3327837746783,0.203753959705269,0,-4.4881207915858,-0.594166283519401
XMR,0.529767375354083,0.754473259813655,0.170633378202944,0.381271089159364,-0.303167698463119,-0.315056241911291,0,-0.054369528253747,0,-0.260752364040318,0,0,-3.98303842650888,-0.926529082021251
XEM,-0.737793043789256,-1.03647863233097,0.478258065410188,0.634015909936508,0,0,-0.256792362563799,0,-0.450277940675087,-0.89543271671168,0.471663442593528,0.716196404871762,0,-0.401672268598001
DGB,0.0779288099938268,-0.039562187368222,0.417575718128955,0.0884381103067697,0.348719244933399,-0.0689588039823527,0.203980721518973,0,0,3.32852561209799,-0.8626059364924,0,0,0.52638260482848
BV010082.Index,0.086352949792825,-0.0636766605651126,0,-0.0877278002721697,0,0.0252933309837344,0.00325565191997949,-0.00144448547133181,-0.0455094703904422,0,0.280534513073926,-0.0777982478909714,-0.414338121602483,-0.0300850014870709
CVIX.Index,0,-0.0447248753352716,0.0402631613729789,0,-0.182899975086728,0.0853258527385821,-0.157351549747023,0,0.00724354169244305,0.246191918713156,0,1.61035333588618,0,0.0781509869602561
DXY.Curncy,-0.0132157584967717,-0.0122400903838544,-0.0516910926065652,0.0479191420914307,0,0.0366314282151863,-0.00598169715113347,-0.0118438484808654,-0.0383782927367774,0.214636314949495,0.112470385121307,0,0,0.0188102476908844
SPX.Index,0.0120892909481411,0.00776770907324403,-0.00752509236206545,0.01487400528181,0.000645987115475501,0,0,0,0.00341321388222547,-0.0847125481445212,0,0,0,-0.0806704564727683
VIX.Index,0,0.0826280439038364,-0.114178359875065,0.0225579569006487,0.130172091619074,0.0495190317517627,-0.0248412024354596,0,0.192336669130044,-0.738435941883481,0,0,-10.5346154172008,0
