,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.111432027479972,0.0062009079372685,0.151868380598789,0.0382836029867199,0.0279309891338391,0.119470298056328,-0.000741724986435625,0.142418185841707,0.0189257648395872,0.00872695554988222,-0.0804270039692263,-0.0637422892604945,-0.145803470205237,-0.880314182047597,-0.0456089650854393
ETH,0.201234624255147,0,0,0.0832407973599907,0.0372456549084575,0.030360502622064,0,-0.123208336827278,0,0.0303031007770791,-0.0151037426510657,0.384632119439335,0,0,0,0.031096488704688
XRP,-0.350264929937526,-0.355114356903549,0,0,-0.0102240840383165,0.0465922603529311,0.0826511542851826,0.161301045165461,0.211433556458803,0.468490807555589,0,-0.335039960927987,0.0777561683402188,-1.35042007600338,0,0.178835331633274
LTC,0.572638924483015,-0.130991330284771,0,0,0.0902699341948789,0.00559750861576058,0,-0.0121615363516378,0.230208250304764,-2.16840434497101e-19,0.0287701744121689,0.0737624492741898,0,0,0,0.0538136361346457
ETC,0,0,0,0.654716448078628,0,0.0436652156561878,0.498567727972804,-0.114780077879922,0,0.38453056194232,0.246812578661386,0,0,0,0,-0.0298111948323206
XMR,0,0.744234766712527,-0.371275640679466,0.240626524959752,0.0728571432294018,0,0.438281965240171,-0.13389604830453,-0.52810386206751,0.615495079899556,-0.20313614379227,-0.975544901664344,0.652947683014904,0,0,0
DASH,0,-0.393767467748328,-0.154392773323744,0,0.112527326848717,0.0437024256330519,0,0.0367184487715266,0.162437482715897,0.188046234189233,0,0,0,0,0,-0.128772873826534
XEM,1.34498007626807,0.00697659919494812,-0.081217746235305,-1.13507834318485,0.260719655473903,0.0900415464303395,-0.829136528105791,0,0,0.379334477995699,-0.162039742479207,-0.122987381699038,-1.16987918110407,0,0,0.177422613165589
DOGE,-1.01149922081761,0.230875990199879,0.144121346909485,0.413678400471322,0.0183017831863768,-0.151870158377541,0.201104788377273,-0.190669734755989,0,-0.0673627392335812,0.061432766767523,-0.275863372229283,0,0,0.677106471576194,0.0448424593368494
XLM,0,0,0.589243360446424,-0.199162853312802,0.122507963569522,0.0506687562073246,-0.191124080648285,-0.241903271971605,0.0567089556136709,0,0,0,0.476640785888621,0,0,0
DGB,-1.64547383018486,0,0.199513791622786,-0.7892224431382,-0.0890943777058402,0,-0.156746144357085,0.0928374885307356,-0.282069320034894,0.203604625911859,0,0,1.17912583386679,0,0,0.0494436316811184
BV010082.Index,0,0.0626009510232875,-0.0477373186014147,-0.0435924422180052,-0.103926260314627,0.0329972271656383,-0.0467940314592343,0,-0.250388492395371,0.0533778343703797,0,0,0.117650447592413,0.308179576563181,0,0.0467301131668524
CVIX.Index,-0.248574345383595,0.0999229128816848,-0.144717095368182,0.260451795459166,0.0428022271252165,-0.0120724588733196,0.220719412934615,-0.0955972540649471,0,0.183435674471943,0.0360999763357045,0,0,0,0,0.0905190429641356
DXY.Curncy,0,0.0308404372227815,0.00635677029102654,0,0.0049551126937726,0.00596059914429386,0.0135341077044045,-0.0235999124294843,0,0.011542561784808,-0.0133228706352851,0.208808240060219,-0.0690091669809394,0,0,0
SPX.Index,-0.0758667161981089,0.0120858071422884,0.0154394043484274,0,-0.0193754353196129,0.00348564070121453,0,-0.00382451141639017,0.0417180141374118,-0.0257865871510789,0.0107720394260054,-0.0360376724280207,-0.0269593556328328,0,0,-0.0690781518414105
VIX.Index,-0.706240869395547,0.264374217806903,0.0574111814680261,0,-0.40832542581532,0,-0.524767048001862,0.43665329449039,0.0646268451501654,-0.176999256657781,0.0802117808894879,0,1.02245703839734,0,-5.6985498695708,0
