,BTC,ETH,XRP,LTC,ETC,XEM,DASH,XMR,ZEC,NEO,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0671430760644526,-0.0427266802565136,0.169703621937151,0,-0.0593081881061232,0.0988563462200189,0.10312119809716,0.0804174844865873,8.67361737988404e-19,0.0260260658768156,0.0174603003174266,0.0585178853426018,0,0,0,0,0.126129559348297
ETH,0,0,0,0,0.23005396667989,0.117457185380892,0.0887851051137653,0.0423376948999887,0.0945969767650877,0,0.0279102248187205,-0.0308171130608964,0.0460627499910941,0,0,0,0,0
XRP,-0.0842782204566612,-0.322330975775323,0,-0.0823555995307632,-0.267774410362959,0.226958225462124,0.531822470520934,0.108641024116996,0.0850306637477004,0,-0.285558143866698,0.381001090034058,-0.0241156872249996,0,0.179859511070261,0,0,-0.228996052837021
LTC,0.571324323979167,-0.00781726876228671,-0.0578324321472477,0,0,0.143135277585503,0,0.108273245784424,-0.0271895253076712,0.223601520766629,0.0752546627158456,0,0.0428559895321238,0,0,0,0,0.0606093481996771
ETC,0,0.224226825544066,-0.120622242680413,0.148875784685218,0,0,0.107629751966938,0.169862581989002,0.0373137700399271,0.0354472986132957,0,0.030933142594298,-0.0487689507249316,0,0,0,0,0
XEM,0.408754957801624,-0.0768976298475517,0.213198514949065,0.0508076407106551,-0.0140151620413153,0,0.290473553071522,0,-0.0101866380798949,0.0358992054410411,0.228521611858338,-0.0325716306736037,-0.039198464953235,0,0,0,0,0
DASH,0,0,0.0376801460040878,0.0337009000753675,0.0514440997745896,0,0,0.336638008757687,0.222433374194254,0.0397972133220848,0.0345311837693438,0.0534974624324298,0,0,0,0,0,0.215095603366569
XMR,0,-0.146911537926679,-0.145164190569083,0.24322633921068,-0.166676980674462,0.256890128064397,0.608131502007934,0,0.100797647944835,-0.154900348893635,-0.127134478319508,0.103519884171446,0.0721671341409976,0,0,0,0,0
ZEC,0,0.184688157207955,0,0.0233497567399253,-0.0569276448771553,0,0.249075179053967,0,0,0.055671154903325,0.124861875461582,-0.00807918228507089,0,0,0,0,0,0.0662173233859162
NEO,-1.24530160386597,1.04365695166968,0.351796722237344,0.51687574969271,0.569684468855611,0.272555855816708,0.577971296317243,6.93889390390723e-18,0.532233918988305,0,-0.680074803904999,0.0441623805386764,0.245665936023504,0,-3.7522046927258,0,0,0.735681835666667
DOGE,0,0,-0.0761843646804412,0.146348678609152,0.147560578165194,0.251871146370876,0.335813796346756,-0.0769639297694111,0.192061495400593,0.0157898806591337,0,0.196277000419498,0.0690082961147076,0,0,0,0,0.0875148427589927
XLM,0,-0.180346941642785,0.0960177655968304,-0.531387201471597,0,-0.241084086252231,0.114510456551486,0.784098923764465,-0.324585411315587,0.186582557473683,0.522244652000479,0,0,0,0,0,0,0.29861143889378
DGB,0,-0.645070057926895,0.569171872418119,-0.0994041396100796,0,-0.530224172596301,0,0.494079500897326,-0.321459374955193,0.253727161586818,1.12274521898561,-0.238933335936667,0,0,0,0,0,0.396076853109788
BV010082.Index,0,0.0223665942637618,0.00989454451091983,-0.0321297651507993,0,-0.0307497445414337,-0.0629284823280399,0.0518228115458515,0.0352787327879253,0.0138914161959554,0,0.0221050455752679,0.00034904811968991,0,0,0,0,-0.0119740573476027
CVIX.Index,0,-0.0566954352803041,0.0460384185068431,-0.0661800562466708,0,8.67361737988404e-19,0,0.153544249979744,-0.191783738151339,0.057195001962795,0.143318490670082,-0.0332529025736492,-0.0110602470193035,-0.0655201561714836,0,0,0,0.137683689940875
DXY.Curncy,0,0,0.00207448723458644,-0.00548044064405868,0.0197275800654186,0.0042754464324602,0,-0.0133017163566352,0.00849598868016943,-0.00491790141572935,-0.0110575110366892,0,-0.000818535245086795,0,0,0,0,-0.00872738204532857
SPX.Index,0,0,0.00661789538443079,0,0.00596107928279524,0,0,0,0.00475349390564641,-0.00357836881775209,0,0,-0.00020242269428814,0,0,0,0,-0.0479947189872961
VIX.Index,0.0282130623126169,0.121911859275923,0.272347995509949,-0.197366107814821,0.245935020388891,0.0914947008922235,0.0850876148256723,0.121380960832138,-0.254865668193338,-0.0680735525014133,0,-0.129885389484858,-0.166243093564712,0,0.35150890815391,0,-5.06119493373345,0
