,BTC,ETH,DASH,XRP,XMR,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.21231666364868,0,0.220358687878881,0.325601625326611,0,0.0836094146764064,-0.0410062282709471,0.23787338801805,-0.0170038791267834,-0.0219644976540957,0.137128738593182,0,0.11653730705027,0,0,0
ETH,0,0,0.104823911985403,0,0.145598948614418,0,0.160418775812968,0.0365746539928584,0.0737987863962555,0,0,0.0691314091209865,0.176132708428974,0,0.119713251700603,0,0,0.0908116598795056
DASH,0.506922988798614,0.32022953498626,0,0,0.258857636155105,0.430438906105895,0.234110902306773,-0.115614888411529,0.130081989115096,0,0.173815516413036,0.106533550766463,0.0845688128366375,0,0,0,0,0.0880392924359499
XRP,0.22919074905686,0.126538888015461,-0.017315908241944,0,-0.103425202904375,-0.0673305799193039,-0.0941072263257536,0.0377864832845102,0.0168548609733656,0.354050274424946,0.121659944737706,-0.0725265761594726,0.0506918157097099,0.453203324053064,0,-0.869622845543093,0,0.0748668658143235
XMR,0,0.119952121349346,0.248389373281688,0,0,0.101125222639185,0.241588803005626,0.0476876050695874,-0.26452314182122,0,0.295776567957188,-0.0810423183053593,-0.0297769271548545,0.480376249726458,0.60483239774039,0,0,0
LTC,0.475102021939774,0,-0.145027211548298,0,0,0,0.234817893558794,0.167393483557295,0.0880692521942224,0.163364988716656,0.0370559115224857,0.00656105411628526,-0.0301954436629819,0,0,0,0,0.0711285461113407
ETC,0.297744308604884,0.288883354351709,0.190614652001854,0,0,0.572861418823297,0,-0.0237331303740381,0.0822987989945603,0,0.0813877653346322,0.22435881022163,0.0795384169601818,0,0,0,0,0
XEM,0,0.311001500217458,-0.0318664708106945,0.0361667791884774,-0.0822506418581967,0,0,0,0.213014855986536,-0.292688544981048,0.171594638759088,0.318789735441719,-0.250277905847024,0.956801604744682,0,0,0,0
ZEC,0.340208238165119,0.190506592879044,0.258339454781648,-0.556954709513217,-0.193517916792065,0,0.0700790004478132,-0.0248831294180711,0,1.00046997485411,0,-0.0491764750962966,0,0,0,0,0,0.128376245243098
DOGE,0.2928904965769,0,-0.0214633452424295,0.307918234810476,0,0,0,0,0.246043677729546,0,0,-0.0833758591019894,0.0481075248252229,0,-0.0686387156937428,0,0,0.0517551886984896
XLM,0,0,-0.120448261824081,0,0.154613320768991,0.404136223326302,0,0,-0.0858392991408501,0,0,0.0975061185099683,0,-0.0639223793710098,0,0,0,-0.0755128654391567
NEO,0,-0.508575615697609,-0.0706715989384243,0,0.108715286240584,0.165010876714392,0.290112868841915,-0.0369955294597809,0.458172162474858,-0.453568274982314,0,0,0.293440848233621,0,0,0,0,0.0355786240767669
DGB,0.656189471209195,0,-0.0338041621090782,-8.67361737988404e-19,0,-0.835564900983407,0,0.0289138333144687,0.319139468136422,0,0.0677423973387626,0.421230002814729,0,-0.432505456797737,0,0,0,-0.384461925973827
BV010082.Index,0,0.133380434431138,0.0300378304465537,0,0,0,0,-0.0653233478671907,0.0627698139982606,0,0,-0.0208486495833799,0,0,0,0,0,0
CVIX.Index,0,0.206949828769675,0.162485724315913,0.0420722084773124,4.33680868994202e-19,0.11373326144862,0,-0.125521193179183,-0.368522865859224,0.183389538416619,0,-0.0417203543937275,-0.0693655717004143,0,0,0,0,0.075909888776112
DXY.Curncy,0.00128593513356524,0.0194449238872465,0,-0.0545550435384469,0,0.0578854919260375,0,-0.0167117233218756,-0.015493497691089,-0.0285247893840872,0.00451218857371883,0,-0.00042663549191472,0.211930857797453,0.0494620924359316,0,0,-0.0364815234549576
SPX.Index,0.00482417421479518,0.0123337695806407,0,-0.0120397898661676,-0.00469769588837093,0.00735619682219095,-0.0242419004905805,0,-0.0378149862633191,0,0.0415324462850988,0,0.00358798698619564,0,-0.0173757942335826,0,0,-0.0189712546323968
VIX.Index,0,0.419694965014068,0.333928696163742,0,-0.151985368402469,0.385892954710343,-0.676452240641924,-0.121292820409549,-0.402603716472386,0.12051416825555,0.318037968267326,0.000704009685592368,-0.121600006635823,-0.214293552885937,0,0,-3.43840336407404,0
