,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.129541440729233,0,0.0330164204589552,0,0.238064707240265,-0.0854479811071702,0.194560020999992,0.0528494397134512,0.110615680476164,-0.405194317494424,0,0,0,-0.225347785020792
XRP,0,0,0,0,0,0,0.0966770490668625,0,0,0.0932868699266932,0,0,0,0,-0.352705238979787
LTC,0.487748550565416,-3.46944695195361e-18,0,-0.0801916958082543,-0.109890318212217,0.905625579730605,0.411799370069268,-0.333121440456983,0.0410456424060853,-0.158545020509809,-0.110155015629662,0,0,0,-0.0208998540028359
ETH,0.0624056811611013,-0.0787841328003607,-1.19325260476762,0,0.502392474503506,1.02208879148007,0.467342301047735,-0.673123574328025,-0.00955715961850248,-0.493354613137282,-1.53864139193077,-1.27471732035279,10.4744624099295,0,0.0415544516227137
DASH,0,-0.182442888119719,0.450675731348059,-6.93889390390723e-18,0,0.234769607742116,-0.301391362860729,-0.052057636245742,0.0293462641658717,0.133513677195245,0.0191843550781988,-0.0412931787549632,-0.951814134440572,0,-0.187276683793978
DOGE,0.263506242962402,0.0948894293267021,0.562309111967907,0.0028653103497845,0.162361749212683,0,0.256732135192764,0.0941356402704248,-0.0354524301169171,-0.0446838633941224,-0.136788482114804,0,0,0,0.0765881599333463
XLM,0.241352866721305,-0.23952347637547,0.00853995504650283,0.149649905520422,0,0,0,0.187780786221867,-0.00484697131044257,0.115210669715022,0,0,0,0,-0.167198637743013
XMR,0.371518986903505,0,-0.00418606642297896,-0.0946213511866447,0.254183377500288,0.485868556517441,0.620667619213565,0,0.0887227924909335,-0.3077445185118,0,-0.052225121352263,0,0,0
DGB,-1.72330073667719,0.647623015210248,0,0.576251139290365,0.970769730261521,-0.715010815440583,1.80423645391384,0.749638811826366,0,0.545451759724664,0,1.61879235348741,-4.95530710422098,0,-1.14827436880682
XEM,0,0.338423172641686,-0.689317598214724,-0.0471227307757721,0.551478151446846,1.25165473420833,1.2716896336464,-0.197269068318276,0.139504590236584,0,0.650293508307185,0.129860279423785,0,0,0.198044798932778
BV010082.Index,0,-0.0688596116259397,0,0.116314133957068,-0.182859589682613,0,-0.199302135025072,0.0993929320189666,0.0145780115465391,0.177238452587907,0,0.0211676483626851,0.839090133339356,1.3711197412357,0.128456048655215
CVIX.Index,0,-4.33680868994202e-19,0.0418200800208509,-0.0492310594955991,-0.00434949603928632,-0.190403452563387,-0.370515284007339,-0.136567915472139,-0.00315179219079961,0.102761440478716,0,0,0.378166665683826,0,0.0516686561683204
DXY.Curncy,0,-0.025900188297514,0.0288180411392035,0.0116069339092397,-0.00842667946335895,0,-0.0268051286858534,0.0415526998059157,-0.0213109059151898,0.0113891454269594,0.0511168100978877,0,0,0,-0.0168506344382171
SPX.Index,0,-0.0413026108952025,0,0,0.0430689419883269,0.0114968315607115,0.0248968091003508,0,0.0111011679324882,-0.0285191818925462,0.0178108831626779,0.0386033076562699,0,0,-0.131960920142199
VIX.Index,-0.316558470147987,-0.366592227351278,0,0.0836129070263892,-0.0406351098281288,0.267119572322082,0.261220448538075,0,0.0444274483193175,-0.106016199309179,0,0,0,-5.33082161390586,0
