,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0165133503702437,0.205616155481128,0.103155483634595,0.0941499526600751,0.127746990522854,-0.150831843047652,-0.13231012458332,-0.0880301718337419,0.00999959387556595,-0.296222003055405,0.0814820517130377,0,0,-0.1056972496951
ETH,-2.95424810739145,0,0.13611865200598,0.636010632458236,0.186976334885355,0,-0.491448015608554,0.00139316151117075,-0.60137581729877,0.118175069411933,0.0473340690460411,0,0,0,0
LTC,0.732083082194139,0.00847202697267056,0,0.0562833291212495,-0.291503565720296,-0.190816184958721,0,0,0,6.93889390390723e-18,0,-0.0175988674282625,0,0,0
XRP,0.134749599022858,0.036840047529291,0,0,0,0.185958936050069,0.135400331437622,-0.0730966267265947,0.103418377930595,-0.161016790771843,-0.377806205629472,0.220803142539771,0,0,-0.072164025088779
DASH,-0.269100337619594,-0.161278294516667,0.158505174188382,-0.307707809240257,0,0.155289969211792,0.24173597447151,-0.0732873224201764,0.825857532175642,0.208654124422176,-0.450623077982443,-0.525892700762444,0.833911013322141,0,0.18601279830005
DOGE,0.207322749786869,-0.0208548255325325,0,0.0297155747189231,-0.109417147715015,0,-0.0838684606314811,0,0,0.0581268245924037,0,-0.24577605418189,0,0,0.0329368215051475
XEM,0.498290505168428,0.1188523061509,0,0.103863140273087,0.599362353517966,0,0,0.122638049644763,0,0.139481428989384,0.128347269632894,0,0,0,0.287487836013726
XMR,0,0.414775058758494,0,0,0,0.39481427290774,0.0184478059827123,0,0.459495873828307,-0.0575767164317309,-0.461007872142372,0.327939099242534,0,0,-0.0147112208423751
XLM,-0.659892291306171,-0.108222032001544,0.161255339961257,0.560858410438225,0.448218141525769,0.351707124060249,-0.0431743662087908,-0.0268285184807293,0,-0.0471046391440815,0,0.449669163623676,-1.68159290807084,0,-0.212442905550886
DGB,-0.538218017391918,0.204440174440604,0,0,0,-0.672093405687609,0.201285923027641,0.482135113190704,0,0,0,0,0,0,0
BV010082.Index,-0.0739799326452347,0.15791018119123,0.0670516050035444,0.0097561708302919,0,0.0990480548602732,-0.010956725502548,-0.0615767272228962,0,-0.117172203270479,0,0.119464022889399,0.993739049946168,0,-0.112661293539451
CVIX.Index,0.0427128086484697,0.168734878661752,-0.148785616597516,0.027579881727652,-0.0889884621966306,0,0,-0.108773635399973,0.35008790054006,0.0318957129661693,-0.0721688193846164,0,0,0,0
DXY.Curncy,0,0,0.0619286097606976,0.0199818148591331,0.0103677069661237,0,0.0160720724496173,0.0178672739255878,0,0.0199720168457711,0.166576058646883,0,0,0,0
SPX.Index,0.0330026739683245,-0.0151656970615844,-0.0429371016077906,0.0340219016858156,0.0111207086273258,-0.028409701654451,0.0196580861540308,-0.0264694992631819,0,0.0104291407648864,0.0317332735576542,-0.0255685460124469,0,0,-0.077747243771311
VIX.Index,0,0.184212903658778,-0.447547841859226,-0.00611478789341411,0,0.404670053790836,-0.0560213091492363,-0.340893392177349,0,-0.187904921884296,-0.576258681766227,0.0191896553809258,0,-1.98195180431101,0
