,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0300611093156687,0.135385445655189,0.290036499629227,0.0327328281589222,0.0911013569743362,-0.12363577766728,-0.0708304720475339,-0.0382379641881635,0,-0.189263812190196,-0.0211974838238406,0,0,0
ETH,-1.65455286137655,0,0,0.539065066069108,0,-1.17714715586729,-0.609592250090386,0.103042715161891,-0.223502918581763,0.333784938357124,0.187624981196526,-0.488652895277934,0,0,0.180785644934904
LTC,0.732437951615625,0.048235153877274,0,0,-0.446134099411772,0,0.0389903396299776,-0.0181836047598444,0,0.0414852961275362,0,-0.139664049762431,0,0,0
XRP,0.0032276790184785,0.156572943618455,0.188138449752436,0,0.110024922040651,0.357798707866389,0.120571424526066,0.0971693551831953,0.00344779386420775,-0.168467865637426,-0.544576859539454,0,0,0,0.0370879408770377
DASH,0,0,0.128104757603758,-0.336293339898266,0,0.237860581666732,0.223140105678621,0.294406645862293,0.0181630569374536,0.0697704241303883,0,-0.247338107052818,0,0,0.137751530930644
DOGE,0.272328044744629,-0.0220119072482648,0,0.164083106215536,-0.0147128365698438,0,-0.0680145589687944,0.0391105191912148,-0.0324774874863719,0.0872844790657665,0.165103347855285,-0.255207593749936,0,-0.779336792116285,0.0346295395017101
XEM,0,0,0,0,0.551659832532225,0,0,0.0406152577601834,0.111993922228907,0.196581481822652,0.175681241695388,0,0,0,0.197113978340246
XMR,0.693624623322098,0.693376906114733,0,0.0697700053619196,-0.258704681114897,0,-0.205081121463434,0,0.495956819926689,-0.152817718020172,0,0,-1.19704176117845,0,-0.688098367574856
XLM,0,0.0148429705078884,0.0292068338773973,0.378021804898233,0.315628703040801,0.522733256852997,0,0.104605534716084,0,0.0295418125893329,0,0.301653999793473,0,0,-0.161828688694269
DGB,-0.972293073341766,0.17104018580997,-0.34362903159498,-0.834410532855973,0.492430526018861,0.575515240216352,0.519137651856062,0.352351583597239,0.594095371982572,0,0,0,0,0,-0.216613833689745
BV010082.Index,0,0.179448627996417,0.0753145247176687,0,0,0.00520149680169491,-0.0468639505205978,-0.0546106793010692,0,-0.102497438890606,0,0.0478258653431836,1.6751209589005,0,-0.100910199900597
CVIX.Index,0,0.128934191899838,-0.158681654375686,0.0719481410605618,-0.140712018667285,0,0,-0.0821033902851881,0.346046455982073,0.0436732948074245,-0.0800493368036417,0,0.147369284669942,0,0.0388619982062552
DXY.Curncy,0,0,0.105294598183146,0.0710169138506995,0.0106022808533755,0,0.0203361146691922,0.0157298028036839,0,0.036063578705673,0.15665530084703,0.0355141425711206,0,0,0.00635377792513072
SPX.Index,0.0169865833168563,-0.0188524540939317,-0.0280684474166255,0.00405153023777373,0.0129602021569812,0,0.00642258134569434,-0.0158605923007675,0,0.0148562812217081,0.0277483227270009,-0.013365964630735,0,0,-0.08548291489312
VIX.Index,0,0.17492628148747,0,0,0,0.233177425395788,0.00119927926915175,-0.458440215397,0.364748863745865,-0.115407691425352,-0.592809427480539,0.393761493641516,0,-4.60886687359582,0
