,BTC,ETH,XRP,XEM,LTC,ETC,DASH,XMR,XLM,DOGE,ZEC,DGB,NEO,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.35579470000135,-0.0454351170236928,-0.161522660096118,0,0.0893409782712986,0.043375915973217,0.121088588701196,0.060774274872559,0.0304592504652966,0,0.0191027049958158,0,0.51084705857639,-0.366885619084795,0,0,-0.233192185409192
ETH,-0.399398629778598,0,-0.0118187565827756,-0.195882659635273,-0.0538862610331513,0.122346661638768,0.00490948755239655,0.234802698000002,0.0394094436220825,0,-0.0895075180653698,-0.0137585683230088,0,0,0,0,0,-0.0361425380586435
XRP,-0.871189429435613,0.0589762911107753,0,-0.0909587848822236,0,0.0861166320099098,-1.00890237201426,0.240181805875457,0.6613450162932,0,0.426776024973279,-0.736877782347494,0.264026788347923,0,0,0,0,0
XEM,0,-0.0442158429711797,-0.0522940104581209,0,-0.00507924357929048,0,0,0,0.161888051667646,-0.0942333616457687,0.305995974972685,-0.0180859908019807,0.131011046485329,0,0,0,0,0
LTC,0.219210827706612,-0.519260113367072,-8.67361737988404e-19,0.011047757332629,0,0,0.555156462932318,0.172101208964603,0,0.440630460159155,-0.213045858740376,-0.140458093355751,0.137135550197751,0,0,0,0,0
ETC,-0.0591988117133608,0.30016189835359,-0.0364785846945221,0.0824244315242418,0.131360758585712,0,0.172830045724524,0,-0.00583665224521449,0,0.0330972280742651,-0.0175456282126022,-0.0609413523229271,0,0,0,0,0.0610439582070683
DASH,0,0.295939213744426,-0.0278485387741754,0.122159056667776,0.0645747880156722,0,0,0,0,-0.157154010123274,0.437210262826101,0.0369615641646226,2.16840434497101e-19,0,0,0,0,0
XMR,0.143550218712742,0.0918715842270525,-0.0402475068237282,0,-0.143992665129729,0.0326876660357788,0,0,0.111514327783272,-0.0311417873157017,0.0573304571988881,-0.0194475943931161,0.120546840763837,0,0,0,0,0
XLM,-0.0642140098340816,-0.379956261431926,0.165583075738197,-0.430361879078673,0,0.583147788153035,0.0745225725806882,0.171935036527808,0,0.379018070026759,-0.140062129160599,0.133770400368071,0.138801617914244,0,1.64386779913237,0,0,0
DOGE,0,0.181853627857885,0,0.0863117585304678,0.306400280586123,0,0,0,0.240593527613467,0,0.335366641579371,0.0369716528486045,0.00867556754862964,0,0,0,0,0.335171292206739
ZEC,0,0,0.0446208974057415,0.0896434104450883,-0.223267398309646,0.0550584723576608,0.454756449864088,-0.185697418508959,-0.0595293207120784,0.22358834737327,0,0.0289212936546285,0.0631314784206285,0,0,0,0,-0.00944063768983577
DGB,-0.346563398642204,-0.174814516034785,0.0335495850992306,-0.0948599555419321,-0.356018910549864,-0.1381760728838,0.129701404990682,0,0,0.255357896139156,-0.281215814892092,0,0.49260608545128,0,0,0,0,0
NEO,-0.618779886108019,0,-0.0673968390926659,0,0,-0.204088245622015,-0.197552938560233,0.210625078876802,-0.0217511876045073,0.0635444915503179,0.379953487450929,0.055946957817228,0,0,0,0,0,0.0764150041346732
BV010082.Index,0,0,0,0,-0.022508932854467,0,0,0,0.0227927864585281,0,0,0.0134598084858106,0,0,0,0,0,-0.0336075630006128
CVIX.Index,-0.0749288826709055,0,0.0261889701113443,-0.262636965033411,0,-0.2909701432574,0.0693332758692258,0.183188720984451,0.00214479059453256,0,0,0.0292005719880932,0.0969115024926838,0,0,0,0,0.184101800030748
DXY.Curncy,0.000815648230518875,0.0216686921151126,0.0027034281671976,-0.0180049214447643,0,0.00973057054089523,-0.00126468023730943,0.00308942602873388,0.00511221736664818,-0.0028377907100758,0,-0.000761943357245525,-0.00443878137741263,0,-0.0172973437767957,0,0,0.00298570529745099
SPX.Index,0.00349691307390912,0.00878416696639743,-1.0842021724855e-19,-0.00312706351070445,0.00156651463536009,0,0,0,0.00490009940257415,0,-0.00278825728357193,0.00186908466307841,-0.0022425909022078,0,0,0,0,-0.0410079206484441
VIX.Index,-0.168005167505961,-0.118896473468711,-0.0434002530248329,-0.371767375361177,-0.266042590874499,0.33839523438149,0,0.03196133121697,0.269891803474608,0,0,-0.123954861193092,0,-3.04929555852706,-0.791150438156879,0,-0.770061473531391,0
