,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.176980655832595,0,0.283412102878191,0.301750020099234,0,0.025458475444214,0,0.14864962849708,-0.0628684652402423,0.0135322698804221,0.0863737140394094,0,0.0312105190197824,0,0,0
ETH,0.0987108587143118,0,0.144820921818579,0,0,0.21809808638186,0.255728458266283,0.0795668636197044,0,0,0,0.0334229720233631,0.350183139805916,0,0,0,0,0
DASH,0.448239262683051,0.278810859680352,0,0,0.239472234402178,0.273041137599259,0.24277971343331,-0.115625084035811,0.164530887288891,0,0.255755721184713,0.116408843080186,0,0.200121465392304,0,0,0,0.146881814340006
XRP,0.0574312855491222,-0.0139545570067206,0,0,0,-0.11565591327817,-0.0851728241143284,0.0873690089431908,0.0339918030493441,0.399037249481391,0,-0.115905728829982,0.0532475986124735,0.467326029358347,0,-0.360315248810118,0,0.117213131453953
LTC,0.367539393556937,-0.188994150686783,-0.0251575061972632,0.0384851923451846,0,0,0.314056015997749,0.122832146624314,0,0.181441826056759,0.135692517322941,0.0325061503628454,0,0,0,0,0,0
XMR,0.684018159113946,0.878772646335944,-0.0789953231179894,0,0.22348211740551,0,0,0,-0.174145558553165,0,-0.158950823390991,-0.0715687784814344,-0.0548130149081932,0,0,0,0,-0.0919150252201942
ETC,0.501273911676659,0.17642021295242,0.0356755054493205,0,0.504305726903118,0,0,0,0.100664563021415,0,0.1214266038574,0.196644828750589,0.0980428708035919,0,0,0,0,0.0472516697641193
XEM,1.09525658750611,0.44209034295859,0,0.586998030465948,-0.124001543867194,-0.616171595466078,0,0,0.407108538736394,-1.53267412191636,0.509875453871854,0,-0.0499557317742339,1.23270799065344,-0.398115751246685,0,0,-0.230847696000004
ZEC,0,0.394477928370993,0.0344570430402531,-0.186729857010686,0,-0.187867024974043,0.120864165770893,-0.0560835259975842,0,0.669021887052122,0,0,0.00924136056654348,0,0,0,0,0
DOGE,0.223495041016587,0,-0.0386188423057437,0.298872726309161,0,0,0,3.46944695195361e-18,0.244314509299342,0,0,-0.0637258968191034,0.0503911055782992,0.0872733214151728,-0.0458397738844489,0,0,0.0681530189694353
XLM,0,0.381137518265159,-0.060189586624784,0.109647138572658,0.28317674710015,0.0373647482932752,-0.0953063895056958,6.93889390390723e-18,-0.212559474818964,0.283195517984167,0,0.052789767773556,0.0208527687930248,-0.50750802839069,0,0,0,0
NEO,0,-0.174739460928346,0,-0.276799794755102,0.260836017651622,0,0.148736375733097,-0.142701435054961,0.314367488739069,0,0,0,0.16802250692147,0,0,0,0,0
DGB,0.625129204142869,0,-0.303420201845544,-6.93889390390723e-18,-1.00832085667742,0,0,0.118044262313891,0.298464609285663,0.266997135324576,0.0460423971423022,0.696587745464872,0,0,0,0,0,-0.244420568795698
BV010082.Index,0,0,0.00289994160695454,0.0377208177198651,-0.0142388230169134,0,0,-0.0384606454999861,0.0682198028019855,0.181072466353717,0.0497735303909142,-0.0446515110521565,0,0,0,0,0,0
CVIX.Index,0.0107250106319796,0.214915742324837,0.16312160738454,-0.0119063314620293,0.0585658962030364,0,0,-0.123016417810892,-0.299261539909273,0.180636189827609,-0.085573325881304,-0.169078894791163,-0.0366112899816898,0,0,0,0,0.118659910343009
DXY.Curncy,0.00428016103435873,0.0216127465423856,0,-0.0401048603544119,0.0445313952660345,0,0,-0.016527183244427,-0.0128164201614858,0,0.00470297651981158,-0.00282001360980691,0,0.207080443533127,0.0450113602089664,0,0,-0.0280314483036233
SPX.Index,0,0.0499835570737918,0,-0.034573032125712,0,-0.0117869071920723,-0.037929093149631,0.00421101534424404,0,0,0.0352572715085477,0.00106817087526735,0,0,-0.0178017156510183,0,0,-0.0157065237921903
VIX.Index,0,0,0.192516674917745,0,0.334579310239793,0,-0.580036198823892,-0.197240981629129,0,0.0610349995083716,0.17370563885407,0,-0.145976839827716,0,0.263866671834123,0,0,0
