,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0881136064242997,-0.0987646733764411,0.752332363667906,0.0608165619424524,-0.128865529730505,-0.398404895189435,0.09376512406248,-0.199567845961187,0.146514424237963,0.00924050398049588,0,0,0,0,0,-0.048132631540944
ETH,0,0,-0.0552315383583917,-0.317546656029842,0.087368126058433,0.262829797812228,-2.77555756156289e-17,-0.0357588859845366,0.361700274684291,0.177141205325136,0,0.16514782668026,0.69020785885127,-0.486288407382252,0,0,0.225165986055502
XRP,0.0792754365227371,0,0,0,0.0437619508003304,0.0289043079537241,0.0701043155899193,0,0.0587986039277382,0.245791511836981,-0.0958679085488738,-0.242081968943989,-0.558673154308914,0,0,0,0
LTC,0.475463019045565,-0.333540342643911,0.107979451562484,0,-0.0684404880861988,0.128775432465542,0,0.0787945502884894,0,-0.089169183953238,0.00354559936786119,0.0676852376971248,0,0.0999765240893399,0,0,0.027495834184541
XMR,0,1.02229135633026,0.448708106029016,-0.872426998260124,0,0.241931261834099,0,0,0,-0.161051196641207,-0.0929838221816578,0,-0.370913589881862,0,0,0,0.00991266854713348
ETC,0,0,4.33680868994202e-19,0,0.0427651006873094,0,0,-0.0819981433491697,0,0.106535763308782,-0.0606089023747894,0.233477639978266,0,0,0,0,-0.177734320917596
DASH,0,0,0,0.106579298957523,0.0295623675997998,0.077067866310297,0,0,0,0.0386258235160164,-0.102418923517226,0,0,0.225042355359223,0,0,0
XEM,0,0,0.461196159858358,0,0.240993026608156,0.233921462039078,-1.13667680110583,0,0.0848978082541555,0,-0.0704706868316989,-0.110418168337971,-0.623035575614048,-0.525496835281436,0,0,0
DOGE,0,0.0835961417276135,-0.100654057495989,0.0708272031873624,-0.0964013262190699,0.0477240148677748,0.117982911067544,-6.93889390390723e-18,0,0.0761396224480636,0.0235430927423721,-0.0209819578898849,-0.358987446754025,0.0509005036430841,0,0,0.00910148192796236
XLM,0,-0.0867721824316689,0.605312855213148,-0.551596735521121,0.238425424257752,0.223930948644058,-0.594297052352739,-0.213736208748099,0.577085598550602,0,0.00047262064136157,0.0460350256406253,0.164338381170297,0.395771734279472,0,0,0
NEO,0,1.82768261791705,-4.27133282187958,1.28660398225351,-0.351731357133179,-0.0600463153407604,-0.413030906450379,0,2.36724079395686,1.55994560160889,0,-1.47447535862455,0,0,0,0,0.796659549090448
DGB,0,-0.0305736461600317,-0.228662951529266,-0.284312606067049,-0.250510616202577,-0.188441413593888,0.590935763975879,0.188637513427753,-0.286803794350611,0.263157531256964,-0.105838595612611,0,0,0,0,0,0
BV010082.Index,-0.277195501932376,0.162070630819506,-0.176166381738811,0,-0.0794302177771555,0.0277112882329232,0.0348065866598845,-0.0308575363200179,0,0.0482168311037185,0.0196722648028487,-0.0210079357757159,0,0,0,0,-0.0557583452004395
CVIX.Index,-0.153844346093384,3.46944695195361e-18,-0.310758511001602,0,-0.000235468875336638,-0.209740769938997,0.261285493617984,-0.0796814037909325,-0.0281104167258879,0.121084334482422,-0.0288739963176314,0,-0.273719903158433,0,0,0,0.168066195159241
DXY.Curncy,-0.0342996675759894,-0.0138520153861075,0.017395716911947,0.0849007875217401,0.023760520886741,0.0101932941302553,0,-0.00571632088021241,0.006912764373978,-0.00296371276758016,0.00528589656229057,0.00952186809098567,0.194766855650836,-0.0231084188636565,0,0,-0.00188515008480625
SPX.Index,0.00213842141235894,0,0,0,-4.33680868994202e-19,0,0,0.00454690729314262,0,0,0,0,0,-0.0348393975043513,0,0,-0.0440659147768904
VIX.Index,0,0.43150630801667,-0.381061179704154,0,-0.0706774742407953,-0.392276649378467,0.11443650584222,0.0841153001021845,0,0,0,0,-1.33425571049674,1.04592814654805,0,-7.29463241508539,0
