,BTC,XRP,LTC,ETH,DOGE,DASH,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.428007942564142,0.106633699827966,0.191060728555561,0.0680354385678561,-0.130392141060511,-0.0325423225787192,0.0698441224200349,0.0701865660548757,0.188367644195603,-0.353251059823963,-0.387324006424351,0,0,-0.0638902806399569
XRP,0.397665461966965,0,-0.18897979723221,-0.0883197975675005,0.702423695341404,0,0.346195768372813,-0.206060478261564,0.000773841668117058,-0.0640868924913836,0.0505646719004369,0,0,0,-0.184948063265844
LTC,0.490084524665302,0,0,-0.0441149952371657,0.707509345261878,-0.157708651446638,0.250988666593872,-0.234386904430975,0.0314046865276241,-0.0071885238693059,-0.306896849063929,0.0627837185835861,0,0,0
ETH,0.997006087085978,0.522663033817353,-0.908042846507496,0,0,0.990509216523251,0,-0.562342557274887,-0.0365627689713055,-0.370902832872557,0,0.390056122370697,2.37106393539103,0,-0.246118477861289
DOGE,-1.38777878078145e-17,0,0.784562344873646,-0.0139751536298296,0,0.0167024971309449,0,0.117801434120858,-0.0479356795049209,0,0,0,0,0,0
DASH,0,-0.0985941165405334,0.562629272667661,0.0234419505431202,0.255877209486257,0,-0.299422888311986,0.0654023717699874,0.0285880114475177,0.0130284093496335,0,0.0889098578390027,0,0,-0.0995849592580002
XLM,0,-0.231806892090136,0,0.0763578705203994,0,0,0,0.237974374887765,-0.00461692997861078,0.119863583183472,0,0,0,0,-0.204552771997249
XMR,0.277273892048384,0,0,-0.226485498767863,0.0834930787766181,0.553568734967321,0.215652869688137,0,0,-0.087501617765731,-0.16662293325563,-0.184558136840851,0,0,-0.399963106260582
DGB,-1.75897986624874,1.36378478233402,-0.783407010746729,0.413801993111535,0,0.409217405726106,1.57142760315893,1.05792849177381,0,0.898128859688765,-1.45490430662593,2.55336666148154,-5.40642904239423,0,-0.594671479207691
XEM,0,-0.254648663118954,0,-0.206600556633659,0.991453384756027,1.10938385048499,0,0,0.0411168406464846,0,1.11022503635889,-0.0902135696318272,0,0,0.639382678281692
BV010082.Index,-0.147138943452905,0.178274783943338,0,0.00543616351792244,0.0768317764768069,0.0730526530481519,0.044142155791886,0.0604031741289656,-0.0400945914604403,0.0128656349550101,0,0,0.591919738090809,0,0
CVIX.Index,0.157272068096511,-0.0215900852064961,0,-0.00162543595691471,-0.151482585112641,0,-0.346236993198821,-0.247964690601841,0.000146977149419042,0.0808584313126516,0,0,0.342066104283575,0.756542080851032,0.0959115841116587
DXY.Curncy,0,-0.0585558390734616,0.0226646019641954,0.00607156596831995,0,-0.00502653661755047,0,0.0457304524598189,-0.0140258512703332,0.0180455696773305,0.0636736111418616,0.0164636278886068,0,0,-0.0315065987347954
SPX.Index,-0.0665940436120465,0.0370691081254978,0.0486332642979938,-0.00767679506848284,-0.0506197783354052,0.033083680275545,0.0448421497143513,0.0139108719870261,0.00500481405304107,-0.0123211464364062,0,0.0403836958964516,0,0,-0.0860071301859773
VIX.Index,-6.93889390390723e-18,-0.288056554146577,0,0.111857108001485,0.147731526963803,-0.0141619194818078,0,0,0.00536325635475225,0,0,0,-2.33032162121792,-2.8425237071474,0
