,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.25556349764612,0.292451075178326,0.0972009698644487,-0.0474023025972801,-0.0920273319880304,-0.0854791000098276,-0.060686537082033,0,-0.167315328169622,-0.00742635083117511,0,0,0
ETH,-2.19670914863653,0,0.367072897042944,0.211778645051145,-0.186384320190719,-0.799347965572227,0.0905863821642239,-0.093969549210907,0.14474494301644,0.0676065633722405,0.647039118323872,-0.30477257969284,3.4442745361719,0,0
XRP,0.515488048947212,0.0672245455056552,0,0.296068514143821,0.609311634625544,-0.0100796047216464,0.0216496648598132,0.205343700744732,-0.0504398431659282,-0.1862061330916,-0.466170283439775,-0.232544243825101,0,0,0
LTC,1.39346972157637,1.0842021724855e-19,0,0,-0.171817582786883,0,0.00897348580270459,0.0357678096093876,-0.121553743206361,0.0161733569480646,0.46385269505206,0.127848956893414,0,0,0
DASH,-0.518728050531365,0.0705850423161171,-0.239589066793371,-0.404871174911596,0,0,0.118095423018431,0.168785805470885,0.104553199044049,-0.13707357066963,0,0,0,0,0.224568974976415
DOGE,0.160644539221391,-0.0888296338702872,0,0.314284527221202,-0.051748730401956,0,0.0784406758830551,-0.101031793509902,0.190216071042292,0.0499437052593664,0.646915164587922,0.0248978936191359,0,0,0.104300880707165
XEM,0,0.128342355350093,-0.364749516490988,-0.286874116362232,0.43153939698927,0,0,-3.46944695195361e-18,-0.137111389994393,0.00556491353263151,-0.24164599285514,0,0,0,0
XMR,0,0.436141650038299,0.0821010985912135,-0.583538209482717,0.263255047425726,0.511718165870515,-0.150986077661858,0,0.358198147410834,-0.149127565583319,0,0,0,0,-0.853526201679392
XLM,0,0.109291148369995,0.46534438106531,0.331085991783531,0.210214873706832,0.162312069961676,-0.0605184471884048,0.109192974661381,0,0.0285813377543092,0,-0.233167069934584,0,-0.310442677668821,-0.101941172675768
DGB,0,0.50402626787695,-1.60995421836968,-0.778181041540085,0,0.548013940936436,0,0.111347334368574,0.279370786750773,0,0,-0.823968848327405,0,0,0
BV010082.Index,0,0.0736835996363494,0,0.381047758261731,0,0.184250466199403,0.131475336905201,0.0693123956780831,0.271905351619233,-0.0106743976901085,0,0.202395040955875,0,0,0
CVIX.Index,-0.164995808843188,0.0765388213552873,0.284257362858906,-0.0033224165649433,0,0.163456809695841,-0.145582567128072,0.035615564218814,0.15973424650927,-0.0208033595980196,-0.27239952073624,0,1.68627738772482,0,0.0562901190079912
DXY.Curncy,-0.0495824975383646,-0.0156956916229869,0.0316853593997675,0.074455438536642,0,0,-0.00846085581162707,0.0403889049585112,0,0.0191575168494453,0.025772302938858,0,0,0,0
SPX.Index,0,-0.00470669740018398,0.0245030636580229,-0.0350324207326486,-0.012488845590723,-0.00213602850756232,0.0106572853715497,-0.0129744221418915,0,0.00572226537886769,-0.0300190064935894,-0.0291863528510893,0,0,-0.0859650823408294
VIX.Index,0,0.169753962664402,0,-0.282665988547672,0.178726739802347,0.40347045382827,0,-0.402213810404535,0.173781668234415,-0.0432488765067343,-0.166964783385072,0.23440421275405,0,-3.89997851834695,0
