,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00978614036757065,0,0.6376009454463,-0.0172485000002376,-0.123793691453816,-0.264580489514019,3.46944695195361e-18,-0.300745207406089,0.102721329075547,0.032646107237823,0.0755874593102807,0,0,0,0,-0.0637617886627697
ETH,0.436008141014192,0,0,0,0.0809054665060351,0.150999359390709,0.235924233090143,-0.0278705930335332,0,0.164102683874634,0.00205451132158912,-0.0546040232186481,0.909595202530837,-0.176758286513937,0,0,0.101858217657133
XRP,0.0982018340780761,0,0,0,-0.0497167227871357,0.0582325105787344,0,0.155274481315925,0.170739915760298,0.412817664562732,-0.175440717253831,-0.16704211987011,0,0,0,0,0.226002211675066
LTC,0.359375655221732,-0.0663660239674899,0.0455876093437136,0,-0.174411336132407,0.0889951864508794,-1.73472347597681e-18,0.0507445906037506,0.189542946693583,0,-0.0127199820488461,0,0,0,0,0,0
XMR,0,1.00801024450264,0.40103781712976,-1.32323141036956,0,0.214715765434499,-1.38777878078145e-17,-0.0596157009686993,-0.312873463927305,-0.215757866861314,-0.159975828884383,-0.0337692732607501,-0.480628631388723,0,0,0,0
ETC,0,0,0,0,0.0427679485630827,0,0,-0.0820013806026093,0,0.106534747056393,-0.0606074928089236,0.233486911936103,0,0,0,0,-0.177739379025957
DASH,0,0,0.0254678357341123,0,0.0426896806663855,0.0816320678538329,0,0.0227437945736216,0,0,-0.079077481560474,0,0,0,0,0,-0.064764712078557
XEM,0,0,0.290465589631648,0,0.274980008785765,0.288951494912695,-1.06633223174588,0,0.256477771274556,0.0854156455463979,-0.0534355838748592,0,-0.590524470706413,-0.583605171405766,0,0,-2.77555756156289e-17
DOGE,0,0,0.187937354649029,0,-0.102158597827225,0.0911825582319816,0,0.0572899370698517,0,0,0.0253931052581867,0.150166858585517,0,0,0,0,0.0959416927375744
XLM,0,-0.147327299676632,0.615350991068616,-0.61375427739983,0.0727422811639541,0.26258044931426,-0.243503617445439,-0.209998131348458,0.0849026550362582,0,0.0204746189435843,0.0981746043799553,6.93889390390723e-18,0.473908099144053,0,0,0
NEO,0,0.853858634164998,-4.27145275152893,0.492520050219928,-0.275541560354646,0,-0.418040124492106,0.457746557953844,1.42848597060566,2.02919465870189,0,-1.59440485754935,0.820156613080331,-1.38777878078145e-17,0,0,1.14789982887752
DGB,0,0,-0.122427151943443,0,-0.223037220215961,-0.177748084519312,0.431399737574141,0.0959426442729799,0.0522091416837426,0.233164458021395,-0.120383103464153,0,0,0,0,0,0
BV010082.Index,0,0.124176743543959,-0.161144501212064,0,-0.0580032775984769,-0.126050177985098,0.0990439157960554,-0.0092010244233896,-0.257935798817922,0.103096468620176,0.0118810339965106,0,0,3.46944695195361e-18,0.611344945135298,0,0
CVIX.Index,-0.0670911328480921,0.0862146492091885,-0.23590829371873,0,0,-0.257444734550617,0.181126519210313,-0.0966140020064374,0.087152418929347,0.0971140018475214,-0.0392735371932964,0,0,0,0,0,0.180804472714265
DXY.Curncy,0,-0.014030967521185,0.0159392840036455,0.0439499416795987,0.0270861005356531,0.00640155703187878,0,-0.00527521739593671,0,-0.00483559602410068,0.00628381855176298,0.0128465729850683,0.197573218441027,-0.0253324178523948,0,0,-0.000176825686775165
SPX.Index,0,0,0.0328445533682032,0,-0.00171957855158216,0,0,0.0094824976737265,0,-0.00454045793375762,1.0842021724855e-19,0.0095552126405987,0,0,0,0,-0.0522464686040651
VIX.Index,0,0.29070056058896,-0.0798203098029903,0,-0.0646080943973728,-0.440996742115472,0,0,0.264153515027671,-0.100731034568446,-0.0794330812354799,0.00973052720965064,-0.950381265837473,0.952683839113619,0,-8.2946233029293,0
