,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.112519625467669,-0.0109967415146368,0.130018055643026,0.0350827315910326,0.0305721217528434,0.0895759736724697,0.00366146019748059,0.172880946320712,0.0315682876992263,0.0546257254292812,-0.000824927168509892,-0.060688889744362,-0.304036794555876,-0.909891388498951,-0.0398008985643004
ETH,0.284985512697452,0,0.041997697156978,0,0.14272755557037,0.0247749307364211,-0.0425516159563904,-0.0887854834173874,0.043021296706202,0,-3.46944695195361e-18,0.571751339418554,0,0,0,0.0412809740991651
XRP,-0.35026492993752,-0.355114356903546,0,0,-0.0102240840383191,0.0465922603529312,0.0826511542851822,0.161301045165461,0.211433556458802,0.468490807555588,0,-0.335039960927995,0.0777561683402272,-1.35042007600335,0,0.178835331633273
LTC,0.374976505399234,0,0,0,0.0854595412783738,0.00387313728597934,-1.73472347597681e-18,0,0.195026143091312,0.0118357243386039,0.00773169225005394,0,0,0,0,0.0366005650572646
ETC,0.450506772576714,-6.93889390390723e-18,0.0927650399113765,0.0374716896441991,0,0,-3.46944695195361e-18,-0.0198569500836936,0,-0.0509870097455586,-0.097497982731625,-0.340352198003775,0,0,0,0
XMR,0,0.537020516593338,0,0,0,0,0.241597621559084,0,0,0,0,0,0,0,0,0.180932712529354
DASH,0,-0.592363195260616,-0.352259173765495,0,0.0423814048045657,0.0381575665217575,0,0.0593361216863383,-0.0181431901401557,0.333706656308069,-0.139276404042381,0,0,0,-0.703035479700755,-0.099199418271323
XEM,0,0.425325030791291,0,-0.643935085553368,0.312556685391243,0.145076551594324,0,0,0,0.143524256892002,0,0,-0.773395212209697,0,0,-0.00315702724197857
DOGE,-0.901614284937375,0.235062919878523,0.11071724114425,0.35398427249881,0.0383545826735508,-0.145171410917469,0.182375274163378,-0.230406948865587,0,-0.0425849595551886,0.0954940485251562,-0.444511200401462,0,0,0.758271606465846,0.028453095403574
XLM,0,0,0.567226257388989,0,0.0658608447208501,0.0290796231147882,-0.341382803535689,-0.135777933386203,0,0,-0.125914392320892,0.128131249285825,0.931564146145688,0,0,-0.118216334945492
DGB,0,0,0.361766910710091,0,-0.650174555988121,-0.16549143075125,-0.303688961381915,0,-0.888791623683307,0,0,0,0.736377967482487,0,0,0.0737833496572398
BV010082.Index,0,0.0690783568086717,-0.0446129680966275,-0.0541025899155387,-0.0713284570140513,0.0361908392777246,-0.0530270567781109,-0.0118396179434987,-0.235459913935192,0.0383978411126014,8.67361737988404e-19,0,0.153675211126254,0.30711413399908,0,0.0432798567747597
CVIX.Index,-0.223138575056933,0.121129674111442,-0.130444335272393,0.247714629117637,0.0670887298233058,0,0.219578599485727,-0.0988653238938623,0,0.178089623162407,0.0466682565947702,0,0,0,0,0.0889266757670258
DXY.Curncy,0,0.030560789658654,0.0102461589750088,0.023190834946854,0.00501004620749039,0.00639002136229615,0.0066591507194504,-0.0245169528778106,0,0.012398163930142,-0.00744358001484612,0.204617957662645,-0.099153819164633,0,0,0.00393350323600897
SPX.Index,-0.083778681178506,0.0160378760064813,0.0154341329292836,0,-0.0225952821171278,0.00362881692310957,0.0123588637922915,-0.00549667858269247,0.0481969311590846,-0.024721141203249,0.0117636286703261,-0.0317614241965985,-0.0272148200367452,0,0,-0.0690820880776058
VIX.Index,-0.413961337747335,0.274119484660212,0.0922698625441761,0,-0.294958612145172,0,-0.345652249715071,0.260710481981149,0.166983033336989,-0.191765178650227,0.0518313937187848,0,1.04922591225505,0,-5.86810823268777,0
