,BTC,ETH,XRP,LTC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0144723214734654,0.0892864634641797,0.397638764276571,0,0.0686176664143552,0.18640750236054,0.0835876982805518,-0.019814922777304,0.0451104331187379,0,-0.070947961222487,0,0,-0.0363483720571258
ETH,1.46299675971932,0,-0.135218107095882,0,-8.67361737988404e-19,-0.101845040878732,-1.75238238241781,0.414487110051211,0.184263377038959,0.789717358532661,0.52218673195648,0.655050203637715,0,4.59886613569875,-0.353461450374421
XRP,0,0.0602255089157518,0,0.121424280315929,0.0858496329071425,0.0652278185595974,0,4.33680868994202e-19,-0.0458205838892462,0.0869847528081992,-0.243666116743703,0.223440413771168,0,0,-0.139987632810406
LTC,1.39837174683505,-0.111963350563276,0,0,0.329652944851708,-0.140965727491017,0,0,0.109457494114289,0,-0.57832487863663,-0.103803762229044,0,0,-0.0627171136837659
DASH,0.203369022891061,0.194577909390932,-0.326532146189813,0.0567596661245064,0,-3.46944695195361e-18,0.0942263984032478,-0.2122876686339,0.238767339460071,-0.222633550305444,-0.971748930987617,0.379584989264539,0.548011085721178,0,-0.207819853965478
XEM,1.31260369862293,0,0,-0.154194767840085,0.551048437575347,0,0,0,0.618204195445825,0.209609140067411,0.430129786842933,0,0,-3.46113580864613,0
XMR,1.31209749800189,-0.17205663479544,-0.0423727734611,-0.104330840220564,0,-0.0851156534969089,0,0,0.0772595346460299,0.136102737579455,0.761269699687938,0,0,0,0.00693308827056215
DOGE,0.232292250681651,0,0.36822842312447,0.392810448368753,0.257791031902476,0.0318391062874499,0.0956938140783016,0,0,-0.0531188458389133,0,0,0,0,0.151654958249308
XLM,0,0.223243797793043,0.678600219292695,0.176740378362995,0.048092309385632,0.141582739256415,0,0,0,-0.182106501783694,0,-0.196090478481276,0,2.48790777920535,0.377583267161171
DGB,0.542133494908031,0.243251414764114,0,0,-0.0939991054891607,0.00472594742726489,0.280459445656749,-0.660383711153861,0.391291741754312,0,0,1.26646506120435,0,0,-0.2598297954513
BV010082.Index,0,0.0493269211359213,-0.0896455527957901,-0.0925854377901684,0.0884465345240498,0.053651569289552,0,-0.169255695279742,-0.0139965046284624,0,0,-1.73472347597681e-18,0,0,-0.09693363378805
CVIX.Index,0,-0.146058422217906,0.189190628806309,-0.0728758065493385,0.367816717545845,-0.0188581044781604,0,-0.0576020998441572,0.0552208766120773,0.0608277462247502,0.171938664674517,0,-0.291626660494517,0.876132879019809,0.261709021166715
DXY.Curncy,0,0,0.0299966804790254,-0.0248833022588092,0.041234514001348,-0.000231002076841881,-0.00765254322347642,-0.00143309580461896,0.0217690885618971,-0.035693882316345,0.103245828473525,0.00688318249698061,0,0,0.0263862735485631
SPX.Index,0,-0.0130500795002454,0,0,0.0519213971933597,-0.0106341621441871,0,-0.0511800805123955,0.0266384590397328,-0.00207514854659959,0.0607153398076429,-0.0734968990539518,0,0,-0.0631791812727225
VIX.Index,0,0,-0.705479867181547,-0.0961332579570659,0.145051599456136,-0.0969613621524567,-0.0872709363066437,-0.638721892154368,0.495679231562636,-0.25662918499784,-0.0110809223626633,0.884700335419715,0,-1.07533926679606,0
