,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0366660197218757,-0.0958008007713204,0.0632143880978308,0.154976465548036,-0.0153446522653073,0.285502344510226,0,0,0.00247248353983202,0,0,-0.0609328298088482,0,-3.46944695195361e-18,-0.184884180444078,0,0,0,-0.0355342097785745
ETH,0,0,0,0.188299572551209,0,0,0.058243629935859,0.47951973294865,0.0780215465961316,0,0,0.0407561601543613,0,-8.67361737988404e-19,0.178176062445414,0,0,0,0,0
XRP,0,0.483883177162084,0,0.0687535078784883,-2.77555756156289e-17,0.0694511987495264,0.589646087155369,0.269073212697574,0.12988645279213,-0.344337486053251,0.432044583396376,0.136174793562575,-0.872381639204104,0,0,0,0.44575063308623,0,0,-3.46944695195361e-18
BCH,0,0.13133441195839,0.08300808403054,0,0.202228415911705,0,0,0.128119421434045,0,0.187838655648382,0.0678687320867321,0,0,-2.16840434497101e-19,0,0,0,0,0,0
EOS,0.180978078684291,0.433921582396987,0,0,0,-0.0781661317891391,0,0.520340386768785,0.126216130591968,0.0445278622458327,0,0.0124648781471058,-0.149505834125162,0.0553325743566196,-0.137193615672038,0,0,0,0,-0.0786885119674053
XLM,-0.0750985361079894,0,0.127576276686914,0,0,0,0,0.154690621762197,0.104418710857511,0.345258833372727,-0.0552867835402975,0,-0.107459558170878,0.0669994618665933,0.0634688624062079,0,0,0,0,-0.0165106931488641
LTC,0.086490655611224,0.221456874912911,-0.0226030048500455,0.144462750943385,0,0.104826528405383,0,0.0390389903836517,0.0590515015051449,0.0800182294952948,0.0766414876786273,0.0295308516697796,0,0.0581636392048649,0,0,0,0,0,0
ADA,0,0,0.0721424892883096,0.151926365405819,0,0,0,0,0.222901627779689,0.0758093372106136,0,0,0.275212586344529,0,0.176246320800064,0,0,0,0,-0.00753105770599114
XMR,0,0.207048612851571,0,0.172278021751468,0.10542338048274,0,0,0,0,0,0.148471393175499,0.137741476404659,0,0.0127405251328915,0,0,0,0,0,0
TRX,0,0.152273959489603,0.0486678624268003,0,0.177048544229687,0.10087034284494,0,0.161750407499241,-0.0277962789699511,0,0,-0.0691931839380089,0.200539238808027,0.405097376425035,0,0,-0.366433869417293,0,0,0
MIOTA,0,0,0.0556049021743714,0,0.143781705352502,0.0868907790586357,0.0741946004992465,-0.138289734902096,-0.0269896917149947,0.265676043952908,0,-0.130425009564242,0.288820587485276,0.452245342701378,0.0664418869414821,0,0,0,0,-0.0479552631002572
DASH,0,0.302545194582141,-0.115040912540302,0,0,0,0,0.099014873416029,0.176046028266905,0.0193655166127206,0.121658929513634,0,1.73472347597681e-18,0.307670039415989,0,0,0,0,0,0
BNB,0,0,0,0,-0.01698674433448,-0.32448654272075,0,0.620002325110539,0.0892377179821169,-3.46944695195361e-18,0.112151879401329,0.136803247425752,0,0.105927321945778,0,0,0,0,0,-0.0617152518393872
NEO,-0.180108058932071,0,0.0508524124234877,0.223313475035288,0,0,0.131538591687928,0.169290798634853,0.160676931296445,0,0.172045106145765,0.230740203772964,0.304299990750719,0,-0.188894735551001,0,0,0,0,-0.0171347637677761
ETC,0,0.353657929667895,-0.0711037160653418,0,0,0,0,0.546472499807006,0,0,0,0.0126959996262953,0,-0.136820089066679,0,0,0.10372118728681,0,0,-0.0338184108115653
BV010082.Index,-0.349785161628835,0,-0.0470587372524466,0.0087958218246101,0.0516766289143316,0,-0.00713851844684346,0.0450476758299712,-0.0534732291303905,0.0135344004907763,0.0386497299279504,0.0108248478985431,0,-0.0586882684890839,0.0691497120616684,0,0,0,0,-0.0258132271095119
CVIX.Index,0,-0.018960412472076,0.0410252636662494,-0.09519887468633,-0.113633575736702,0.101381872549944,-0.211550981885464,0,-0.143613071836124,0.0896990014933746,0,0,0.525131858907429,-0.0578039652215528,0.115652863329678,0,0,0,0,0.0425317559167537
DXY.Curncy,0.051633149741262,0,-0.0163172303359765,0,0.0118691083597589,0.00679547852987632,-0.0221409636061313,0,0.00820588946305892,-0.0343606440415052,0,0,0,0.0252221527980496,0,0,0.122772585760784,0,-0.0283569586825772,0
SPX.Index,0,0,-0.0125011197132153,0,0,-0.0179651723267305,-0.0378547776410452,0.0427922407525246,0,-0.0591813188336193,0.0439115084106343,0,0,0,0.0047460252455822,0,0,0,0,-0.0964513458179806
VIX.Index,-0.704030762215335,0,-0.188084935778798,0,0,-0.0803960657234439,0,0.475663503130876,0,-0.543007805177721,0.399215889254604,-0.0489052883525176,-2.77555756156289e-17,-0.0401608155908601,0,0,0.17421112940535,0,-7.47824522419912,0
