,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0127354970076369,-0.0399137025088932,0.785915526476707,0.0460778492269511,-0.0109763883663734,0.0156777670290785,-0.00804948257046855,0.0524503781907741,0.0172765143248012,-0.179449020511524,0.0760261415215181,0,0,0
ETH,-1.77660370951869,0,0.441020944846768,-5.55111512312578e-17,0.408596754663442,0,0,0.286348116611442,0,8.67361737988404e-19,1.13256793615714,0,0,0,-0.571139355943997
XRP,0,0,0,0.691216298983447,0.280237172676311,0.0182043710432419,0,0.0640504561152754,0.0784442554672249,-0.0952792743188609,-0.314111192455468,-0.270253595003854,0,0,0.0273641223366112
LTC,0.501992748444456,-0.0245635178217714,4.33680868994202e-19,0,0,0.0636972260250439,0.020909036612644,0.00256995705794513,0,0.020429157815066,0.102065568171524,0,0,0,-1.73472347597681e-18
DASH,0.0351144928325968,0.0267198862089026,-0.371735918564186,0,0,-0.276865603448743,-0.065769593733464,0.230453597915623,0,0.0208567991794698,0.212986489954302,0.227705670999836,-3.74950749770976,0,0.408354709510989
DOGE,0,-0.0697032270641701,0.215815766119545,0.0341337494384813,-0.0536960305585752,0,0,-0.0675459365926954,0.290799618612108,0.0642593165217211,0.327607333446511,0.0986565074321234,0,0,0.112828591130958
XEM,0,-0.288517623932329,-0.0802969302903089,0,0.023234743372966,-0.553083186556097,0,0.0493739585270968,0.461336798052779,0.185200104678147,0.211247950123151,0,0,4.38912028954931,0
XMR,1.0876928195955,0.495571235476576,0.330920524156115,0,-6.93889390390723e-18,0,0,0,0,-0.15649764336905,0,-1.31527706949836,0,0,-0.197621889596516
XLM,2.25710947859165,-0.134252348648385,0.385776993465405,-1.16240841112557,0,0.490692821817084,0.218332685314246,0,0,0.0417829119318115,0.20073647694015,0.183915657444261,0,-1.67691420609291,-0.201546477934955
DGB,2.22882289646416,0.410461884327292,-1.29144665279383,0.316368116192339,-0.639721473909162,0.762869084471711,0.061329312682976,0.173522342633435,0,0,0,0,2.89512195904608,0,-0.222417828988692
BV010082.Index,0,0.171826058791686,0,0,0.123022182315926,0.211438786222181,0.10111376699862,-0.0277508281107582,0,-0.0479043887340111,0,0,0,0,0
CVIX.Index,0,0.0520903248962614,-0.202148578615335,0,0,0.126495036164331,0.028251203023983,0.0173376836205347,-0.0280832243726543,0,0,0,0,0,0.205560183098734
DXY.Curncy,0.113780676830259,0.0123085529706066,-0.0691015175769584,0.00631339208174368,-0.015670523404313,0.0104893578030456,0.00328029487524769,0.0203588412600184,0,0.00402778977401271,0,0.038450725486403,0,0,0.0434566902951663
SPX.Index,-0.105844721000743,-0.0061843226816654,0,0,0,0,0,0.00157129200971261,0.0155337045330255,-0.00875589280501056,0,0,0,0,-0.107556312767964
VIX.Index,0,-0.0288428402567684,0.242883724812024,0,0.187201654020481,0.395044638129885,0,-0.0201818704370504,0,-0.208157099838357,-0.34260501635987,0.0818724631588363,0,-2.06714714683392,0
