,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0233718788311098,0.198130582240924,0.275553047141322,0.0622797204757013,0.110856401511841,-0.106990944086833,-0.0676071472032641,0,-0.00151677814321559,-0.159142598630123,0,0,0,0
ETH,-1.26203902939616,0,-2.77555756156289e-17,0.550009752644607,0,-1.28303704425694,-0.423183267824578,0,-0.160173228722982,0.239592560639999,0.022845237323169,-0.472630173065561,0,0,0.246711011843499
LTC,0.770250542786773,0.0674053605122668,0,0.0115759392690908,-0.361852376579126,0,-3.46944695195361e-18,-0.135153382123406,0,-0.00411635560566784,0.0278334731166415,0,0,0,0
XRP,0.131336532116835,0.0773677480410117,0.255896264181392,0,0,0.439976760347926,0.115058476531708,0.0455811919715894,0.142808515638897,0,-0.404423725730092,0,0,0,0.0313920652635531
DASH,0.385950768916697,-0.0632102494278362,0,-0.697047792166172,0,0,0.155312639227009,0.139073600341853,0.537238437037848,0.103933150109077,-0.116779468872467,-0.394183418392963,0,0,0.162854532368472
DOGE,0.0350227191214667,-0.00334222841185885,0,0.100168843023078,-0.0382776390114443,0,-0.0881328423516161,-0.0164007738499632,0,0.028116160482645,-0.0449990465105858,-0.233195081373823,0,0,0
XEM,0,0.0174900184914022,0,0,0.555583062028792,0,0,0,0,0.139169216240888,0,0,0,0,0.108696773063843
XMR,0.12167270511741,0.546126813897387,-0.253961603738197,0.0910837800570303,0,2.77555756156289e-17,-0.307231911844301,0,0.619810282679416,-0.199478207903937,0,0,0,0,-0.824625214835424
XLM,0,0,0.0150965376106508,0.462964738408552,0.274323043620131,0.298094816187501,-0.02719812260431,0.0894263981570895,0,-0.0335586945126777,0,0.247356815092205,0,0,-0.0903404990720087
DGB,-0.814432951264957,0.14746418640667,0,-0.664723198494905,0.393633410844162,-0.136239867277913,0.361001153554778,0.404619423438546,0,0,0,0,0,0,0
BV010082.Index,0,0.191087759646408,0.0708580289103931,0,-0.0353465940668647,0.0184264537949215,-0.105181192472938,-0.116578981333624,-0.0438444215171771,-0.0815791115875282,0,3.46944695195361e-18,2.04788065026258,0,-0.138491506602994
CVIX.Index,0,0.124206075126439,-0.168502675429263,0.07549123013781,-0.156549362389423,0,1.73472347597681e-18,-0.0841284395524373,0.356874136679182,0.0436523602283213,-0.0448263580605237,0,0,0,0.0362641161869885
DXY.Curncy,-0.0074620817666786,0.00404764897449536,0.1118270132389,0.0614866584160375,0,0,0.037472461565334,0.0149622514542476,0,0.0256998948088285,0.14463342788703,0.0558214570428066,0,0,0
SPX.Index,0.0369267022096933,-0.015643613862291,-0.0337696578780466,0.00626864018041552,0.0130124890547979,0,0,-0.0191948013878634,0,0.0155167600589469,0.0296222295069688,-0.018879729080507,0,0,-0.0842867746261506
VIX.Index,-0.139202569222869,0.231245777175747,0,0,0.0616438273029812,0.471109932511799,-0.097976995528777,-0.43758187814613,0.231583133838545,-0.0449165608805316,-0.729802179177625,0.250666689203159,0,-2.67313001612405,0
