,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.212647775151263,0,0.326301647334746,0.232069170471028,0,0.121026716839382,-0.0748875392280479,0.26471364716493,-0.0209790030536989,-0.024479760263776,0.159919117822152,0,0.140641585890091,0,0,0
ETH,0.155235450916198,0,0.0413763553930015,0,0,0.197802111108542,0.113515951878321,0,0.0577224927891469,0,0,0,0.193838237749758,0,0.00451876900670681,0,0,0
DASH,0.52977935954812,0.296206969095369,0,-0.207406573382961,0,0.396799439143923,0.0885448691596837,0.135046542490472,0.0887633951592679,-0.0217222646599356,0.150085133797731,0.184182836171177,0,0,0,0,0,0.0979535362729837
XRP,0.158217829678488,0.025080512030786,-0.00747742495285024,0,-0.0369511827608356,0,-0.107826027338159,0.0604274802204311,0,0.516665869642281,0.0185567393291015,0,0.0197768527672764,0.238165309195513,-0.0493144724330425,0,0,0.0580496017307608
LTC,0.62768240600687,0.10702835365168,-0.140184529991928,0,0,-0.0898934362181309,0.119424327018385,0.133517998161376,0.106580630357999,0,0.130548090251118,0.0506001413330619,-0.049879799988862,0,-0.258634730388771,0,0,0.0198074871505629
XMR,0.184043960047239,0.121432382476952,0.284316693562131,0,0.0156719278930705,0,0.0693693316971619,0.101054579461432,-0.298418600172787,0,0.255092875248608,0,0,0.295534184310142,0.69009750791332,0,0,0
ETC,0,0.462101561926762,0.216652592390143,-0.102327566727478,0.732100798146616,-0.0742761662646324,0,0,0.0815844555535565,0,0.0985054684376232,0.234746237410906,0.0814324007639721,0,0,0,0,-0.124846959103204
XEM,0,0.14858562215416,0,0.0369712390143768,-0.0663773078452719,8.67361737988404e-19,0,0,0.237879891962803,-0.21931835937086,0.106016989955195,0.401836121466224,-0.29665858516547,0.915780680203374,0,0,0,0
ZEC,0.21558110623233,0.207804950634693,0.24097425246777,-0.580797507583613,0.0451468844486943,-0.119542698303213,0,0.021191919384563,0,1.07442027352116,-0.031216888634874,0,0,0,0,0,-1.40036292274774,0.139919837529274
DOGE,0.275015697532672,0,-0.0402736747373615,0.286937282503026,0,0,0,0.0132557405995404,0.242592014261564,0,0,-0.0660537007388814,0,0,-0.217436081171933,0,0,0
XLM,0,0,-0.120298773397198,0,0.380347990435779,0.18908685537254,0,0,-0.0893971192234332,0,0,0.0975733589729666,2.16840434497101e-19,-0.0828823571515823,0,0,0,-0.0661751239347209
NEO,0,-0.316342211341314,0,-0.210223168313047,0.28802259267159,0,0.146969268234321,-0.10921509436139,0.310265759325201,0,0,0,0.194686578702078,0,0,0,0,0
DGB,0.728098933058281,0,-0.0648648514540512,0.387553997222012,-1.346107583101,0,-0.0435800081923162,0.181235047159227,0.222747336035426,0.801329954764714,0,0.469228004983835,0,-1.08941332064488,-0.59037966953942,0,0,-0.163997763610524
BV010082.Index,0,0.134438225571254,0.0497802401995401,0,-0.0251999800628244,0,0,-0.0701210865854429,0.0612391344595256,0,0,-0.00773101607456494,0,0,0,0,0,0
CVIX.Index,0.097575697296461,0.173112689919109,-0.021857035173841,0.140587162679611,0,0.0066639139011411,0,-0.159292786060028,-0.0250512437548956,0.0277390759125552,-0.0609594226978058,-0.0910766086506189,0,0,0,0,0,0.0181981645449286
DXY.Curncy,0,0.023389833486326,0.00126955186278092,-0.0531218174155807,0.0275327845838654,0,0,-0.0212729516316775,0,0,0.00607437710170077,-0.00378442533702781,-0.0106284385554156,0.17313969332573,0.0548792680289319,0,0,-0.0215012655447663
SPX.Index,-0.00931311477422418,0,0.00831090674967985,-0.0011404483650041,0,-0.00464615771816438,-0.00238788257062078,0.00264632696750867,0.00567838849007041,0,0.0100765314252453,-0.00662896038162228,0,0.0486196144155317,0,0,0,-0.0581564602544987
VIX.Index,-0.0378121761379912,-0.0694950152296393,0.233956347459318,0,0.224830328514564,0.0530682486350764,-0.492007465864641,-0.241397087490599,0,0.279917948343606,0.0567278325288084,0.199122599365002,-0.161467729521748,0.161118594250044,0.104946068142232,0,-4.10947784713694,0
