,BTC,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.045507558343955,0.158313586501471,0.139722643012911,0,0.0041472317477697,0.100609302760974,-0.0674238944916689,-0.00914350171365401,0,0.0828923313435662,0,0,-0.0148150870335855
XRP,0.908790035829369,0,0.0934237821960376,0.0992853437422893,0.253538350385624,0.214989595292957,0,-0.435585023651855,-0.161731038769009,0,0.207824780584026,0,0,-0.0723899065775601
LTC,1.821408762572,0.0994223367307403,0,0.0807201537576974,0,-0.326436587574193,0,0.343086223467513,0,0,0.123891213193526,0,0,0
DOGE,-0.242740083761836,-0.227251554655509,0.0752120150534026,0,0.406084654078933,0.614138990801331,0.255316113613174,0,0.553275547607551,0,-1.0221378462872,0,0,0.108896219663027
DASH,0,0.249138789143696,0.178455028548165,-0.182586664828307,0,0.0440267938932057,0,0.0813252978185771,0.0663239894156257,0,0.167414561893241,0,0,0.0843682632813263
XLM,2.48580850001567,0.503880209906377,-0.193549502064439,0.0600716943208411,0,0,-0.251935469226357,0.307965324207169,0,-0.469714424437884,0,0.225035308027573,-0.702561080769092,-0.335052226155492
XMR,0,0.306532965157416,0.153550816606865,-0.116011867453029,0.413786162650224,-0.758872024335674,0,0.143160609451558,0.160268117817604,-1.20062334915011,0.19127173714767,0,0,-0.115002050623287
XEM,0,-0.244801101010582,0.34122700977821,0.445293677294357,-1.38777878078145e-17,0,0.358599032194202,0,-0.606779238314361,0,-0.520053624837401,0,0,0.122979780401116
DGB,0,0.286883333095809,0.123725584922778,0.0704262499549429,-0.288806393380035,0.242805906786639,0.525064543011324,0.0624832268015401,0,0.495606706244207,0.413101534344015,-0.751012915956461,0,0.109567555079923
BV010082.Index,-0.627949864709989,0.0147424096235357,0.0541963830365474,0.0221460032424064,0.17704882343542,0,-0.0209022434160921,0,0.152239305764005,0,0.0239568046783251,0.922220194376686,-0.115247703272372,-0.0203913603390696
CVIX.Index,0,0,0.0613282258683597,0,-0.284181107226927,0.0998259865760942,-0.0797181152042637,-0.111568064617606,-0.103852008025048,1.08043396327204,0,0,0,0.0919109715847102
DXY.Curncy,0,0.0408967838742554,0,0.0444078857487491,-0.0361377382564412,0.0505498600319029,0.0122969578531083,-0.0291939801915692,-0.0792469336572766,0.0515500800469537,0.131279188673235,0,-0.176448226609068,-0.00679682812806102
SPX.Index,0,0.0124182698678456,-0.00577574321408544,0.0186421766618161,0.00914292811071637,-0.0101367524959967,-0.00622544186733536,-0.000570237007051428,0.00528277169258262,-0.122912567618411,0.0182174607971007,0,0,-0.0851424692987493
VIX.Index,0,0,0,0.141571344856487,-0.438368818324954,0,-0.209646179570208,0.0140778351138141,0.552330148235989,0,0.353034022677351,0,-3.94026693852328,0
